Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68475,551804,0.051704,33977.380148,33977.484694,1, 0, 0, 1,4.602783,-1.399016,17.574982,-1,2
68475,551805,0.579231,33977.907674,33978.012221,1, 0, 0, 1,0.971094,1.568045,-0.182576,-1,2
68475,551806,0.638676,33977.967119,33978.071666,1, 0, 0, 1,-0.489574,7.238440,-17.631171,-1,2
68475,551807,0.648534,33977.976977,33978.081524,1, 0, 0, 1,5.419825,11.785536,-16.162410,-1,2
68475,551808,0.720346,33978.048789,33978.153337,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551809,0.787965,33978.116407,33978.220955,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551810,0.939917,33978.268359,33978.372907,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551811,1.068531,33978.396973,33978.501521,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551812,1.085256,33978.413699,33978.518247,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551813,1.539288,33978.867729,33978.972278,1, 0, 0, 1,0.805218,0.791639,-6.899233,-1,2
68475,551814,1.709076,33979.037516,33979.142066,1, 0, 0, 1,-8.440358,4.407850,5.285464,-1,2
68475,551815,1.882931,33979.211371,33979.315921,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551816,1.984939,33979.313379,33979.417929,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551817,2.044973,33979.373413,33979.477963,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551818,2.083972,33979.412412,33979.516962,1, 0, 0, 1,3.903044,0.193924,-3.699144,-1,2
68475,551819,2.147956,33979.476396,33979.580947,1, 0, 0, 1,5.824802,-2.584115,2.302027,-1,2
68475,551820,2.338774,33979.667214,33979.771765,1, 0, 0, 1,-2.447556,-6.513091,-11.821515,-1,2
68475,551821,2.353829,33979.682269,33979.786819,1, 0, 0, 1,-8.347471,-0.857686,-12.021730,-1,2
68475,551822,2.408104,33979.736544,33979.841094,1, 0, 0, 1,2.981324,2.885988,-11.453970,-1,2
68475,551823,2.418197,33979.746637,33979.851187,1, 0, 0, 1,7.861739,2.574081,-8.395049,-1,2
68475,551824,2.506794,33979.835233,33979.939784,1, 0, 0, 1,0.078845,-3.634745,-15.869535,-1,2
68475,551825,2.628663,33979.957102,33980.061653,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551826,3.025535,33980.353973,33980.458525,1, 0, 0, 1,7.686879,0.935438,-6.805264,-1,2
68475,551827,3.387558,33980.715995,33980.820548,1, 0, 0, 1,7.549092,4.584215,-16.168906,-1,2
68475,551828,3.426926,33980.755363,33980.859916,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551829,3.522478,33980.850915,33980.955468,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551830,3.885478,33981.213914,33981.318468,1, 0, 0, 1,1.070247,3.317853,-3.490654,-1,2
68475,551831,3.918673,33981.247110,33981.351664,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,551832,4.022771,33981.351207,33981.455761,1, 0, 0, 1,7.350810,1.385097,15.046316,-1,2
68475,551833,4.073954,33981.402390,33981.506945,1, 0, 0, 1,-4.229609,-2.879114,18.402376,-1,3
68475,551834,4.093712,33981.422148,33981.526702,1, 0, 0, 1,7.607259,3.667399,-8.874957,-1,2
68475,551835,4.502469,33981.830904,33981.935459,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551836,4.625721,33981.954156,33982.058711,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551837,4.742648,33982.071083,33982.175639,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551838,4.944434,33982.272868,33982.377424,1, 0, 0, 1,-7.981226,0.613690,15.871298,-1,2
68475,551839,5.098305,33982.426738,33982.531295,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,551840,5.146661,33982.475095,33982.579651,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,551841,5.487551,33982.815984,33982.920541,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551842,5.520173,33982.848606,33982.953164,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551843,5.549176,33982.877609,33982.982167,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,551844,5.561520,33982.889953,33982.994510,1, 0, 0, 1,0.496699,2.210080,-11.516595,-1,2
68475,551845,5.576213,33982.904646,33983.009203,1, 0, 0, 1,7.371942,-0.529824,4.792888,-1,2
68475,551846,5.657196,33982.985629,33983.090186,1, 0, 0, 1,-1.844222,6.159509,23.631624,-1,2
68475,551847,5.683190,33983.011622,33983.116180,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551848,5.921278,33983.249710,33983.354268,1, 0, 0, 1,-2.274460,-7.282912,21.709574,-1,2
68475,551849,5.983627,33983.312059,33983.416617,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,551850,6.038080,33983.366511,33983.471070,1, 0, 0, 1,-3.921395,0.289596,-2.870893,-1,2
68475,551851,6.252522,33983.580953,33983.685512,1, 0, 0, 1,-5.160546,-5.181048,11.730239,-1,2
68475,551852,6.286376,33983.614808,33983.719367,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551853,6.300604,33983.629035,33983.733594,1, 0, 0, 1,2.007280,-3.586392,3.251091,-1,2
68475,551854,6.417540,33983.745971,33983.850530,1, 0, 0, 1,-4.138936,6.279521,8.180846,-1,2
68475,551855,6.816600,33984.145031,33984.249591,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,551856,6.875466,33984.203896,33984.308456,1, 0, 0, 1,-0.449925,-8.636767,-2.514304,-1,2
68475,551857,6.897272,33984.225702,33984.330262,1, 0, 0, 1,-5.678517,8.739830,-3.230588,-1,2
68475,551858,6.934890,33984.263320,33984.367880,1, 0, 0, 1,2.270776,-3.226333,-11.564994,-1,2
68475,551859,7.071909,33984.400338,33984.504899,1, 0, 0, 1,-4.473565,6.914514,13.012506,-1,2
68475,551860,7.133236,33984.461666,33984.566227,1, 0, 0, 1,0.730335,-0.472592,-1.125054,-1,2
68475,551861,7.194131,33984.522560,33984.627121,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
