Run Number,Min Time,Max Time,Zero Time
68465,64429.167169,64431.189198,64429.167169
68465,64441.364402,64443.386432,64441.364402
68465,64453.561678,64455.583708,64453.561678
68465,64465.758856,64467.780885,64465.758856
68465,64477.956149,64479.978179,64477.956149
68465,64502.560545,64504.582574,64502.560545
68465,64514.757831,64516.779860,64514.757831
68465,64526.955150,64528.977180,64526.955150
68465,64539.152401,64541.174430,64539.152401
68465,64551.349674,64553.371703,64551.349674
68465,65284.794778,65286.816807,65284.794778
68465,65296.992633,65299.014662,65296.992633
68465,65309.190437,65311.212467,65309.190437
68465,65321.387779,65323.409809,65321.387779
68465,65333.585212,65335.607241,65333.585212
68465,65358.191219,65360.213248,65358.191219
68465,65370.388512,65372.410541,65370.388512
68465,65382.585850,65384.607879,65382.585850
68465,65394.783144,65396.805173,65394.783144
68465,65406.980404,65409.002433,65406.980404
68465,65431.600671,65433.622700,65431.600671
68465,65443.798527,65445.820557,65443.798527
68465,65455.995961,65458.017990,65455.995961
68465,65468.193258,65470.215288,65468.193258
68465,65480.390535,65482.412565,65480.390535
68465,65504.999355,65507.021385,65504.999355
68465,65517.196565,65519.218594,65517.196565
68465,65529.393879,65531.415908,65529.393879
68465,65541.591092,65543.613122,65541.591092
68465,65553.788420,65555.810449,65553.788420
68465,65578.393540,65580.415570,65578.393540
68465,65590.590764,65592.612793,65590.590764
68465,65602.788054,65604.810084,65602.788054
68465,65614.985253,65617.007282,65614.985253
68465,65627.182460,65629.204489,65627.182460
68465,65651.796133,65653.818162,65651.796133
68465,65663.993360,65666.015389,65663.993360
68465,65676.190629,65678.212658,65676.190629
68465,65688.387789,65690.409819,65688.387789
68465,65700.585063,65702.607093,65700.585063
68465,65725.202174,65727.224203,65725.202174
68465,65737.399847,65739.421876,65737.399847
68465,65749.597323,65751.619352,65749.597323
68465,65761.794517,65763.816546,65761.794517
68465,65773.991809,65776.013838,65773.991809
68465,65798.567299,65800.589329,65798.567299
68465,65810.764906,65812.786935,65810.764906
68465,65822.962334,65824.984363,65822.962334
68465,65835.160229,65837.182258,65835.160229
68465,65847.357470,65849.379500,65847.357470
68465,65871.949222,65873.971251,65871.949222
68465,65884.146433,65886.168462,65884.146433
68465,65896.343686,65898.365715,65896.343686
68465,65908.540962,65910.562991,65908.540962
68465,65920.738310,65922.760339,65920.738310
68465,65945.308077,65947.330107,65945.308077
68465,65957.505410,65959.527439,65957.505410
68465,65969.702718,65971.724747,65969.702718
68465,65981.900073,65983.922103,65981.900073
68465,65994.097360,65996.119390,65994.097360
68465,66133.876760,66135.898789,66133.876760
68465,66146.074029,66148.096059,66146.074029
68465,66158.271229,66160.293258,66158.271229
68465,66170.468448,66172.490478,66170.468448
68465,66182.665825,66184.687855,66182.665825
68465,66207.240194,66209.262223,66207.240194
68465,66219.437424,66221.459453,66219.437424
68465,66231.634753,66233.656782,66231.634753
68465,66243.831955,66245.853985,66243.831955
68465,66256.029231,66258.051261,66256.029231
68465,66280.627770,66282.649800,66280.627770
68465,66292.825124,66294.847153,66292.825124
68465,66305.022464,66307.044494,66305.022464
68465,66317.219650,66319.241680,66317.219650
68465,66329.416849,66331.438879,66329.416849
68465,66353.979762,66356.001791,66353.979762
68465,66366.176932,66368.198961,66366.176932
68465,66378.374339,66380.396369,66378.374339
68465,66390.571890,66392.593920,66390.571890
68465,66402.769057,66404.791087,66402.769057
68465,66427.319783,66429.341813,66427.319783
68465,66439.517037,66441.539066,66439.517037
68465,66451.714430,66453.736459,66451.714430
68465,66463.911690,66465.933720,66463.911690
68465,66476.108993,66478.131022,66476.108993
68465,66500.723096,66502.745125,66500.723096
68465,66512.920360,66514.942389,66512.920360
68465,66525.117722,66527.139751,66525.117722
68465,66537.315086,66539.337116,66537.315086
68465,66549.512489,66551.534519,66549.512489
68465,66574.120542,66576.142571,66574.120542
68465,66586.317872,66588.339902,66586.317872
68465,66598.515206,66600.537236,66598.515206
68465,66610.712494,66612.734524,66610.712494
68465,66622.909739,66624.931768,66622.909739
68465,66647.509577,66649.531606,66647.509577
68465,66659.706764,66661.728793,66659.706764
68465,66671.904057,66673.926086,66671.904057
68465,66684.101435,66686.123465,66684.101435
68465,66696.298682,66698.320711,66696.298682
68465,66720.899031,66722.921061,66720.899031
68465,66733.096332,66735.118362,66733.096332
68465,66745.293598,66747.315628,66745.293598
68465,66757.490904,66759.512934,66757.490904
68465,66769.688087,66771.710117,66769.688087
68465,66794.248275,66796.270305,66794.248275
68465,66806.446226,66808.468255,66806.446226
68465,66818.643517,66820.665547,66818.643517
68465,66830.840810,66832.862840,66830.840810
68465,66843.038246,66845.060276,66843.038246
68465,67038.012731,67040.034761,67038.012731
68465,67050.210001,67052.232031,67050.210001
68465,67062.407329,67064.429358,67062.407329
68465,67074.604597,67076.626627,67074.604597
68465,67086.801917,67088.823947,67086.801917
68465,67111.401615,67113.423645,67111.401615
68465,67123.598888,67125.620918,67123.598888
68465,67135.796180,67137.818210,67135.796180
68465,67147.993433,67150.015462,67147.993433
68465,67160.190851,67162.212880,67160.190851
68465,67184.790418,67186.812448,67184.790418
68465,67196.987671,67199.009700,67196.987671
68465,67209.184972,67211.207001,67209.184972
68465,67221.382240,67223.404269,67221.382240
68465,67233.579951,67235.601981,67233.579951
68465,67258.203670,67260.225700,67258.203670
68465,67270.400858,67272.422887,67270.400858
68465,67282.598135,67284.620164,67282.598135
68465,67294.795380,67296.817410,67294.795380
68465,67306.992643,67309.014673,67306.992643
68465,67331.582367,67333.604396,67331.582367
68465,67343.779584,67345.801614,67343.779584
68465,67355.976782,67357.998811,67355.976782
68465,67368.174049,67370.196079,67368.174049
68465,67380.371242,67382.393271,67380.371242
68465,67404.941073,67406.963103,67404.941073
68465,67417.138500,67419.160529,67417.138500
68465,67429.335828,67431.357857,67429.335828
68465,67441.533153,67443.555182,67441.533153
68465,67453.730481,67455.752511,67453.730481
68465,67478.328267,67480.350296,67478.328267
68465,67490.525487,67492.547516,67490.525487
68465,67502.722650,67504.744679,67502.722650
68465,67514.919930,67516.941960,67514.919930
68465,67527.117935,67529.139965,67527.117935
68465,67551.725118,67553.747148,67551.725118
68465,67563.922444,67565.944473,67563.922444
68465,67576.119610,67578.141639,67576.119610
68465,67588.316980,67590.339010,67588.316980
68465,67600.514160,67602.536190,67600.514160
68465,67625.114375,67627.136404,67625.114375
68465,67637.311947,67639.333976,67637.311947
68465,67649.509167,67651.531197,67649.509167
68465,67661.706703,67663.728732,67661.706703
68465,67673.904068,67675.926098,67673.904068
68465,67698.516594,67700.538624,67698.516594
