Run Number,Min Time,Max Time,Zero Time
68498,47847.628298,47849.650328,47847.628298
68498,47861.796505,47863.818535,47861.796505
68498,47884.114042,47886.136072,47884.114042
68498,47898.282249,47900.304279,47898.282249
68498,47932.983117,47935.005146,47932.983117
68498,47947.151324,47949.173353,47947.151324
68498,47969.468937,47971.490966,47969.468937
68498,47983.637144,47985.659173,47983.637144
68498,48018.337861,48020.359891,48018.337861
68498,48032.506068,48034.528098,48032.506068
68498,48054.823558,48056.845588,48054.823558
68498,48068.991765,48071.013795,48068.991765
68498,48103.713805,48105.735835,48103.713805
68498,48117.882012,48119.904042,48117.882012
68498,48140.199514,48142.221544,48140.199514
68498,48154.367721,48156.389751,48154.367721
68498,48189.096900,48191.118930,48189.096900
68498,48203.265107,48205.287137,48203.265107
68498,48225.582692,48227.604722,48225.582692
68498,48239.750899,48241.772929,48239.750899
68498,48274.453229,48276.475259,48274.453229
68498,48288.621436,48290.643466,48288.621436
68498,48310.938928,48312.960957,48310.938928
68498,48325.107135,48327.129164,48325.107135
68498,48359.803662,48361.825691,48359.803662
68498,48373.971869,48375.993898,48373.971869
68498,48396.289332,48398.311361,48396.289332
68498,48410.457539,48412.479568,48410.457539
68498,48445.148025,48447.170055,48445.148025
68498,48459.316233,48461.338262,48459.316233
68498,48481.633898,48483.655928,48481.633898
68498,48495.802105,48497.824135,48495.802105
68498,48530.509743,48532.531772,48530.509743
68498,48544.677950,48546.699979,48544.677950
68498,48566.995491,48569.017521,48566.995491
68498,48581.163699,48583.185728,48581.163699
68498,48649.467955,48651.489985,48649.467955
68498,48663.636163,48665.658192,48663.636163
68498,48685.953689,48687.975719,48685.953689
68498,48700.121896,48702.143926,48700.121896
68498,48734.814196,48736.836226,48734.814196
68498,48748.982403,48751.004433,48748.982403
68498,48771.300512,48773.322542,48771.300512
68498,48785.468720,48787.490749,48785.468720
68498,48820.216783,48822.238812,48820.216783
68498,48834.384990,48836.407019,48834.384990
68498,48856.702506,48858.724536,48856.702506
68498,48870.870713,48872.892743,48870.870713
68498,48905.574555,48907.596585,48905.574555
68498,48919.742762,48921.764792,48919.742762
68498,48942.060300,48944.082330,48942.060300
68498,48956.228507,48958.250537,48956.228507
68498,48990.931391,48992.953421,48990.931391
68498,49005.099599,49007.121628,49005.099599
68498,49027.417016,49029.439046,49027.417016
68498,49041.585224,49043.607253,49041.585224
68498,49076.251436,49078.273465,49076.251436
68498,49090.419643,49092.441673,49090.419643
68498,49112.737149,49114.759179,49112.737149
68498,49126.905356,49128.927386,49126.905356
68498,49161.580413,49163.602442,49161.580413
68498,49175.748620,49177.770650,49175.748620
68498,49198.066238,49200.088268,49198.066238
68498,49212.234446,49214.256475,49212.234446
68498,49246.941202,49248.963232,49246.941202
68498,49261.109409,49263.131439,49261.109409
68498,49283.426917,49285.448946,49283.426917
68498,49297.595124,49299.617154,49297.595124
68498,49332.307144,49334.329174,49332.307144
68498,49346.475351,49348.497381,49346.475351
68498,49368.792831,49370.814860,49368.792831
68498,49382.961038,49384.983067,49382.961038
68498,49417.673753,49419.695783,49417.673753
68498,49431.841961,49433.863991,49431.841961
68498,49454.159361,49456.181391,49454.159361
68498,49468.327568,49470.349598,49468.327568
68498,49507.227715,49509.249744,49507.227715
68498,49521.395922,49523.417952,49521.395922
68498,49543.713425,49545.735455,49543.713425
68498,49557.881633,49559.903662,49557.881633
68498,49592.589955,49594.611985,49592.589955
68498,49606.758163,49608.780192,49606.758163
68498,49629.075659,49631.097688,49629.075659
68498,49643.243866,49645.265896,49643.243866
68498,49677.957090,49679.979120,49677.957090
68498,49692.125298,49694.147327,49692.125298
68498,49714.442849,49716.464878,49714.442849
68498,49728.611056,49730.633086,49728.611056
68498,49763.324309,49765.346339,49763.324309
68498,49777.492517,49779.514546,49777.492517
68498,49799.809976,49801.832006,49799.809976
68498,49813.978184,49816.000213,49813.978184
68498,49848.699882,49850.721912,49848.699882
68498,49862.868089,49864.890119,49862.868089
68498,49885.185591,49887.207621,49885.185591
68498,49899.353799,49901.375828,49899.353799
68498,49934.068654,49936.090684,49934.068654
68498,49948.236861,49950.258891,49948.236861
68498,49970.554386,49972.576415,49970.554386
68498,49984.722593,49986.744623,49984.722593
68498,50019.435688,50021.457718,50019.435688
68498,50033.603896,50035.625925,50033.603896
68498,50055.921272,50057.943302,50055.921272
68498,50070.089479,50072.111509,50070.089479
68498,50104.807994,50106.830024,50104.807994
68498,50118.976202,50120.998231,50118.976202
68498,50141.293562,50143.315592,50141.293562
68498,50155.461770,50157.483799,50155.461770
68498,50190.131101,50192.153131,50190.131101
68498,50204.299308,50206.321338,50204.299308
68498,50226.617387,50228.639417,50226.617387
68498,50240.785595,50242.807624,50240.785595
68498,50275.491861,50277.513891,50275.491861
68498,50289.660068,50291.682098,50289.660068
68498,50311.977677,50313.999707,50311.977677
68498,50326.145885,50328.167914,50326.145885
68498,50365.009819,50367.031849,50365.009819
68498,50379.178026,50381.200056,50379.178026
68498,50401.495421,50403.517451,50401.495421
68498,50415.663629,50417.685658,50415.663629
68498,50450.372627,50452.394657,50450.372627
68498,50464.540835,50466.562864,50464.540835
68498,50486.858294,50488.880324,50486.858294
68498,50501.026501,50503.048531,50501.026501
68498,50535.722707,50537.744736,50535.722707
68498,50549.890914,50551.912944,50549.890914
68498,50572.209126,50574.231156,50572.209126
68498,50586.377334,50588.399363,50586.377334
68498,50621.082935,50623.104964,50621.082935
68498,50635.251142,50637.273171,50635.251142
68498,50657.568657,50659.590686,50657.568657
68498,50671.736864,50673.758894,50671.736864
68498,50706.442672,50708.464701,50706.442672
68498,50720.610879,50722.632908,50720.610879
68498,50742.928859,50744.950889,50742.928859
68498,50757.097066,50759.119096,50757.097066
68498,50791.768704,50793.790733,50791.768704
68498,50805.936911,50807.958941,50805.936911
68498,50828.254309,50830.276339,50828.254309
68498,50842.422517,50844.444546,50842.422517
68498,50877.110525,50879.132554,50877.110525
68498,50891.278732,50893.300761,50891.278732
68498,50913.596187,50915.618217,50913.596187
68498,50927.764395,50929.786424,50927.764395
68498,50962.478791,50964.500820,50962.478791
68498,50976.646998,50978.669028,50976.646998
68498,50998.964530,51000.986560,50998.964530
68498,51013.132738,51015.154767,51013.132738
68498,51047.844846,51049.866875,51047.844846
68498,51062.013053,51064.035082,51062.013053
68498,51084.330477,51086.352507,51084.330477
68498,51098.498685,51100.520714,51098.498685
68498,51133.187659,51135.209689,51133.187659
68498,51147.355866,51149.377896,51147.355866
68498,51169.673310,51171.695340,51169.673310
68498,51183.841518,51185.863547,51183.841518
68498,51222.776054,51224.798084,51222.776054
68498,51236.944262,51238.966292,51236.944262
68498,51259.261777,51261.283807,51259.261777
68498,51273.429985,51275.452014,51273.429985
68498,51308.168073,51310.190103,51308.168073
68498,51322.336280,51324.358310,51322.336280
68498,51344.653793,51346.675823,51344.653793
68498,51358.822000,51360.844030,51358.822000
68498,51393.533659,51395.555688,51393.533659
68498,51407.701866,51409.723896,51407.701866
68498,51430.019329,51432.041358,51430.019329
68498,51444.187536,51446.209566,51444.187536
68498,51478.883487,51480.905516,51478.883487
68498,51493.051694,51495.073724,51493.051694
68498,51515.369212,51517.391242,51515.369212
68498,51529.537420,51531.559449,51529.537420
68498,51564.252771,51566.274801,51564.252771
68498,51578.420978,51580.443008,51578.420978
68498,51600.739001,51602.761031,51600.739001
68498,51614.907209,51616.929238,51614.907209
68498,51649.601545,51651.623574,51649.601545
68498,51663.769752,51665.791782,51663.769752
68498,51686.087301,51688.109331,51686.087301
68498,51700.255509,51702.277538,51700.255509
68498,51734.945940,51736.967969,51734.945940
68498,51749.114147,51751.136177,51749.114147
68498,51771.431737,51773.453767,51771.431737
68498,51785.599945,51787.621974,51785.599945
68498,51820.293850,51822.315880,51820.293850
68498,51834.462058,51836.484088,51834.462058
68498,51856.779639,51858.801668,51856.779639
68498,51870.947846,51872.969876,51870.947846
68498,51905.651497,51907.673527,51905.651497
68498,51919.819704,51921.841734,51919.819704
68498,51942.137218,51944.159248,51942.137218
68498,51956.305426,51958.327455,51956.305426
68498,51991.015457,51993.037487,51991.015457
68498,52005.183665,52007.205695,52005.183665
68498,52027.501119,52029.523149,52027.501119
68498,52041.669327,52043.691356,52041.669327
68498,52242.572733,52244.594762,52242.572733
68498,52256.740941,52258.762970,52256.740941
68498,52279.058533,52281.080562,52279.058533
68498,52293.226741,52295.248770,52293.226741
68498,52327.924234,52329.946264,52327.924234
68498,52342.092442,52344.114471,52342.092442
68498,52364.409976,52366.432006,52364.409976
68498,52378.578184,52380.600214,52378.578184
68498,52413.294398,52415.316428,52413.294398
68498,52427.462606,52429.484635,52427.462606
68498,52449.780065,52451.802095,52449.780065
68498,52463.948273,52465.970303,52463.948273
68498,52498.649332,52500.671362,52498.649332
68498,52512.817540,52514.839569,52512.817540
68498,52535.135175,52537.157205,52535.135175
68498,52549.303383,52551.325412,52549.303383
68498,52584.009516,52586.031546,52584.009516
68498,52598.177724,52600.199754,52598.177724
68498,52620.495235,52622.517265,52620.495235
68498,52634.663443,52636.685473,52634.663443
68498,52669.326167,52671.348196,52669.326167
68498,52683.494374,52685.516404,52683.494374
68498,52705.811809,52707.833839,52705.811809
68498,52719.980017,52722.002047,52719.980017
68498,52754.677588,52756.699618,52754.677588
68498,52768.845796,52770.867826,52768.845796
68498,52791.164105,52793.186134,52791.164105
68498,52805.332313,52807.354342,52805.332313
68498,52840.051794,52842.073823,52840.051794
68498,52854.220001,52856.242031,52854.220001
68498,52876.537552,52878.559582,52876.537552
68498,52890.705760,52892.727790,52890.705760
68498,52925.412970,52927.435000,52925.412970
68498,52939.581178,52941.603207,52939.581178
68498,52961.898635,52963.920665,52961.898635
68498,52976.066843,52978.088873,52976.066843
68498,53010.767437,53012.789466,53010.767437
68498,53024.935645,53026.957674,53024.935645
68498,53047.253144,53049.275174,53047.253144
68498,53061.421352,53063.443382,53061.421352
