Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68452,487719,0.013689,34269.571114,34269.776149,1, 0, 0, 1,-3.844790,3.563015,-10.594884,-1,2
68452,487720,0.048730,34269.606155,34269.811190,1, 0, 0, 1,-3.357564,-2.938924,-3.509185,-1,2
68452,487721,0.100187,34269.657612,34269.862647,1, 0, 0, 1,-6.097678,0.979839,12.364245,-1,2
68452,487722,0.152896,34269.710321,34269.915356,1, 0, 0, 1,2.467347,-8.122031,6.959348,-1,2
68452,487723,0.293309,34269.850733,34270.055769,1, 0, 0, 1,2.563149,5.763986,18.064824,-1,2
68452,487724,0.491556,34270.048980,34270.254016,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487725,0.517123,34270.074547,34270.279583,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487726,0.578526,34270.135950,34270.340986,1, 0, 0, 1,-2.478747,1.499431,7.527702,-1,2
68452,487727,0.630999,34270.188423,34270.393458,1, 0, 0, 1,-6.322629,-4.534776,2.940408,-1,2
68452,487728,0.757979,34270.315402,34270.520438,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487729,0.900556,34270.457980,34270.663016,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68452,487730,0.900901,34270.458324,34270.663361,1, 0, 0, 1,0.927212,-4.982897,-11.871067,-1,2
68452,487731,0.925744,34270.483167,34270.688203,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487732,1.069996,34270.627419,34270.832455,1, 0, 0, 1,3.314555,-5.518074,7.480452,-1,2
68452,487733,1.112418,34270.669841,34270.874877,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487734,1.345229,34270.902652,34271.107689,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68452,487735,1.533254,34271.090676,34271.295714,1, 0, 0, 1,8.891272,-0.136956,-3.960274,-1,2
68452,487736,1.601450,34271.158872,34271.363909,1, 0, 0, 1,-5.346288,1.979851,-5.140771,-1,2
68452,487737,1.629149,34271.186571,34271.391609,1, 0, 0, 1,-3.575409,7.725654,-8.104801,-1,2
68452,487738,1.778293,34271.335714,34271.540752,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487739,2.208926,34271.766347,34271.971386,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487740,2.277071,34271.834491,34272.039530,1, 0, 0, 1,4.013292,2.939382,-9.653700,-1,2
68452,487741,2.424096,34271.981516,34272.186556,1, 0, 0, 1,-2.078469,2.006302,20.152952,-1,2
68452,487742,2.441319,34271.998739,34272.203779,1, 0, 0, 1,-2.442091,4.684300,4.301647,-1,2
68452,487743,2.482488,34272.039909,34272.244948,1, 0, 0, 1,-3.381053,2.017814,4.255510,-1,2
68452,487744,2.707095,34272.264515,34272.469555,1, 0, 0, 1,-0.268829,-7.426699,14.592605,-1,2
68452,487745,3.018721,34272.576140,34272.781181,1, 0, 0, 1,-1.994584,-9.414644,-3.506460,-1,2
68452,487746,3.414632,34272.972050,34273.177091,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487747,3.672073,34273.229491,34273.434533,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487748,3.694825,34273.252242,34273.457284,1, 0, 0, 1,3.144635,-2.323249,-14.943687,-1,2
68452,487749,3.712928,34273.270346,34273.475388,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487750,3.729024,34273.286442,34273.491483,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487751,3.769322,34273.326740,34273.531782,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487752,3.854491,34273.411908,34273.616950,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68452,487753,3.888594,34273.446011,34273.651053,1, 0, 0, 1,9.712380,7.096045,-10.974805,-1,2
68452,487754,4.050878,34273.608295,34273.813337,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487755,4.110687,34273.668105,34273.873147,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487756,4.183457,34273.740874,34273.945917,1, 0, 0, 1,-5.728001,5.708032,-9.069475,-1,2
68452,487757,4.302566,34273.859982,34274.065025,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487758,4.351657,34273.909074,34274.114117,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487759,4.363038,34273.920454,34274.125497,1, 0, 0, 1,8.698073,2.295445,15.023492,-1,2
68452,487760,4.446932,34274.004348,34274.209392,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487761,4.530878,34274.088294,34274.293338,1, 0, 0, 1,7.710729,1.196685,-18.523109,-1,2
68452,487762,4.637118,34274.194534,34274.399578,1, 0, 0, 1,3.810504,6.058483,10.449435,-1,2
68452,487763,4.748031,34274.305447,34274.510491,1, 0, 0, 1,-8.073942,-6.100806,7.495847,-1,3
68452,487764,4.786296,34274.343712,34274.548756,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,487765,5.100016,34274.657432,34274.862476,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68452,487766,5.319356,34274.876771,34275.081816,1, 0, 0, 1,-3.679583,-3.141798,1.353962,-1,2
68452,487767,5.358231,34274.915646,34275.120691,1, 0, 0, 1,-0.349734,7.501851,-19.807070,-1,2
68452,487768,5.440505,34274.997919,34275.202965,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
