Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68489,459908,0.030507,28405.184309,28405.409294,1, 0, 0, 1,2.994521,9.746901,-21.395289,-1,2
68489,459909,0.038806,28405.192608,28405.417592,1, 0, 0, 1,5.899263,1.148239,-1.152173,-1,2
68489,459910,0.102954,28405.256755,28405.481740,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68489,459911,0.219052,28405.372853,28405.597838,1, 0, 0, 1,0.319134,1.093844,-0.679505,-1,2
68489,459912,0.223153,28405.376954,28405.601940,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68489,459913,0.231934,28405.385735,28405.610721,1, 0, 0, 1,0.107391,6.323736,-4.588303,-1,2
68489,459914,0.365481,28405.519281,28405.744267,1, 0, 0, 1,0.322191,0.143222,-1.412271,-1,2
68489,459915,0.405237,28405.559038,28405.784023,1, 0, 0, 1,-5.090309,1.502448,-4.099675,-1,2
68489,459916,0.671547,28405.825347,28406.050333,1, 0, 0, 1,1.407012,-7.555458,19.142799,-1,2
68489,459917,1.049981,28406.203781,28406.428768,1, 0, 0, 1,0.823269,4.557308,13.021016,-1,2
68489,459918,1.255058,28406.408857,28406.633845,1, 0, 0, 1,8.068510,-2.639890,-7.605941,-1,2
68489,459919,1.312193,28406.465992,28406.690979,1, 0, 0, 1,-7.394649,1.426420,12.435503,-1,2
68489,459920,1.326883,28406.480682,28406.705669,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68489,459921,1.407311,28406.561110,28406.786097,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68489,459922,1.447474,28406.601273,28406.826260,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68489,459923,1.494472,28406.648271,28406.873259,1, 0, 0, 1,4.808789,5.695132,5.815699,-1,2
68489,459924,1.628893,28406.782692,28407.007680,1, 0, 0, 1,0.068398,0.379904,-6.533983,-1,2
68489,459925,1.658121,28406.811919,28407.036907,1, 0, 0, 1,2.244737,-4.996168,6.807986,-1,2
