Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68508,46291,0.314422,4895.785552,4895.806785,1, 0, 0, 1,4.223129,0.531368,13.598759,-1,2
68508,46292,0.340193,4895.811323,4895.832556,1, 0, 0, 1,-1.069395,-6.408774,2.641067,-1,2
68508,46293,0.342117,4895.813247,4895.834480,1, 0, 0, 1,-3.344793,-1.405864,9.602128,-1,2
68508,46294,0.419706,4895.890835,4895.912069,1, 0, 0, 1,6.894358,-2.134669,-11.260786,-1,2
68508,46295,0.670071,4896.141200,4896.162434,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46296,0.731122,4896.202251,4896.223486,1, 0, 0, 1,2.922877,-4.326167,-3.453565,-1,2
68508,46297,0.747918,4896.219047,4896.240282,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46298,1.012717,4896.483846,4896.505081,1, 0, 0, 1,4.139045,0.132421,-3.621127,-1,2
68508,46299,1.012894,4896.484022,4896.505257,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46300,1.024531,4896.495660,4896.516895,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46301,1.037091,4896.508219,4896.529454,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46302,1.114109,4896.585238,4896.606473,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46303,1.390226,4896.861354,4896.882590,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68508,46304,1.498625,4896.969752,4896.990988,1, 0, 0, 1,1.051278,-2.748569,-18.221626,-1,2
68508,46305,1.527007,4896.998134,4897.019370,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46306,1.599266,4897.070393,4897.091629,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46307,1.721595,4897.192722,4897.213959,1, 0, 0, 1,5.335926,6.554452,-14.752527,-1,2
68508,46308,2.062218,4897.533344,4897.554582,1, 0, 0, 1,5.117591,-2.586884,19.427535,-1,2
68508,46309,2.175915,4897.647041,4897.668279,1, 0, 0, 1,1.539332,10.320127,12.247154,-1,2
68508,46310,2.392908,4897.864034,4897.885272,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68508,46311,2.540310,4898.011435,4898.032673,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46312,2.671905,4898.143029,4898.164268,1, 0, 0, 1,-6.259201,0.614071,-13.863228,-1,2
68508,46313,2.741090,4898.212214,4898.233453,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46314,2.826893,4898.298017,4898.319256,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46315,2.911147,4898.382271,4898.403510,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46316,2.924334,4898.395458,4898.416698,1, 0, 0, 1,4.478156,-5.428433,-5.266851,-1,2
68508,46317,3.056852,4898.527976,4898.549216,1, 0, 0, 1,-3.256307,-5.411439,-11.845361,-1,2
68508,46318,3.141174,4898.612298,4898.633538,1, 0, 0, 1,-6.316488,3.853659,-9.669316,-1,2
68508,46319,3.160576,4898.631699,4898.652939,1, 0, 0, 1,2.671743,-9.122252,5.323127,-1,2
68508,46320,3.188466,4898.659590,4898.680830,1, 0, 0, 1,0.195543,-3.266961,21.158077,-1,3
68508,46321,3.228878,4898.700002,4898.721242,1, 0, 0, 1,-4.207377,-6.656847,17.224762,-1,2
68508,46322,3.270245,4898.741368,4898.762608,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46323,3.473310,4898.944433,4898.965673,1, 0, 0, 1,-2.607361,-0.404733,0.306238,-1,2
68508,46324,3.537732,4899.008855,4899.030096,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46325,3.621469,4899.092592,4899.113833,1, 0, 0, 1,7.462177,2.677995,1.588058,-1,2
68508,46326,3.812518,4899.283640,4899.304881,1, 0, 0, 1,-3.308772,9.778201,8.477556,-1,2
68508,46327,3.872679,4899.343801,4899.365043,1, 0, 0, 1,1.382901,-3.636526,12.514537,-1,2
68508,46328,3.927016,4899.398138,4899.419379,1, 0, 0, 1,6.867516,4.801459,6.048777,-1,2
68508,46329,4.117220,4899.588341,4899.609583,1, 0, 0, 1,-2.007332,8.036155,19.374071,-1,2
68508,46330,4.232412,4899.703533,4899.724775,1, 0, 0, 1,4.381036,7.788568,13.019946,-1,2
68508,46331,4.373231,4899.844352,4899.865595,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,46332,4.495939,4899.967059,4899.988302,1, 0, 0, 1,3.120255,-7.637783,-13.899450,-1,2
68508,46333,4.561195,4900.032316,4900.053559,1, 0, 0, 1,3.148265,-7.452008,-7.705041,-1,2
68508,46334,4.834820,4900.305940,4900.327184,1, 0, 0, 1,4.654773,1.242006,5.401376,-1,2
