Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68475,564028,0.026777,35162.735031,35162.842022,1, 0, 0, 1,-7.696136,1.108308,7.161940,-1,2
68475,564029,0.129060,35162.837314,35162.944305,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,564030,0.435830,35163.144083,35163.251075,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564031,0.461906,35163.170159,35163.277151,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564032,0.514599,35163.222852,35163.329844,1, 0, 0, 1,6.472523,-0.877107,-0.761930,-1,2
68475,564033,0.841444,35163.549696,35163.656689,1, 0, 0, 1,-1.069767,3.550855,10.342847,-1,2
68475,564034,0.937976,35163.646228,35163.753222,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564035,0.959590,35163.667842,35163.774835,1, 0, 0, 1,-0.096071,6.807327,-9.605586,-1,2
68475,564036,1.077158,35163.785410,35163.892404,1, 0, 0, 1,4.928675,-1.416767,-8.269218,-1,2
68475,564037,1.118867,35163.827119,35163.934112,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564038,1.163385,35163.871636,35163.978630,1, 0, 0, 1,2.627982,-1.182213,-7.335464,-1,2
68475,564039,1.168534,35163.876786,35163.983780,1, 0, 0, 1,-0.902787,-1.332305,13.723120,-1,2
68475,564040,1.197489,35163.905741,35164.012734,1, 0, 0, 1,-4.663238,-3.790489,11.874220,-1,2
68475,564041,1.252415,35163.960666,35164.067660,1, 0, 0, 1,-1.916605,3.465979,11.530085,-1,2
68475,564042,1.304148,35164.012399,35164.119393,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,564043,1.310809,35164.019061,35164.126055,1, 0, 0, 1,-3.761691,7.019754,7.440750,-1,2
68475,564044,1.582960,35164.291210,35164.398205,1, 0, 0, 1,-3.266827,-2.137055,-6.544295,-1,2
68475,564045,1.736077,35164.444327,35164.551322,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564046,1.875270,35164.583520,35164.690515,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564047,1.888701,35164.596951,35164.703947,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,564048,1.895355,35164.603606,35164.710601,1, 0, 0, 1,5.750119,-4.072866,19.179314,-1,2
68475,564189,0.152751,35179.053208,35179.160233,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564190,0.153459,35179.053916,35179.160941,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564191,0.208497,35179.108954,35179.215979,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,564192,0.272172,35179.172629,35179.279654,1, 0, 0, 1,3.026889,4.874863,15.058901,-1,2
68475,564193,0.350838,35179.251295,35179.358320,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564194,0.405268,35179.305725,35179.412750,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564195,0.476415,35179.376871,35179.483897,1, 0, 0, 1,6.435246,-1.667120,-3.382701,-1,2
68475,564196,0.524195,35179.424651,35179.531677,1, 0, 0, 1,0.125784,8.993371,21.153563,-1,2
68475,564197,0.781074,35179.681530,35179.788556,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564198,1.026875,35179.927330,35180.034357,1, 0, 0, 1,3.699270,-8.232734,-13.537999,-1,2
68475,564199,1.260663,35180.161118,35180.268145,1, 0, 0, 1,4.170980,-4.035886,7.945712,-1,2
68475,564200,1.321266,35180.221720,35180.328748,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,564201,1.345969,35180.246424,35180.353452,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
