Run Number,Min Time,Max Time,Zero Time
68452,28925.628671,28925.640672,28925.628671
68452,29238.073792,29238.085792,29238.073792
68452,29550.509482,29550.521482,29550.509482
68452,30250.382962,30250.394962,30250.382962
68452,31053.348011,31053.360012,31053.348011
68452,31427.844572,31427.856572,31427.844572
68452,31853.659702,31853.671702,31853.659702
68452,32328.549282,32328.561282,32328.549282
68452,32703.249591,32703.261592,32703.249591
68452,33015.880002,33015.892002,33015.880002
68452,33328.538922,33328.550922,33328.538922
68452,33969.743802,33969.755802,33969.743802
