Run Number,Min Time,Max Time,Zero Time
68489,37528.166558,37530.188587,37528.166558
68489,37550.430884,37552.452914,37550.430884
68489,37576.796403,37578.818433,37576.796403
68489,37599.060730,37601.082760,37599.060730
68489,37766.437299,37768.459328,37766.437299
68489,37788.701626,37790.723655,37788.701626
68489,37815.067211,37817.089241,37815.067211
68489,37837.331538,37839.353568,37837.331538
68489,37876.086241,37878.108271,37876.086241
68489,37898.350568,37900.372598,37898.350568
68489,37924.716188,37926.738217,37924.716188
68489,37946.980515,37949.002544,37946.980515
68489,37985.759618,37987.781648,37985.759618
68489,38008.023946,38010.045975,38008.023946
68489,38034.389479,38036.411509,38034.389479
68489,38056.653806,38058.675836,38056.653806
68489,38095.399796,38097.421826,38095.399796
68489,38117.664124,38119.686153,38117.664124
68489,38144.029578,38146.051608,38144.029578
68489,38166.293906,38168.315935,38166.293906
68489,38205.031616,38207.053646,38205.031616
68489,38227.295943,38229.317973,38227.295943
68489,38253.661414,38255.683444,38253.661414
68489,38275.925741,38277.947771,38275.925741
68489,38314.723898,38316.745928,38314.723898
68489,38336.988225,38339.010255,38336.988225
68489,38363.354533,38365.376562,38363.354533
68489,38385.618860,38387.640890,38385.618860
68489,38424.353236,38426.375266,38424.353236
68489,38446.617563,38448.639593,38446.617563
68489,38472.983135,38475.005164,38472.983135
68489,38495.247462,38497.269492,38495.247462
68489,38534.022677,38536.044707,38534.022677
68489,38556.287004,38558.309034,38556.287004
68489,38582.652566,38584.674596,38582.652566
68489,38604.916893,38606.938923,38604.916893
68489,38643.669504,38645.691533,38643.669504
68489,38665.933831,38667.955860,38665.933831
68489,38692.299369,38694.321398,38692.299369
68489,38714.563696,38716.585726,38714.563696
68489,38753.275761,38755.297791,38753.275761
68489,38775.540088,38777.562118,38775.540088
68489,38801.905659,38803.927688,38801.905659
68489,38824.169986,38826.192016,38824.169986
68489,38952.705674,38954.727704,38952.705674
68489,38974.970001,38976.992031,38974.970001
68489,39001.335576,39003.357606,39001.335576
68489,39023.599903,39025.621933,39023.599903
68489,39062.351644,39064.373674,39062.351644
68489,39084.615971,39086.638001,39084.615971
68489,39110.981606,39113.003636,39110.981606
68489,39133.245933,39135.267963,39133.245933
68489,39172.001017,39174.023047,39172.001017
68489,39194.265344,39196.287374,39194.265344
68489,39220.631006,39222.653036,39220.631006
68489,39242.895333,39244.917363,39242.895333
68489,39281.643355,39283.665384,39281.643355
68489,39303.907682,39305.929711,39303.907682
68489,39330.273378,39332.295408,39330.273378
68489,39352.537705,39354.559735,39352.537705
68489,39391.271568,39393.293598,39391.271568
68489,39413.535895,39415.557925,39413.535895
68489,39439.901387,39441.923417,39439.901387
68489,39462.165714,39464.187744,39462.165714
68489,39500.953090,39502.975120,39500.953090
68489,39523.217417,39525.239447,39523.217417
68489,39549.583155,39551.605184,39549.583155
68489,39571.847482,39573.869512,39571.847482
68489,39610.611231,39612.633261,39610.611231
68489,39632.875558,39634.897588,39632.875558
68489,39659.241160,39661.263190,39659.241160
68489,39681.505487,39683.527517,39681.505487
68489,39720.249420,39722.271450,39720.249420
68489,39742.513747,39744.535777,39742.513747
68489,39768.879237,39770.901267,39768.879237
68489,39791.143564,39793.165594,39791.143564
68489,39829.899611,39831.921641,39829.899611
68489,39852.163939,39854.185968,39852.163939
68489,39878.529456,39880.551485,39878.529456
68489,39900.793783,39902.815812,39900.793783
68489,39939.530348,39941.552377,39939.530348
68489,39961.794675,39963.816705,39961.794675
68489,39988.160172,39990.182201,39988.160172
68489,40010.424499,40012.446529,40010.424499
68489,40228.209067,40230.231097,40228.209067
68489,40250.473394,40252.495424,40250.473394
68489,40276.839000,40278.861029,40276.839000
68489,40299.103327,40301.125356,40299.103327
68489,40337.868924,40339.890954,40337.868924
68489,40360.133251,40362.155281,40360.133251
68489,40386.498923,40388.520953,40386.498923
68489,40408.763250,40410.785279,40408.763250
68489,40447.481647,40449.503677,40447.481647
68489,40469.745974,40471.768004,40469.745974
68489,40496.111572,40498.133602,40496.111572
68489,40518.375899,40520.397928,40518.375899
68489,40557.146875,40559.168905,40557.146875
68489,40579.411202,40581.433231,40579.411202
68489,40605.777573,40607.799603,40605.777573
68489,40628.041900,40630.063930,40628.041900
68489,40666.781335,40668.803365,40666.781335
68489,40689.045662,40691.067692,40689.045662
68489,40715.411231,40717.433261,40715.411231
68489,40737.675558,40739.697587,40737.675558
68489,40776.439405,40778.461435,40776.439405
68489,40798.703732,40800.725761,40798.703732
68489,40825.069727,40827.091756,40825.069727
68489,40847.334053,40849.356083,40847.334053
68489,40886.120489,40888.142519,40886.120489
68489,40908.384816,40910.406846,40908.384816
68489,40934.750306,40936.772336,40934.750306
68489,40957.014633,40959.036663,40957.014633
68489,40995.763242,40997.785272,40995.763242
68489,41018.027569,41020.049598,41018.027569
68489,41044.393229,41046.415259,41044.393229
68489,41066.657556,41068.679586,41066.657556
68489,41105.397039,41107.419068,41105.397039
68489,41127.661365,41129.683395,41127.661365
68489,41154.027012,41156.049042,41154.027012
68489,41176.291339,41178.313368,41176.291339
68489,41215.043285,41217.065314,41215.043285
68489,41237.307611,41239.329641,41237.307611
68489,41263.673213,41265.695243,41263.673213
68489,41285.937540,41287.959569,41285.937540
68489,41399.203208,41401.225238,41399.203208
68489,41421.467534,41423.489564,41421.467534
68489,41447.833624,41449.855654,41447.833624
68489,41470.097951,41472.119980,41470.097951
68489,41508.870838,41510.892868,41508.870838
68489,41531.135165,41533.157195,41531.135165
68489,41557.501143,41559.523173,41557.501143
68489,41579.765470,41581.787500,41579.765470
68489,41618.520520,41620.542550,41618.520520
68489,41640.784846,41642.806876,41640.784846
68489,41667.150336,41669.172366,41667.150336
68489,41689.414663,41691.436692,41689.414663
68489,41728.160959,41730.182989,41728.160959
68489,41750.425286,41752.447316,41750.425286
68489,41776.790943,41778.812973,41776.790943
68489,41799.055270,41801.077299,41799.055270
68489,41837.820137,41839.842166,41837.820137
68489,41860.084463,41862.106493,41860.084463
68489,41886.449956,41888.471986,41886.449956
68489,41908.714282,41910.736312,41908.714282
68489,41947.476958,41949.498988,41947.476958
68489,41969.741284,41971.763314,41969.741284
68489,41996.106882,41998.128912,41996.106882
68489,42018.371208,42020.393238,42018.371208
68489,42057.149673,42059.171702,42057.149673
68489,42079.413999,42081.436029,42079.413999
68489,42105.779611,42107.801641,42105.779611
68489,42128.043938,42130.065967,42128.043938
68489,42166.797771,42168.819801,42166.797771
68489,42189.062098,42191.084127,42189.062098
68489,42215.427605,42217.449635,42215.427605
68489,42237.691931,42239.713961,42237.691931
68489,42276.439779,42278.461809,42276.439779
68489,42298.704106,42300.726136,42298.704106
68489,42325.069661,42327.091691,42325.069661
68489,42347.333988,42349.356017,42347.333988
68489,42386.073663,42388.095693,42386.073663
68489,42408.337990,42410.360019,42408.337990
68489,42434.703576,42436.725606,42434.703576
68489,42456.967902,42458.989932,42456.967902
68489,42744.795799,42746.817829,42744.795799
68489,42767.060125,42769.082155,42767.060125
68489,42793.425877,42795.447906,42793.425877
68489,42815.690203,42817.712233,42815.690203
68489,42854.477029,42856.499059,42854.477029
68489,42876.741355,42878.763385,42876.741355
68489,42903.106930,42905.128960,42903.106930
68489,42925.371256,42927.393286,42925.371256
68489,42964.160934,42966.182964,42964.160934
68489,42986.425260,42988.447290,42986.425260
68489,43012.790809,43014.812839,43012.790809
68489,43035.055136,43037.077165,43035.055136
68489,43073.804471,43075.826501,43073.804471
68489,43096.068797,43098.090827,43096.068797
68489,43122.434349,43124.456379,43122.434349
68489,43144.698676,43146.720705,43144.698676
68489,43183.457859,43185.479889,43183.457859
68489,43205.722186,43207.744215,43205.722186
68489,43232.087751,43234.109781,43232.087751
68489,43254.352077,43256.374107,43254.352077
68489,43293.093776,43295.115805,43293.093776
68489,43315.358102,43317.380132,43315.358102
68489,43341.723646,43343.745676,43341.723646
68489,43363.987972,43366.010002,43363.987972
68489,43402.724986,43404.747015,43402.724986
68489,43424.989312,43427.011342,43424.989312
68489,43451.354832,43453.376861,43451.354832
68489,43473.619158,43475.641188,43473.619158
68489,43512.373395,43514.395424,43512.373395
68489,43534.637721,43536.659751,43534.637721
68489,43561.003320,43563.025349,43561.003320
68489,43583.267646,43585.289676,43583.267646
68489,43622.017586,43624.039616,43622.017586
68489,43644.281912,43646.303942,43644.281912
68489,43670.647474,43672.669503,43670.647474
68489,43692.911800,43694.933829,43692.911800
68489,43731.639407,43733.661437,43731.639407
68489,43753.903733,43755.925763,43753.903733
68489,43780.269383,43782.291413,43780.269383
68489,43802.533709,43804.555739,43802.533709
