Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68506,770468,0.280837,51751.376797,51751.484895,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68506,770469,0.333355,51751.429315,51751.537413,1, 0, 0, 1,-0.572226,-1.016631,10.741723,-1,2
68506,770470,0.444745,51751.540704,51751.648802,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68506,770471,0.457103,51751.553063,51751.661161,1, 0, 0, 1,-4.900679,-8.930152,-5.598327,-1,2
68506,770472,0.651176,51751.747135,51751.855234,1, 1, 1, 1,-0.029752,-1.869787,0.434436,-1,4
68506,770473,0.735284,51751.831243,51751.939342,1, 1, 0, 1,0.242146,-3.026874,2.072322,-1,2
68506,770474,0.893668,51751.989626,51752.097726,1, 0, 0, 1,4.747365,7.271236,-13.745095,-1,2
68506,770475,0.937910,51752.033869,51752.141968,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68506,770476,1.394922,51752.490880,51752.598980,1, 1, 1, 1,1.836155,1.094505,-4.317092,-1,3
68506,770477,1.446173,51752.542130,51752.650231,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68506,770478,1.520242,51752.616199,51752.724299,1, 0, 0, 1,-3.856973,2.873227,-5.782686,-1,2
68506,770479,1.534694,51752.630651,51752.738752,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68506,770480,1.542450,51752.638407,51752.746508,1, 0, 0, 1,-0.483071,2.823177,9.951781,-1,2
68506,770481,1.562616,51752.658573,51752.766674,1, 0, 0, 1,3.295462,9.646342,16.414143,-1,2
68506,770482,1.628670,51752.724627,51752.832728,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68506,770483,1.692062,51752.788019,51752.896120,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68506,770484,1.701623,51752.797580,51752.905681,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68506,770485,1.718097,51752.814054,51752.922155,1, 1, 0, 1,2.754930,-1.093993,16.125785,-1,5
68506,770486,1.728222,51752.824179,51752.932280,1, 0, 0, 1,-4.697322,-6.451881,-18.653774,-1,2
68506,770487,1.940413,51753.036369,51753.144471,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68506,770684,0.046955,51773.407193,51773.515342,1, 0, 0, 1,-2.394276,5.230226,-16.829395,-1,2
68506,770685,0.323547,51773.683784,51773.791933,1, 0, 0, 1,-5.529327,-5.812894,20.291433,-1,2
68506,770686,0.383822,51773.744059,51773.852209,1, 0, 0, 1,-7.361339,-0.933700,-16.263096,-1,2
