Run Number,Min Time,Max Time,Zero Time
68475,35222.598412,35230.900962,35222.598412
68475,35307.924372,35515.529489,35307.924372
68475,35592.605675,35600.904641,35592.605675
68475,35677.938314,36848.240225,35677.938314
68475,36925.276317,36933.570201,36925.276317
68475,37010.624334,37018.927008,37010.624334
68475,37095.982158,37104.301010,37095.982158
68475,37181.320417,37189.645346,37181.320417
68475,37266.670229,37274.972885,37266.670229
68475,37352.033589,37360.327887,37352.033589
68475,37437.385421,37445.703525,37437.385421
68475,37522.758754,37531.046107,37522.758754
68475,37608.134959,37616.472785,37608.134959
68475,37693.483745,37886.166733,37693.483745
68475,37963.233567,37972.017256,37963.233567
68475,38049.071429,38057.379393,38049.071429
68475,38134.406082,38142.730217,38134.406082
68475,38219.773438,38228.100171,38219.773438
68475,38305.149541,38313.490656,38305.149541
68475,38390.496337,38398.818235,38390.496337
68475,38475.872563,38484.166428,38475.872563
68475,38561.246552,38569.532350,38561.246552
68475,38646.595760,38654.890177,38646.595760
68475,38731.947460,38833.926787,38731.947460
68475,38910.990746,38919.299323,38910.990746
68475,38996.350977,39004.650650,38996.350977
68475,39081.724070,39090.055315,39081.724070
68475,39167.116278,39175.407418,39167.116278
68475,39252.467641,39260.767117,39252.467641
68475,39337.855815,39346.158128,39337.855815
68475,39423.187621,39431.494731,39423.187621
68475,39508.558457,39516.859490,39508.558457
68475,39593.912388,39602.232399,39593.912388
68475,39679.270324,39773.926728,39679.270324
68475,39850.968747,39859.292335,39850.968747
68475,39936.325901,39944.633845,39936.325901
68475,40021.675805,40029.971971,40021.675805
68475,40107.042169,40115.333189,40107.042169
68475,40192.394731,40200.691665,40192.394731
68475,40277.749720,40286.052597,40277.749720
68475,40363.123748,40371.421317,40363.123748
68475,40448.446584,40456.735628,40448.446584
68475,40533.762689,40542.085540,40533.762689
68475,40619.129371,40718.048479,40619.129371
68475,40795.106606,40803.410686,40795.106606
68475,40880.461035,40888.768330,40880.461035
68475,40965.850648,40974.138183,40965.850648
68475,41051.163854,41059.462885,41051.163854
68475,41136.515824,41144.848780,41136.515824
68475,41221.864061,41230.167298,41221.864061
68475,41307.230998,41315.527078,41307.230998
68475,41392.588076,41400.899589,41392.588076
68475,41477.966182,41486.316266,41477.966182
68475,41563.321720,41725.969264,41563.321720
68475,41803.089377,41811.367054,41803.089377
68475,41888.453260,41896.773857,41888.453260
68475,41973.842517,41982.144443,41973.842517
68475,42059.193158,42067.496586,42059.193158
68475,42144.553892,42152.865681,42144.553892
68475,42229.927414,42238.220723,42229.927414
68475,42315.253062,42323.577924,42315.253062
68475,42400.645012,42408.928331,42400.645012
68475,42485.987562,42494.286470,42485.987562
