Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68475,563885,0.503247,35146.005215,35146.112172,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,563886,0.556310,35146.058278,35146.165235,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,563887,0.558339,35146.060307,35146.167264,1, 0, 0, 1,-4.249383,0.010021,19.363009,-1,2
68475,563888,0.723952,35146.225920,35146.332877,1, 0, 0, 1,-4.701894,3.222548,-9.373678,-1,2
68475,564552,0.224356,35219.656580,35219.763688,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,564553,0.320754,35219.752979,35219.860087,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564554,0.474178,35219.906402,35220.013511,1, 0, 0, 1,2.546966,-6.050654,0.128868,-1,2
68475,564555,0.478358,35219.910582,35220.017691,1, 0, 0, 1,-0.666662,-2.573757,16.994425,-1,2
68475,564556,0.649663,35220.081887,35220.188996,1, 0, 0, 1,-5.881240,-0.583061,11.499017,-1,2
68475,564557,0.726987,35220.159211,35220.266320,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564558,0.900285,35220.332508,35220.439618,1, 0, 0, 1,-0.376263,-0.214618,1.403561,-1,2
68475,564559,1.066786,35220.499009,35220.606119,1, 0, 0, 1,0.868725,-8.017540,-18.993969,-1,2
68475,564560,1.279952,35220.712174,35220.819284,1, 0, 0, 1,-0.410885,-7.081945,17.701788,-1,2
68475,564561,1.314081,35220.746303,35220.853413,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564562,1.606623,35221.038845,35221.145956,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564563,1.640370,35221.072592,35221.179703,1, 0, 0, 1,1.578689,4.263889,-2.394134,-1,2
68475,564564,1.656447,35221.088668,35221.195779,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,564565,1.690712,35221.122933,35221.230044,1, 0, 0, 1,2.531269,5.468104,-11.814060,-1,2
68475,564566,1.942667,35221.374887,35221.481999,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564567,2.082709,35221.514930,35221.622042,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564568,2.084930,35221.517151,35221.624263,1, 0, 0, 1,5.520207,5.149906,-2.710005,-1,2
68475,564569,2.176966,35221.609186,35221.716298,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564570,2.211654,35221.643875,35221.750987,1, 0, 0, 1,-6.865827,-1.303172,-16.891749,-1,2
68475,564571,2.215018,35221.647239,35221.754351,1, 0, 0, 1,7.870428,-5.173678,-5.940496,-1,2
68475,564572,2.644028,35222.076248,35222.183361,1, 0, 0, 1,-3.240482,2.733358,3.898410,-1,5
