Run Number,Plot Time (Time axis of TAPlot),OfficialTime (run time),SIS Channel, SIS Module,Counts
68498,0.0067804000063915737,47849.659108400003,3,0,1
68498,0.016245500002696645,47849.668573499999,3,0,1
68498,0.031120800005737692,47849.683448800002,6,0,1
68498,0.031120800005737692,47849.683448800002,7,0,1
68498,0.049852700001792982,47849.702180699998,3,0,1
68498,0.055680800003756303,47849.7080088,3,0,1
68498,0.058133800004725344,47849.710461800001,6,0,1
68498,0.058133800004725344,47849.710461800001,7,0,1
68498,0.058459200001379941,47849.710787199998,3,0,1
68498,0.064938100003928412,47849.7172661,6,0,1
68498,0.064938100003928412,47849.7172661,7,0,1
68498,0.078321200002392288,47849.730649199999,3,0,2
68498,0.082215500005986542,47849.734543500002,3,0,1
68498,0.086879200003750157,47849.7392072,6,0,1
68498,0.086879200003750157,47849.7392072,7,0,1
68498,0.088181300001451746,47849.740509299998,3,0,2
68498,0.099114900003769435,47849.7514429,3,0,1
68498,0.099535300003481098,47849.7518633,3,0,2
68498,0.10702980000496609,47849.759357800001,3,0,1
68498,0.13536500000191154,47849.787692999998,3,0,1
68498,0.15175560000352561,47849.8040836,3,0,2
68498,0.18632090000028256,47849.838648899997,3,0,1
68498,0.19504060000326717,47849.8473686,3,0,2
68498,0.20105330000660615,47849.853381300003,3,0,1
68498,0.20223340000666212,47849.854561400003,3,0,1
68498,0.20529770000575809,47849.857625700002,3,0,2
68498,0.21413730000494979,47849.866465300001,3,0,2
68498,0.21967540000332519,47849.8720034,6,0,1
68498,0.21967540000332519,47849.8720034,7,0,1
68498,0.24385860000620596,47849.896186600003,3,0,1
68498,0.25803270000324119,47849.9103607,3,0,1
68498,0.2611728000047151,47849.913500800001,3,0,1
68498,0.26478360000328394,47849.9171116,6,0,1
68498,0.26478360000328394,47849.9171116,7,0,1
68498,0.29589010000199778,47849.948218099998,3,0,2
68498,0.2985502000010456,47849.950878199998,3,0,2
68498,0.30068900000333088,47849.953017,6,0,1
68498,0.30068900000333088,47849.953017,7,0,1
68498,0.30382390000158921,47849.956151899998,3,0,2
68498,0.30999590000283206,47849.962323899999,3,0,1
68498,0.32437180000124499,47849.976699799998,3,0,2
68498,0.35381900000356836,47850.006147,3,0,2
68498,0.36245880000205943,47850.014786799999,3,0,1
68498,0.36513060000288533,47850.017458599999,3,0,1
68498,0.37075200000253972,47850.023079999999,3,0,2
68498,0.38131400000565918,47850.033642000002,3,0,2
68498,0.40040150000277208,47850.052729499999,3,0,2
68498,0.4051132000022335,47850.057441199999,3,0,1
68498,0.40656780000426807,47850.058895800001,3,0,2
68498,0.40682970000489149,47850.059157700001,3,0,1
68498,0.42549800000415416,47850.077826000001,3,0,2
68498,0.43179410000448115,47850.084122100001,3,0,2
68498,0.43863910000072792,47850.090967099997,3,0,2
68498,0.45074310000200057,47850.103071099998,3,0,2
68498,0.46251230000052601,47850.114840299997,3,0,1
68498,0.46257719999994151,47850.114905199996,3,0,2
68498,0.48336950000521028,47850.135697500002,3,0,1
68498,0.48611740000342252,47850.1384454,3,0,1
68498,0.50071020000177668,47850.153038199998,6,0,1
68498,0.50071020000177668,47850.153038199998,7,0,1
68498,0.5083918000018457,47850.160719799998,3,0,1
68498,0.51413330000650603,47850.166461300003,3,0,1
68498,0.51452890000655316,47850.166856900003,3,0,1
68498,0.5273252000042703,47850.179653200001,3,0,1
68498,0.61364540000067791,47850.265973399997,3,0,2
68498,0.61939440000423929,47850.271722400001,6,0,2
68498,0.61939440000423929,47850.271722400001,7,0,1
68498,0.63057410000328673,47850.2829021,3,0,2
68498,0.6421838000023854,47850.294511799999,3,0,1
68498,0.65405460000329185,47850.3063826,3,0,2
68498,0.65477540000574663,47850.307103400002,3,0,2
68498,0.65832200000295416,47850.310649999999,3,0,2
68498,0.66856560000451282,47850.320893600001,3,0,1
68498,0.70827640000061365,47850.360604399997,3,0,1
68498,0.71868220000033034,47850.371010199997,3,0,1
68498,0.76432190000195988,47850.416649899998,3,0,2
68498,0.76721610000095097,47850.419544099997,3,0,2
68498,0.770245600004273,47850.422573600001,3,0,1
68498,0.8204291000001831,47850.472757099997,6,0,1
68498,0.8204291000001831,47850.472757099997,7,0,1
68498,0.83817630000703502,47850.490504300004,3,0,2
68498,0.86158390000491636,47850.513911900001,3,0,2
68498,0.87047960000199964,47850.522807599998,3,0,1
68498,0.88958910000656033,47850.541917100003,3,0,2
68498,0.90182790000108071,47850.554155899998,3,0,1
68498,0.90437990000646096,47850.556707900003,3,0,2
68498,0.90616500000032829,47850.558492999997,3,0,2
68498,0.9077196000071126,47850.560047600004,3,0,1
68498,0.90863740000349935,47850.5609654,3,0,1
68498,0.92507060000207275,47850.577398599999,3,0,2
68498,0.92883609999989858,47850.581164099996,3,0,1
68498,0.93869910000648815,47850.591027100003,3,0,2
68498,0.94130980000045383,47850.593637799997,6,0,1
68498,0.94130980000045383,47850.593637799997,7,0,1
68498,0.95415490000596037,47850.606482900002,3,0,1
68498,0.96472450000146637,47850.617052499998,3,0,2
68498,0.96585490000143182,47850.618182899998,3,0,1
68498,0.98739350000687409,47850.639721500003,3,0,2
68498,0.99705360000371002,47850.6493816,3,0,1
68498,1.0088340000002063,47850.661161999997,3,0,2
68498,1.0339741000061622,47850.686302100003,3,0,1
68498,1.0469574000017019,47850.699285399998,3,0,2
68498,1.0521970000045258,47850.704525000001,6,0,1
68498,1.0521970000045258,47850.704525000001,7,0,1
