Run Number,Min Time,Max Time,Zero Time
68465,64425.119110,64427.141139,64425.119110
68465,64437.316343,64439.338373,64437.316343
68465,64449.513619,64451.535649,64449.513619
68465,64461.710797,64463.732826,64461.710797
68465,64473.908090,64475.930120,64473.908090
68465,64498.512486,64500.534515,64498.512486
68465,64510.709772,64512.731801,64510.709772
68465,64522.907091,64524.929121,64522.907091
68465,64535.104342,64537.126371,64535.104342
68465,64547.301615,64549.323644,64547.301615
68465,65280.746719,65282.768748,65280.746719
68465,65292.944574,65294.966603,65292.944574
68465,65305.142378,65307.164408,65305.142378
68465,65317.339720,65319.361750,65317.339720
68465,65329.537153,65331.559182,65329.537153
68465,65354.143160,65356.165189,65354.143160
68465,65366.340453,65368.362482,65366.340453
68465,65378.537791,65380.559821,65378.537791
68465,65390.735085,65392.757114,65390.735085
68465,65402.932345,65404.954374,65402.932345
68465,65427.552612,65429.574641,65427.552612
68465,65439.750468,65441.772498,65439.750468
68465,65451.947902,65453.969931,65451.947902
68465,65464.145199,65466.167229,65464.145199
68465,65476.342476,65478.364506,65476.342476
68465,65500.951297,65502.973326,65500.951297
68465,65513.148506,65515.170535,65513.148506
68465,65525.345820,65527.367849,65525.345820
68465,65537.543033,65539.565063,65537.543033
68465,65549.740361,65551.762390,65549.740361
68465,65574.345481,65576.367511,65574.345481
68465,65586.542705,65588.564734,65586.542705
68465,65598.739996,65600.762025,65598.739996
68465,65610.937194,65612.959223,65610.937194
68465,65623.134401,65625.156431,65623.134401
68465,65647.748074,65649.770103,65647.748074
68465,65659.945301,65661.967330,65659.945301
68465,65672.142570,65674.164599,65672.142570
68465,65684.339730,65686.361760,65684.339730
68465,65696.537004,65698.559034,65696.537004
68465,65721.154115,65723.176144,65721.154115
68465,65733.351788,65735.373818,65733.351788
68465,65745.549264,65747.571294,65745.549264
68465,65757.746458,65759.768487,65757.746458
68465,65769.943750,65771.965779,65769.943750
68465,65794.519240,65796.541270,65794.519240
68465,65806.716847,65808.738876,65806.716847
68465,65818.914275,65820.936304,65818.914275
68465,65831.112170,65833.134199,65831.112170
68465,65843.309411,65845.331441,65843.309411
68465,65867.901163,65869.923192,65867.901163
68465,65880.098374,65882.120403,65880.098374
68465,65892.295627,65894.317656,65892.295627
68465,65904.492903,65906.514932,65904.492903
68465,65916.690251,65918.712280,65916.690251
68465,65941.260019,65943.282048,65941.260019
68465,65953.457351,65955.479380,65953.457351
68465,65965.654659,65967.676688,65965.654659
68465,65977.852014,65979.874044,65977.852014
68465,65990.049301,65992.071331,65990.049301
68465,66129.828701,66131.850730,66129.828701
68465,66142.025970,66144.048000,66142.025970
68465,66154.223170,66156.245199,66154.223170
68465,66166.420389,66168.442419,66166.420389
68465,66178.617766,66180.639796,66178.617766
68465,66203.192135,66205.214164,66203.192135
68465,66215.389365,66217.411394,66215.389365
68465,66227.586694,66229.608723,66227.586694
68465,66239.783896,66241.805926,66239.783896
68465,66251.981172,66254.003202,66251.981172
68465,66276.579711,66278.601741,66276.579711
68465,66288.777065,66290.799094,66288.777065
68465,66300.974406,66302.996435,66300.974406
68465,66313.171591,66315.193621,66313.171591
68465,66325.368790,66327.390820,66325.368790
68465,66349.931703,66351.953732,66349.931703
68465,66362.128873,66364.150902,66362.128873
68465,66374.326280,66376.348310,66374.326280
68465,66386.523831,66388.545861,66386.523831
68465,66398.720998,66400.743028,66398.720998
68465,66423.271724,66425.293753,66423.271724
68465,66435.468978,66437.491007,66435.468978
68465,66447.666371,66449.688400,66447.666371
68465,66459.863632,66461.885661,66459.863632
68465,66472.060934,66474.082963,66472.060934
68465,66496.675037,66498.697066,66496.675037
68465,66508.872301,66510.894330,66508.872301
68465,66521.069663,66523.091693,66521.069663
68465,66533.267027,66535.289057,66533.267027
68465,66545.464430,66547.486460,66545.464430
68465,66570.072483,66572.094512,66570.072483
68465,66582.269813,66584.291843,66582.269813
68465,66594.467147,66596.489177,66594.467147
68465,66606.664435,66608.686465,66606.664435
68465,66618.861680,66620.883709,66618.861680
68465,66643.461518,66645.483547,66643.461518
68465,66655.658705,66657.680734,66655.658705
68465,66667.855998,66669.878027,66667.855998
68465,66680.053377,66682.075406,66680.053377
68465,66692.250623,66694.272652,66692.250623
68465,66716.850972,66718.873002,66716.850972
68465,66729.048273,66731.070303,66729.048273
68465,66741.245539,66743.267569,66741.245539
68465,66753.442846,66755.464875,66753.442846
68465,66765.640028,66767.662058,66765.640028
68465,66790.200216,66792.222246,66790.200216
68465,66802.398167,66804.420196,66802.398167
68465,66814.595458,66816.617488,66814.595458
68465,66826.792751,66828.814781,66826.792751
68465,66838.990187,66841.012217,66838.990187
68465,67033.964672,67035.986702,67033.964672
68465,67046.161942,67048.183971,67046.161942
68465,67058.359270,67060.381299,67058.359270
68465,67070.556538,67072.578568,67070.556538
68465,67082.753858,67084.775888,67082.753858
68465,67107.353556,67109.375586,67107.353556
68465,67119.550829,67121.572859,67119.550829
68465,67131.748122,67133.770151,67131.748122
68465,67143.945374,67145.967403,67143.945374
68465,67156.142791,67158.164821,67156.142791
68465,67180.742359,67182.764389,67180.742359
68465,67192.939611,67194.961641,67192.939611
68465,67205.136913,67207.158942,67205.136913
68465,67217.334181,67219.356211,67217.334181
68465,67229.531892,67231.553922,67229.531892
68465,67254.155611,67256.177640,67254.155611
68465,67266.352799,67268.374829,67266.352799
68465,67278.550076,67280.572105,67278.550076
68465,67290.747321,67292.769351,67290.747321
68465,67302.944584,67304.966614,67302.944584
68465,67327.534307,67329.556337,67327.534307
68465,67339.731525,67341.753555,67339.731525
68465,67351.928723,67353.950752,67351.928723
68465,67364.125990,67366.148020,67364.125990
68465,67376.323182,67378.345212,67376.323182
68465,67400.893015,67402.915044,67400.893015
68465,67413.090441,67415.112470,67413.090441
68465,67425.287769,67427.309798,67425.287769
68465,67437.485093,67439.507123,67437.485093
68465,67449.682422,67451.704452,67449.682422
68465,67474.280208,67476.302237,67474.280208
68465,67486.477428,67488.499457,67486.477428
68465,67498.674591,67500.696620,67498.674591
68465,67510.871871,67512.893901,67510.871871
68465,67523.069876,67525.091906,67523.069876
68465,67547.677059,67549.699088,67547.677059
68465,67559.874384,67561.896414,67559.874384
68465,67572.071551,67574.093580,67572.071551
68465,67584.268921,67586.290951,67584.268921
68465,67596.466101,67598.488131,67596.466101
68465,67621.066315,67623.088345,67621.066315
68465,67633.263888,67635.285917,67633.263888
68465,67645.461108,67647.483138,67645.461108
68465,67657.658644,67659.680673,67657.658644
68465,67669.856009,67671.878039,67669.856009
68465,67694.468535,67696.490565,67694.468535
68465,67706.666257,67708.688286,67706.666257
68465,67718.863720,67720.885750,67718.863720
68465,67731.061505,67733.083534,67731.061505
68465,67743.258673,67745.280703,67743.258673
68465,67943.524108,67945.546137,67943.524108
68465,67955.721375,67957.743405,67955.721375
68465,67967.918659,67969.940689,67967.918659
68465,67980.115942,67982.137972,67980.115942
68465,67992.313275,67994.335305,67992.313275
68465,68016.971478,68018.993507,68016.971478
68465,68029.168798,68031.190827,68029.168798
68465,68041.366239,68043.388269,68041.366239
68465,68053.563568,68055.585597,68053.563568
68465,68065.760907,68067.782936,68065.760907
68465,68090.309549,68092.331579,68090.309549
68465,68102.506967,68104.528997,68102.506967
68465,68114.704187,68116.726216,68114.704187
68465,68126.901439,68128.923469,68126.901439
68465,68139.098661,68141.120690,68139.098661
68465,68163.696968,68165.718998,68163.696968
68465,68175.894297,68177.916326,68175.894297
68465,68188.093382,68190.115411,68188.093382
68465,68200.290737,68202.312767,68200.290737
68465,68212.487910,68214.509939,68212.487910
68465,68237.030491,68239.052520,68237.030491
68465,68249.227870,68251.249899,68249.227870
68465,68261.425185,68263.447215,68261.425185
68465,68273.622442,68275.644472,68273.622442
68465,68285.819717,68287.841746,68285.819717
68465,68310.421697,68312.443727,68310.421697
68465,68322.619410,68324.641440,68322.619410
68465,68334.816684,68336.838713,68334.816684
68465,68347.014005,68349.036035,68347.014005
68465,68359.211317,68361.233347,68359.211317
68465,68383.842985,68385.865014,68383.842985
68465,68396.040291,68398.062321,68396.040291
68465,68408.238018,68410.260048,68408.238018
68465,68420.435353,68422.457383,68420.435353
68465,68432.632564,68434.654593,68432.632564
68465,68457.950844,68459.972874,68457.950844
68465,68470.148140,68472.170169,68470.148140
68465,68482.345295,68484.367325,68482.345295
68465,68494.542555,68496.564585,68494.542555
68465,68506.739855,68508.761885,68506.739855
68465,68531.343564,68533.365593,68531.343564
68465,68543.540791,68545.562820,68543.540791
68465,68555.737982,68557.760012,68555.737982
68465,68567.935384,68569.957414,68567.935384
68465,68580.133054,68582.155084,68580.133054
68465,68604.752703,68606.774733,68604.752703
68465,68616.950003,68618.972032,68616.950003
68465,68629.147714,68631.169744,68629.147714
68465,68641.344952,68643.366981,68641.344952
68465,68653.542257,68655.564287,68653.542257
68465,68942.614367,68944.636397,68942.614367
68465,68954.811580,68956.833610,68954.811580
68465,68967.008944,68969.030974,68967.008944
68465,68979.206179,68981.228209,68979.206179
68465,68991.403413,68993.425442,68991.403413
68465,69015.958864,69017.980894,69015.958864
68465,69028.156065,69030.178095,69028.156065
68465,69040.353367,69042.375396,69040.353367
68465,69052.550539,69054.572569,69052.550539
68465,69064.747726,69066.769756,69064.747726
68465,69089.354088,69091.376118,69089.354088
68465,69101.551315,69103.573344,69101.551315
68465,69113.748628,69115.770657,69113.748628
68465,69125.945821,69127.967850,69125.945821
68465,69138.143029,69140.165058,69138.143029
68465,69162.751181,69164.773210,69162.751181
68465,69174.948346,69176.970376,69174.948346
68465,69187.145601,69189.167631,69187.145601
68465,69199.342805,69201.364834,69199.342805
68465,69211.539980,69213.562009,69211.539980
68465,69236.149261,69238.171291,69236.149261
68465,69248.346455,69250.368484,69248.346455
68465,69260.543679,69262.565709,69260.543679
68465,69272.740899,69274.762929,69272.740899
68465,69284.938124,69286.960154,69284.938124
68465,69309.541789,69311.563818,69309.541789
68465,69321.738974,69323.761004,69321.738974
