Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68498,629040,0.062694,39406.805423,39406.932873,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68498,629041,0.186804,39406.929533,39407.056983,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68498,629042,0.252285,39406.995013,39407.122463,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68498,629043,0.283377,39407.026105,39407.153555,1, 0, 0, 1,-1.145175,8.272261,-16.763772,-1,2
68498,629044,0.522460,39407.265188,39407.392638,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68498,629045,0.612649,39407.355377,39407.482828,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68498,629046,0.620308,39407.363036,39407.490486,1, 0, 0, 1,2.120198,2.215214,-12.197545,-1,2
68498,629047,0.652164,39407.394892,39407.522343,1, 1, 0, 1,3.218922,-1.718201,0.791519,-1,5
68498,629048,0.768791,39407.511519,39407.638970,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68498,629049,0.821952,39407.564680,39407.692131,1, 0, 0, 1,-2.771985,11.437988,10.523466,-1,2
68498,629050,0.938587,39407.681314,39407.808765,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68498,629051,1.106109,39407.848836,39407.976287,1, 0, 0, 1,6.878668,-5.420632,8.249985,-1,2
68498,629052,1.352448,39408.095175,39408.222626,1, 0, 0, 1,-2.163937,3.590233,-12.133222,-1,2
68498,629053,1.591150,39408.333876,39408.461329,1, 0, 0, 1,-6.100110,-6.594979,19.008914,-1,2
68498,629054,1.638036,39408.380762,39408.508214,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68498,629219,0.062147,39427.045131,39427.172620,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68498,629220,0.262003,39427.244987,39427.372476,1, 0, 0, 1,5.800353,-2.279094,-6.042586,-1,2
68498,629221,0.435753,39427.418737,39427.546226,1, 0, 0, 1,7.241552,-2.362545,20.121330,-1,2
68498,629222,0.718258,39427.701242,39427.828732,1, 0, 0, 1,5.151595,-2.133663,-2.212926,-1,2
68498,629223,0.860769,39427.843752,39427.971243,1, 0, 0, 1,-5.128807,5.860012,-10.766659,-1,2
