Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68481,651994,0.039675,46861.726958,46861.823771,1, 0, 0, 1,2.884728,-2.596761,20.449176,-1,2
68481,651995,0.134881,46861.822165,46861.918977,1, 0, 0, 1,-0.582956,-4.740062,19.633129,-1,2
68481,651996,0.155697,46861.842981,46861.939793,1, 0, 0, 1,-1.144331,-3.129200,3.560532,-1,2
68481,651997,0.459949,46862.147232,46862.244045,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,651998,0.480633,46862.167916,46862.264729,1, 0, 0, 1,-2.140348,-0.581382,-2.874512,-1,2
68481,651999,0.537198,46862.224481,46862.321294,1, 0, 0, 1,-6.179318,4.462767,-18.077894,-1,2
68481,652000,0.673952,46862.361234,46862.458048,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,652001,0.821961,46862.509243,46862.606057,1, 0, 0, 1,-3.984337,7.241879,-3.510605,-1,2
68481,652002,0.840086,46862.527368,46862.624182,1, 0, 0, 1,4.084625,-1.139783,-21.020982,-1,2
68481,652003,0.870175,46862.557457,46862.654271,1, 0, 0, 1,3.703380,-5.120489,-5.342498,-1,2
68481,652004,1.366769,46863.054050,46863.150865,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,652005,1.423136,46863.110417,46863.207232,1, 0, 0, 1,0.804709,-9.573979,-15.243761,-1,2
68481,652006,1.512871,46863.200151,46863.296967,1, 0, 0, 1,3.081082,1.315573,-3.032045,-1,2
68481,652007,1.775478,46863.462758,46863.559574,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,652008,1.837823,46863.525103,46863.621919,1, 0, 0, 1,-2.321063,4.563206,8.283312,-1,2
68481,652009,1.895583,46863.582863,46863.679679,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,652010,2.030587,46863.717866,46863.814683,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,652011,2.241340,46863.928619,46864.025436,1, 0, 0, 1,6.257218,0.095334,-16.691531,-1,2
68481,652012,2.270185,46863.957464,46864.054281,1, 0, 0, 1,5.052224,0.478369,-5.586723,-1,2
68481,652013,2.277889,46863.965168,46864.061985,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
