Run Number,Plot Time (Time axis of TAPlot),OfficialTime (run time),SIS Channel, SIS Module,Counts
68489,0.00049339999532094225,46404.962339799997,3,0,2
68489,0.0060964000003878027,46404.967942800002,3,0,1
68489,0.013030900001467671,46404.974877300003,3,0,2
68489,0.013703799995710142,46404.975550199997,3,0,1
68489,0.017537599997012876,46404.979383999998,3,0,1
68489,0.021665200001734775,46404.983511600003,3,0,2
68489,0.03475590000016382,46404.996602300002,3,0,1
68489,0.036787600001844112,46404.998634000003,3,0,1
68489,0.059602199995424598,46405.021448599997,3,0,2
68489,0.067582199997559655,46405.029428599999,3,0,2
68489,0.086654499995347578,46405.048500899997,3,0,2
68489,0.09172730000136653,46405.053573700003,3,0,1
68489,0.092797099998279009,46405.0546435,3,0,1
68489,0.095934699995268602,46405.057781099997,3,0,1
68489,0.10145550000015646,46405.063301900002,3,0,2
68489,0.11030819999723462,46405.072154599999,3,0,2
68489,0.1233247999989544,46405.0851712,3,0,2
68489,0.15222240000002785,46405.114068800001,3,0,2
68489,0.16184590000193566,46405.123692300003,3,0,2
68489,0.16993070000171429,46405.131777100003,6,0,1
68489,0.16993070000171429,46405.131777100003,7,0,1
68489,0.17673220000142464,46405.138578600003,3,0,1
68489,0.18052239999815356,46405.1423688,3,0,2
68489,0.18842569999833358,46405.1502721,3,0,1
68489,0.21626639999885811,46405.1781128,3,0,1
68489,0.23655529999814462,46405.1984017,3,0,2
68489,0.24295980000169948,46405.204806200003,3,0,1
68489,0.27037879999988945,46405.232225200001,3,0,2
68489,0.27741059999971185,46405.239257000001,3,0,1
68489,0.2987624000015785,46405.260608800003,3,0,2
68489,0.31706599999597529,46405.278912399997,3,0,2
68489,0.33680259999528062,46405.298648999997,3,0,2
68489,0.33792919999541482,46405.299775599997,3,0,1
68489,0.35460299999976996,46405.316449400001,3,0,2
68489,0.36423869999998715,46405.326085100001,3,0,2
68489,0.37493549999635434,46405.336781899998,3,0,2
68489,0.40116519999719458,46405.363011599999,3,0,2
68489,0.41418649999832269,46405.3760329,3,0,1
68489,0.44429089999903226,46405.4061373,3,0,2
68489,0.44991659999504918,46405.411762999996,3,0,2
68489,0.45117780000146013,46405.413024200003,3,0,2
68489,0.47546560000046156,46405.437312000002,3,0,2
68489,0.48807870000018738,46405.449925100002,3,0,1
68489,0.51642699999501929,46405.478273399996,3,0,1
68489,0.53086639999673935,46405.492712799998,3,0,1
68489,0.53670089999650372,46405.498547299998,3,0,1
68489,0.53795099999842932,46405.4997974,3,0,1
68489,0.57097649999923306,46405.532822900001,3,0,1
68489,0.57462110000051325,46405.536467500002,3,0,2
68489,0.57531239999661921,46405.537158799998,3,0,1
68489,0.58863320000091335,46405.550479600002,3,0,2
68489,0.59556119999615476,46405.557407599998,3,0,1
68489,0.5960071000008611,46405.557853500002,6,0,1
68489,0.5960071000008611,46405.557853500002,7,0,1
68489,0.59818039999663597,46405.560026799998,3,0,2
68489,0.60377879999577999,46405.565625199997,3,0,1
68489,0.60490890000073705,46405.566755300002,3,0,2
68489,0.60554109999793582,46405.567387499999,3,0,1
68489,0.62365680000220891,46405.585503200004,3,0,2
68489,0.63501240000186954,46405.596858800003,3,0,1
68489,0.63887879999674624,46405.600725199998,3,0,2
68489,0.65108589999726973,46405.612932299999,3,0,1
68489,0.6707276000015554,46405.632574000003,3,0,2
68489,0.69663069999660365,46405.658477099998,3,0,1
68489,0.70510490000015125,46405.666951300002,3,0,1
68489,0.71355619999667397,46405.675402599998,3,0,2
68489,0.71967949999816483,46405.6815259,3,0,1
68489,0.72785769999609329,46405.689704099997,3,0,1
68489,0.73192890000063926,46405.693775300002,3,0,1
68489,0.73285110000142595,46405.694697500003,3,0,2
68489,0.74683740000182297,46405.708683800003,3,0,2
68489,0.74722379999730038,46405.709070199999,3,0,1
68489,0.74835840000014286,46405.710204800002,3,0,1
68489,0.76621119999617804,46405.728057599998,3,0,1
68489,0.77265439999609953,46405.734500799997,3,0,1
68489,0.77341989999695215,46405.735266299998,3,0,1
68489,0.82320439999602968,46405.785050799997,3,0,1
68489,0.82916999999724794,46405.791016399999,6,0,1
68489,0.82916999999724794,46405.791016399999,7,0,1
68489,0.83507559999998193,46405.796922000001,3,0,2
68489,0.84212560000014491,46405.803972000002,3,0,2
68489,0.8456030000015744,46405.807449400003,3,0,2
68489,0.84576160000142409,46405.807608000003,3,0,2
68489,0.86574609999661334,46405.827592499998,3,0,1
68489,0.87221059999865247,46405.834057,3,0,1
68489,0.87410909999744035,46405.835955499999,3,0,1
68489,0.88216409999586176,46405.844010499997,3,0,2
68489,0.9159700999953202,46405.877816499997,3,0,2
68489,0.92165609999938169,46405.883502500001,3,0,1
68489,0.9348281999991741,46405.896674600001,3,0,1
68489,0.93980369999917457,46405.901650100001,3,0,2
68489,0.94047879999561701,46405.902325199997,3,0,1
68489,0.95256230000086362,46405.914408700002,3,0,2
68489,0.97071519999735756,46405.932561599999,3,0,2
68489,0.993033300001116,46405.954879700002,3,0,1
68489,0.9938172999973176,46405.955663699999,3,0,2
68489,1.033715999998094,46405.995562399999,3,0,1
68489,1.0455940999963786,46406.007440499998,3,0,1
68489,1.1001873999994132,46406.062033800001,6,0,1
68489,1.1001873999994132,46406.062033800001,7,0,1
68489,1.1142019999970216,46406.076048399998,6,0,1
68489,1.1142019999970216,46406.076048399998,7,0,1
68489,1.1168561000013142,46406.078702500003,3,0,1
68489,1.1229490999976406,46406.084795499999,3,0,1
68489,1.1230337999950279,46406.084880199996,3,0,2
68489,1.1310911999971722,46406.092937599999,6,0,1
68489,1.1310911999971722,46406.092937599999,7,0,1
68489,1.1415028999981587,46406.1033493,6,0,1
68489,1.1415028999981587,46406.1033493,7,0,1
68489,1.1846297000010964,46406.146476100002,3,0,1
68489,1.191284499996982,46406.153130899998,6,0,1
68489,1.191284499996982,46406.153130899998,7,0,1
68489,1.1924632000009296,46406.154309600002,3,0,2
68489,1.2010575999956927,46406.162903999997,3,0,2
68489,1.2308772999967914,46406.192723699998,3,0,1
68489,1.2327250999951502,46406.194571499997,3,0,1
68489,1.2361257000011392,46406.197972100003,6,0,1
68489,1.2361257000011392,46406.197972100003,7,0,1
