Run Number,Min Time,Max Time,Zero Time
68506,51740.057651,51740.069651,51740.057651
68506,51849.703271,51849.715271,51849.703271
68506,51959.358121,51959.370121,51959.358121
68506,52069.002981,52069.014981,52069.002981
68506,52178.684601,52178.696601,52178.684601
68506,52288.345211,52288.357211,52288.345211
68506,52397.986101,52397.998101,52397.986101
68506,52507.644961,52507.656961,52507.644961
68506,52617.287091,52617.299091,52617.287091
68506,52726.951221,52726.963221,52726.951221
68506,53329.232361,53329.244361,53329.232361
68506,53438.874471,53438.886471,53438.874471
68506,53548.511111,53548.523111,53548.511111
68506,53658.156491,53658.168491,53658.156491
68508,547.252469,547.264469,547.252469
68508,656.920279,656.932279,656.920279
68508,766.565639,766.577639,766.565639
68508,876.216999,876.228999,876.216999
68508,985.861609,985.873609,985.861609
68508,1095.520719,1095.532719,1095.520719
68508,1205.131839,1205.143839,1205.131839
68508,1314.788469,1314.800469,1314.788469
68508,1424.440339,1424.452339,1424.440339
68508,1534.046209,1534.058209,1534.046209
68508,1702.981669,1702.993669,1702.981669
68508,1812.616289,1812.628289,1812.616289
68508,1922.245169,1922.257169,1922.245169
68508,2031.933519,2031.945519,2031.933519
68508,2141.600909,2141.612909,2141.600909
68508,2251.219279,2251.231279,2251.219279
68508,2360.888909,2360.900909,2360.888909
68508,2470.574769,2470.586769,2470.574769
68508,2580.253669,2580.265669,2580.253669
68508,2689.934019,2689.946019,2689.934019
68508,3233.880219,3233.892219,3233.880219
68508,3343.531339,3343.543339,3343.531339
68508,3453.191219,3453.203219,3453.191219
68508,3562.844579,3562.856579,3562.844579
68508,3672.491469,3672.503469,3672.491469
68508,3782.157339,3782.169339,3782.157339
68508,3891.809229,3891.821229,3891.809229
68508,4001.471839,4001.483839,4001.471839
68508,4111.119479,4111.131479,4111.119479
68508,4220.763609,4220.775609,4220.763609
