Run Number,Plot Time (Time axis of TAPlot),OfficialTime (run time),SIS Channel, SIS Module,Counts
68481,0.013605800006189384,35184.220791500004,3,0,2
68481,0.033194900002854411,35184.2403806,6,0,1
68481,0.033194900002854411,35184.2403806,7,0,1
68481,0.045460500004992355,35184.252646200002,3,0,1
68481,0.052392000005056616,35184.259577700002,3,0,1
68481,0.055119900003774092,35184.262305600001,3,0,1
68481,0.055121400000643916,35184.262307099998,3,0,1
68481,0.072030400006042328,35184.279216100003,3,0,2
68481,0.092705800001567695,35184.299891499999,3,0,1
68481,0.13528520000545541,35184.342470900003,3,0,2
68481,0.13941970000450965,35184.346605400002,3,0,1
68481,0.1582909999997355,35184.365476699997,3,0,2
68481,0.19329590000415919,35184.400481600002,3,0,1
68481,0.20848259999911534,35184.415668299996,3,0,1
68481,0.22573800000100164,35184.432923699998,3,0,1
68481,0.2321897000001627,35184.439375399998,3,0,2
68481,0.23746460000256775,35184.4446503,3,0,1
68481,0.26755270000285236,35184.4747384,3,0,1
68481,0.26833170000463724,35184.475517400002,3,0,1
68481,0.27395640000031563,35184.481142099998,3,0,2
68481,0.28510530000494327,35184.492291000002,3,0,1
68481,0.29643460000079358,35184.503620299998,3,0,1
68481,0.31501520000165328,35184.522200899999,3,0,1
68481,0.31869300000107614,35184.525878699998,3,0,1
68481,0.32998380000208272,35184.537169499999,6,0,1
68481,0.32998380000208272,35184.537169499999,7,0,1
68481,0.37136050000117393,35184.578546199999,6,0,1
68481,0.37136050000117393,35184.578546199999,7,0,1
68481,0.40240280000580242,35184.609588500003,3,0,1
68481,0.40599189999920782,35184.613177599997,3,0,1
68481,0.40848360000381945,35184.615669300001,3,0,2
68481,0.4095655999990413,35184.616751299996,3,0,1
68481,0.4105928999997559,35184.617778599997,3,0,2
68481,0.42451620000065304,35184.631701899998,6,0,1
68481,0.42451620000065304,35184.631701899998,7,0,1
68481,0.4269233000013628,35184.634108999999,3,0,1
68481,0.44193110000196612,35184.649116799999,3,0,1
68481,0.4587348999993992,35184.665920599997,3,0,2
68481,0.45990159999928437,35184.667087299997,6,0,1
68481,0.45990159999928437,35184.667087299997,7,0,1
68481,0.46645659999921918,35184.673642299997,3,0,1
68481,0.47131110000191256,35184.678496799999,3,0,2
68481,0.48113430000375956,35184.688320000001,6,0,1
68481,0.48113430000375956,35184.688320000001,7,0,1
68481,0.52896950000285869,35184.7361552,6,0,1
68481,0.52896950000285869,35184.7361552,7,0,1
68481,0.53051600000617327,35184.737701700004,3,0,1
68481,0.53545450000092387,35184.742640199998,3,0,1
68481,0.5384154000057606,35184.745601100003,3,0,1
68481,0.55045400000381051,35184.757639700001,3,0,2
68481,0.5511737000051653,35184.758359400003,3,0,1
68481,0.5586399000021629,35184.7658256,3,0,1
68481,0.56827720000001136,35184.775462899997,6,0,1
68481,0.56827720000001136,35184.775462899997,7,0,1
68481,0.57977760000358103,35184.786963300001,3,0,2
68481,0.58940090000396594,35184.796586600001,3,0,2
68481,0.59909830000106012,35184.806283999998,3,0,1
68481,0.60646280000219122,35184.8136485,3,0,2
68481,0.6303224000002956,35184.837508099998,3,0,1
68481,0.64825700000073994,35184.855442699998,6,0,1
