Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68506,774593,0.003677,52178.579194,52178.688277,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68506,778878,0.009612,52617.186609,52617.296702,1, 0, 0, 1,-3.171844,-7.467497,3.327305,-1,3
68508,7259,0.007604,766.561666,766.573243,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68508,14630,0.010880,1534.043733,1534.057089,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,16204,0.009846,1702.977760,1702.991515,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,18259,0.005045,1922.235934,1922.250214,1, 0, 0, 1,-2.570937,5.843586,0.983197,-1,2
68508,19236,0.002335,2031.921311,2031.935854,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68508,30574,0.002008,3233.864854,3233.882227,1, 0, 0, 1,-0.629852,4.919933,11.704411,-1,2
68508,32656,0.004801,3453.178132,3453.196020,1, 0, 0, 1,-4.171383,6.253286,-19.739523,-1,2
68508,35890,0.003413,3782.142096,3782.160752,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68508,39029,0.001214,4111.101274,4111.120693,1, 0, 0, 1,1.551475,-2.549212,-0.386182,-1,2
