Run Number,Min Time,Max Time,Zero Time
68506,43086.174901,43086.186901,43086.174901
68506,43195.815261,43195.827261,43195.815261
68506,43305.477631,43305.489631,43305.477631
68506,43415.168521,43415.180521,43415.168521
68506,43524.767421,43524.779421,43524.767421
68506,43634.409811,43634.421811,43634.409811
68506,43744.058231,43744.070231,43744.058231
68506,43853.725621,43853.737621,43853.725621
68506,43963.372261,43963.384261,43963.372261
68506,44073.026171,44073.038171,44073.026171
68506,44621.964561,44621.976561,44621.964561
68506,44731.629691,44731.641691,44731.629691
68506,44841.281091,44841.293091,44841.281091
68506,44950.918481,44950.930481,44950.918481
68506,45060.570131,45060.582131,45060.570131
68506,45170.198531,45170.210531,45170.198531
68506,45279.799931,45279.811931,45279.799931
68506,45389.439821,45389.451821,45389.439821
68506,45499.081471,45499.093471,45499.081471
68506,45608.735361,45608.747361,45608.735361
68506,46096.433091,46096.445091,46096.433091
68506,46206.072961,46206.084961,46206.072961
68506,46315.696361,46315.708361,46315.696361
68506,46425.335001,46425.347001,46425.335001
68506,46534.958381,46534.970381,46534.958381
68506,46644.630281,46644.642281,46644.630281
68506,46754.268411,46754.280411,46754.268411
68506,46863.910551,46863.922551,46863.910551
68506,46973.559941,46973.571941,46973.559941
68506,47083.245071,47083.257071,47083.245071
68506,47235.357301,47235.369301,47235.357301
68506,47345.040671,47345.052671,47345.040671
68506,47454.719811,47454.731811,47454.719811
68506,47564.356191,47564.368191,47564.356191
68506,47673.993821,47674.005821,47673.993821
68506,47783.614221,47783.626221,47783.614221
68506,47893.270111,47893.282111,47893.270111
68506,48002.908761,48002.920761,48002.908761
68506,48112.544891,48112.556891,48112.544891
68506,48222.205521,48222.217521,48222.205521
68506,48359.197761,48359.209761,48359.197761
68506,48468.841131,48468.853131,48468.841131
68506,48578.485031,48578.497031,48578.485031
68506,48688.145161,48688.157161,48688.145161
68506,48797.794041,48797.806041,48797.794041
68506,49360.456131,49360.468131,49360.456131
68506,49544.969961,49544.981961,49544.969961
68506,49654.616551,49654.628551,49654.616551
