Run Number,Min Time,Max Time,Zero Time
68506,43109.465612,43111.487642,43109.465612
68506,43131.729940,43133.751970,43131.729940
68506,43158.095470,43160.117500,43158.095470
68506,43180.359798,43182.381828,43180.359798
68506,43219.105762,43221.127792,43219.105762
68506,43241.370090,43243.392120,43241.370090
68506,43267.735686,43269.757716,43267.735686
68506,43290.000015,43292.022044,43290.000015
68506,43328.768155,43330.790184,43328.768155
68506,43351.032483,43353.054513,43351.032483
68506,43377.398037,43379.420066,43377.398037
68506,43399.662365,43401.684395,43399.662365
68506,43438.458880,43440.480910,43438.458880
68506,43460.723209,43462.745238,43460.723209
68506,43487.089103,43489.111133,43487.089103
68506,43509.353432,43511.375461,43509.353432
68506,43548.057862,43550.079892,43548.057862
68506,43570.322191,43572.344220,43570.322191
68506,43596.687802,43598.709832,43596.687802
68506,43618.952130,43620.974160,43618.952130
68506,43657.700355,43659.722385,43657.700355
68506,43679.964684,43681.986713,43679.964684
68506,43706.330181,43708.352211,43706.330181
68506,43728.594509,43730.616539,43728.594509
68506,43767.348866,43769.370896,43767.348866
68506,43789.613194,43791.635224,43789.613194
68506,43815.978773,43818.000803,43815.978773
68506,43838.243102,43840.265132,43838.243102
68506,43877.016087,43879.038117,43877.016087
68506,43899.280415,43901.302445,43899.280415
68506,43925.645984,43927.668014,43925.645984
68506,43947.910313,43949.932343,43947.910313
68506,43986.662714,43988.684744,43986.662714
68506,44008.927042,44010.949072,44008.927042
68506,44035.292637,44037.314667,44035.292637
68506,44057.556966,44059.578996,44057.556966
68506,44096.316526,44098.338556,44096.316526
68506,44118.580855,44120.602884,44118.580855
68506,44144.946328,44146.968358,44144.946328
68506,44167.210656,44169.232686,44167.210656
68506,44645.255001,44647.277031,44645.255001
68506,44667.519329,44669.541359,44667.519329
68506,44693.884902,44695.906932,44693.884902
68506,44716.149231,44718.171261,44716.149231
68506,44754.920152,44756.942182,44754.920152
68506,44777.184481,44779.206511,44777.184481
68506,44803.550198,44805.572228,44803.550198
68506,44825.814527,44827.836557,44825.814527
68506,44864.571599,44866.593629,44864.571599
68506,44886.835928,44888.857957,44886.835928
68506,44913.201558,44915.223588,44913.201558
68506,44935.465887,44937.487917,44935.465887
68506,44974.209055,44976.231085,44974.209055
68506,44996.473384,44998.495414,44996.473384
68506,45022.838938,45024.860968,45022.838938
68506,45045.103267,45047.125297,45045.103267
68506,45083.860578,45085.882608,45083.860578
68506,45106.124907,45108.146937,45106.124907
68506,45132.490498,45134.512528,45132.490498
68506,45154.754827,45156.776857,45154.754827
68506,45193.489121,45195.511151,45193.489121
68506,45215.753450,45217.775480,45215.753450
68506,45242.118939,45244.140969,45242.118939
68506,45264.383268,45266.405298,45264.383268
68506,45303.090480,45305.112510,45303.090480
68506,45325.354808,45327.376838,45325.354808
68506,45351.720451,45353.742481,45351.720451
68506,45373.984780,45376.006810,45373.984780
68506,45412.730280,45414.752310,45412.730280
68506,45434.994609,45437.016639,45434.994609
68506,45461.360211,45463.382241,45461.360211
68506,45483.624540,45485.646570,45483.624540
68506,45522.371906,45524.393936,45522.371906
68506,45544.636235,45546.658265,45544.636235
68506,45571.001614,45573.023644,45571.001614
68506,45593.265943,45595.287973,45593.265943
68506,45632.025853,45634.047883,45632.025853
68506,45654.290182,45656.312212,45654.290182
68506,45680.655677,45682.677707,45680.655677
68506,45702.920006,45704.942036,45702.920006
68506,46119.723683,46121.745713,46119.723683
68506,46141.988012,46144.010042,46141.988012
68506,46168.353718,46170.375748,46168.353718
68506,46190.618047,46192.640077,46190.618047
68506,46229.363515,46231.385545,46229.363515
68506,46251.627844,46253.649874,46251.627844
68506,46277.993344,46280.015374,46277.993344
68506,46300.257673,46302.279703,46300.257673
68506,46338.986826,46341.008856,46338.986826
68506,46361.251155,46363.273184,46361.251155
68506,46387.616646,46389.638676,46387.616646
68506,46409.880975,46411.903005,46409.880975
68506,46448.625362,46450.647392,46448.625362
68506,46470.889691,46472.911721,46470.889691
68506,46497.255223,46499.277253,46497.255223
68506,46519.519552,46521.541582,46519.519552
68506,46558.248997,46560.271027,46558.248997
68506,46580.513326,46582.535356,46580.513326
68506,46606.878697,46608.900727,46606.878697
68506,46629.143026,46631.165056,46629.143026
68506,46667.920730,46669.942760,46667.920730
68506,46690.185059,46692.207089,46690.185059
68506,46716.550639,46718.572669,46716.550639
68506,46738.814968,46740.836998,46738.814968
68506,46777.558887,46779.580917,46777.558887
68506,46799.823216,46801.845245,46799.823216
68506,46826.188772,46828.210802,46826.188772
68506,46848.453101,46850.475131,46848.453101
68506,46887.201291,46889.223320,46887.201291
68506,46909.465619,46911.487649,46909.465619
68506,46935.831246,46937.853276,46935.831246
68506,46958.095575,46960.117605,46958.095575
68506,46996.850424,46998.872454,46996.850424
68506,47019.114753,47021.136783,47019.114753
68506,47045.480392,47047.502422,47045.480392
68506,47067.744721,47069.766751,47067.744721
68506,47106.535534,47108.557564,47106.535534
68506,47128.799863,47130.821893,47128.799863
68506,47155.165415,47157.187444,47155.165415
68506,47177.429744,47179.451773,47177.429744
68506,47258.647958,47260.669988,47258.647958
68506,47280.912288,47282.934318,47280.912288
68506,47307.277857,47309.299887,47307.277857
68506,47329.542186,47331.564216,47329.542186
68506,47368.331261,47370.353291,47368.331261
68506,47390.595590,47392.617620,47390.595590
68506,47416.961049,47418.983079,47416.961049
68506,47439.225378,47441.247408,47439.225378
68506,47478.010376,47480.032406,47478.010376
68506,47500.274705,47502.296735,47500.274705
68506,47526.640302,47528.662332,47526.640302
68506,47548.904631,47550.926661,47548.904631
68506,47587.646660,47589.668690,47587.646660
68506,47609.910989,47611.933019,47609.910989
68506,47636.276480,47638.298510,47636.276480
68506,47658.540809,47660.562839,47658.540809
68506,47697.284354,47699.306384,47697.284354
68506,47719.548683,47721.570713,47719.548683
68506,47745.914191,47747.936221,47745.914191
68506,47768.178520,47770.200550,47768.178520
68506,47806.904687,47808.926717,47806.904687
68506,47829.169016,47831.191046,47829.169016
68506,47855.534570,47857.556600,47855.534570
68506,47877.798899,47879.820929,47877.798899
68506,47916.560632,47918.582662,47916.560632
68506,47938.824961,47940.846991,47938.824961
68506,47965.190683,47967.212713,47965.190683
68506,47987.455012,47989.477042,47987.455012
68506,48026.199297,48028.221327,48026.199297
68506,48048.463626,48050.485656,48048.463626
68506,48074.829249,48076.851279,48074.829249
68506,48097.093578,48099.115608,48097.093578
68506,48135.835433,48137.857463,48135.835433
68506,48158.099762,48160.121792,48158.099762
68506,48184.465310,48186.487340,48184.465310
68506,48206.729639,48208.751669,48206.729639
68506,48245.495966,48247.517996,48245.495966
68506,48267.760295,48269.782325,48267.760295
68506,48294.125849,48296.147879,48294.125849
68506,48316.390178,48318.412208,48316.390178
68506,48382.488276,48384.510306,48382.488276
68506,48404.752605,48406.774635,48404.752605
68506,48431.118256,48433.140286,48431.118256
68506,48453.382586,48455.404615,48453.382586
68506,48492.131596,48494.153626,48492.131596
68506,48514.395925,48516.417955,48514.395925
68506,48540.761456,48542.783485,48540.761456
68506,48563.025785,48565.047815,48563.025785
68506,48601.775542,48603.797571,48601.775542
68506,48624.039871,48626.061900,48624.039871
68506,48650.405458,48652.427488,48650.405458
68506,48672.669787,48674.691817,48672.669787
68506,48711.435626,48713.457656,48711.435626
68506,48733.699955,48735.721985,48733.699955
68506,48760.065506,48762.087535,48760.065506
68506,48782.329835,48784.351864,48782.329835
68506,48821.084454,48823.106484,48821.084454
68506,48843.348783,48845.370813,48843.348783
68506,48869.714349,48871.736379,48869.714349
68506,48891.978678,48894.000708,48891.978678
68506,49383.746582,49385.768612,49383.746582
68506,49406.010911,49408.032941,49406.010911
68506,49432.376517,49434.398547,49432.376517
68506,49454.640846,49456.662876,49454.640846
68506,49568.260348,49570.282378,49568.260348
68506,49590.524677,49592.546707,49590.524677
68506,49616.890201,49618.912231,49616.890201
68506,49639.154530,49641.176560,49639.154530
68506,49677.907086,49679.929116,49677.907086
68506,49700.171415,49702.193445,49700.171415
68506,49726.536908,49728.558938,49726.536908
68506,49748.801237,49750.823267,49748.801237
