Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68452,502169,0.153268,35783.584931,35783.792881,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,502170,0.371570,35783.803233,35784.011182,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68452,502171,0.562716,35783.994379,35784.202329,1, 0, 0, 1,4.953841,-2.345011,18.644318,-1,2
68452,502172,0.572175,35784.003838,35784.211788,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,502173,0.672757,35784.104419,35784.312369,1, 0, 0, 1,6.134523,1.425098,-10.327450,-1,2
68452,502174,0.882218,35784.313880,35784.521830,1, 0, 0, 1,5.246713,4.480975,0.865646,-1,2
68452,502175,1.318062,35784.749723,35784.957674,1, 0, 0, 1,7.293848,3.477722,1.591021,-1,2
68452,502176,1.338628,35784.770289,35784.978241,1, 0, 0, 1,-4.419787,0.800365,-12.172641,-1,2
68452,502177,1.354801,35784.786462,35784.994414,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,502178,1.405063,35784.836724,35785.044675,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,502179,1.477838,35784.909499,35785.117451,1, 0, 0, 1,-3.034231,-3.271830,0.581904,-1,3
68452,502180,1.498700,35784.930361,35785.138313,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,502181,1.680925,35785.112585,35785.320537,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68452,502182,1.689580,35785.121241,35785.329193,1, 0, 0, 1,3.844952,-1.260262,-15.811919,-1,2
68452,502183,1.750031,35785.181691,35785.389644,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,502184,1.825035,35785.256695,35785.464648,1, 0, 0, 1,-4.693330,0.901072,-12.486022,-1,2
68452,502185,2.082228,35785.513888,35785.721841,1, 0, 0, 1,0.963630,6.900294,11.447465,-1,2
68452,502186,2.089736,35785.521396,35785.729349,1, 0, 0, 1,2.738981,2.451230,-7.935340,-1,2
68452,502187,2.109303,35785.540963,35785.748916,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,502188,2.260763,35785.692423,35785.900376,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68452,502189,2.266281,35785.697941,35785.905894,1, 0, 0, 1,-8.418771,5.876585,17.494721,-1,2
68452,502190,2.330700,35785.762359,35785.970313,1, 0, 0, 1,-1.267876,-7.108969,14.960137,-1,2
68452,502191,2.406182,35785.837841,35786.045794,1, 0, 0, 1,-6.448667,0.247228,-18.930897,-1,3
68452,502192,2.411625,35785.843284,35786.051238,1, 0, 0, 1,8.321559,-4.569015,9.027394,-1,2
68452,502193,2.513662,35785.945321,35786.153275,1, 0, 0, 1,6.212914,-1.923803,6.196215,-1,3
68452,502194,2.604856,35786.036514,35786.244468,1, 0, 0, 1,3.465866,6.885236,-9.467428,-1,2
68452,502195,2.833730,35786.265388,35786.473343,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
