runNumber, ProgramName, Run Start (Unixtime), Run stop (Unixtime), Duration (s), Run Start, Run Stop, Raw N Hits (Mode), Raw N Hits (Mean), Raw P Hits (Mode), Raw P Hits (Mean), Hits (Mode), Hits (Mean), Tracks (Mode), Tracks (Mean), nSVDEvents, n Verts (Sum), n Verts (Mean), Vert Rate (Hz), Pass Cuts (Sum), Pass Cuts (Mean), Pass Cut Rate (Hz),Last VF48 Event Time,Compilation Date, Analysis Host, Git Branch, Git date, Git hash, Git Hash (long), Git diff (shortstat),
68481,alphaAnalysis.exe,1693803682,1693852188,48506,Mon Sep  4 07:01:22 2023,Mon Sep  4 20:29:48 2023,169,174.194106,67,78.914267,6,19.170733,2,2.058519,667780,450140,0.674084,9.280089,141633,0.212095,2.919907,48499.905606,2023-09-21	21:18:08,UNKNOWN,A2Run_2023,2023-09-21	15:22:45,eec4898c,eec4898c9bc630f15dbbcbf962636be24f0ea392, 10 files changed; 68 insertions(+); 16 deletions(-),
