Run Number,Plot Time (Time axis of TAPlot),OfficialTime (run time),SIS Channel, SIS Module,Counts
68465,0.00023910000163596123,69659.981946500004,6,0,1
68465,0.00023910000163596123,69659.981946500004,7,0,1
68465,0.008899399996153079,69659.990606799998,3,0,2
68465,0.025836100001470186,69660.007543500004,3,0,2
68465,0.027814699991722591,69660.009522099994,3,0,1
68465,0.035307500002090819,69660.017014900004,6,0,1
68465,0.035307500002090819,69660.017014900004,7,0,1
68465,0.05454969999846071,69660.036257100001,3,0,1
68465,0.090187399997375906,69660.071894799999,6,0,1
68465,0.090187399997375906,69660.071894799999,7,0,1
68465,0.10829360000207089,69660.090001000004,3,0,2
68465,0.12484730000142008,69660.106554700003,3,0,2
68465,0.12680339999496937,69660.108510799997,3,0,1
68465,0.12829880000208504,69660.110006200004,6,0,1
68465,0.12829880000208504,69660.110006200004,7,0,1
68465,0.13178599999810103,69660.1134934,3,0,1
68465,0.13971160000073723,69660.121419000003,3,0,1
68465,0.16032379999523982,69660.142031199997,3,0,1
68465,0.16164469999785069,69660.1433521,3,0,1
68465,0.17856790000223555,69660.160275300004,3,0,1
68465,0.17970009999407921,69660.161407499996,3,0,1
68465,0.18455839999660384,69660.166265799999,3,0,1
68465,0.19263789999240544,69660.174345299994,3,0,1
68465,0.22169259999645874,69660.203399999999,3,0,1
68465,0.23288899999170098,69660.214596399994,3,0,2
68465,0.24292340000101831,69660.224630800003,3,0,2
68465,0.24966539999877568,69660.231372800001,3,0,1
68465,0.2512191999994684,69660.232926600002,6,0,1
68465,0.2512191999994684,69660.232926600002,7,0,1
68465,0.25883930000418331,69660.240546700006,3,0,1
68465,0.26240229999530129,69660.244109699997,6,0,1
68465,0.26240229999530129,69660.244109699997,7,0,1
68465,0.26773870000033639,69660.249446100002,3,0,1
68465,0.31205019999470096,69660.293757599997,3,0,1
68465,0.32574169999861624,69660.307449100001,3,0,1
68465,0.33672279999882448,69660.318430200001,3,0,1
68465,0.33757210000476334,69660.319279500007,3,0,1
68465,0.34949330000381451,69660.331200700006,3,0,1
68465,0.35195399999793153,69660.3336614,6,0,1
68465,0.35195399999793153,69660.3336614,7,0,1
68465,0.36387489999469835,69660.345582299997,3,0,1
68465,0.38490299999830313,69660.3666104,3,0,1
68465,0.40285840000433382,69660.384565800006,3,0,2
68465,0.41469489999872167,69660.396402300001,3,0,1
68465,0.41577609999512788,69660.397483499997,3,0,1
68465,0.42198009999992792,69660.403687500002,3,0,1
68465,0.43513669999083504,69660.416844099993,6,0,1
68465,0.43513669999083504,69660.416844099993,7,0,1
68465,0.43854170000122394,69660.420249100003,3,0,1
68465,0.44491320000088308,69660.426620600003,3,0,2
68465,0.46780959999887273,69660.449517000001,6,0,1
68465,0.46780959999887273,69660.449517000001,7,0,1
68465,0.4894376000011107,69660.471145000003,3,0,1
68465,0.48944109999865759,69660.471148500001,6,0,1
68465,0.48944109999865759,69660.471148500001,7,0,1
68465,0.50412179999693763,69660.485829199999,3,0,1
68465,0.51088869999512099,69660.492596099997,3,0,1
68465,0.51411720000032801,69660.495824600002,3,0,1
68465,0.51551529999414925,69660.497222699996,3,0,2
68465,0.52440589999605436,69660.506113299998,3,0,1
68465,0.52627499999653082,69660.507982399999,3,0,1
68465,0.54676070000277832,69660.528468100005,3,0,1
68465,0.56058079999638721,69660.542288199998,3,0,2
68465,0.57788739999523386,69660.559594799997,3,0,1
68465,0.59670589999586809,69660.578413299998,3,0,1
68465,0.62671969999792054,69660.6084271,3,0,1
68465,0.63847380000515841,69660.620181200007,3,0,1
68465,0.64581429999088868,69660.627521699993,3,0,1
