Run Number,Plot Time (Time axis of TAPlot),OfficialTime (run time),SIS Channel, SIS Module,Counts
68481,0.0026672000021790154,34717.370746200002,3,0,2
68481,0.011012700000719633,34717.379091700001,3,0,1
68481,0.013388500003202353,34717.381467500003,3,0,1
68481,0.020068300000275485,34717.3881473,3,0,1
68481,0.024780899999313988,34717.392859899999,3,0,2
68481,0.025533799998811446,34717.393612799999,6,0,1
68481,0.025533799998811446,34717.393612799999,7,0,1
68481,0.044086499998229556,34717.412165499998,3,0,1
68481,0.075554900002316572,34717.443633900002,3,0,1
68481,0.10466119999910006,34717.472740199999,3,0,2
68481,0.11479300000064541,34717.482872,6,0,1
68481,0.11479300000064541,34717.482872,7,0,1
68481,0.12411949999659555,34717.492198499996,3,0,1
68481,0.14568680000229506,34717.513765800002,3,0,2
68481,0.14651559999765595,34717.514594599998,3,0,2
68481,0.14698340000177268,34717.515062400002,3,0,2
68481,0.2001892999978736,34717.568268299998,3,0,2
68481,0.22771140000259038,34717.595790400002,3,0,1
68481,0.23468940000020666,34717.6027684,3,0,1
68481,0.24226610000187065,34717.610345100002,3,0,2
68481,0.25313140000071144,34717.621210400001,3,0,1
68481,0.26681939999980386,34717.6348984,3,0,1
68481,0.27035949999844888,34717.638438499998,6,0,1
68481,0.27035949999844888,34717.638438499998,7,0,1
68481,0.30362179999792716,34717.671700799998,3,0,1
68481,0.30893410000135191,34717.677013100001,3,0,2
68481,0.32114580000052229,34717.6892248,6,0,1
68481,0.32114580000052229,34717.6892248,7,0,1
68481,0.33411009999690577,34717.702189099997,3,0,1
68481,0.34946620000118855,34717.717545200001,3,0,1
68481,0.38674039999750676,34717.754819399997,3,0,1
68481,0.38755910000327276,34717.755638100003,3,0,2
68481,0.43354980000003707,34717.8016288,3,0,1
68481,0.47776010000234237,34717.845839100002,3,0,1
68481,0.47810780000145314,34717.846186800001,3,0,2
68481,0.48593460000120103,34717.854013600001,3,0,1
68481,0.511932399997022,34717.880011399997,3,0,1
68481,0.51364920000196435,34717.881728200002,3,0,2
68481,0.51613640000141459,34717.884215400001,6,0,1
68481,0.51613640000141459,34717.884215400001,7,0,1
68481,0.52913460000127088,34717.897213600001,3,0,2
68481,0.55592980000074022,34717.924008800001,3,0,2
68481,0.55753759999788599,34717.925616599998,3,0,1
68481,0.57270280000375351,34717.940781800004,3,0,2
68481,0.5728090999982669,34717.940888099998,3,0,2
68481,0.57562399999733316,34717.943702999997,3,0,1
68481,0.58275950000097509,34717.950838500001,3,0,2
68481,0.58689289999892935,34717.954971899999,3,0,1
68481,0.59810740000102669,34717.966186400001,3,0,1
68481,0.60316420000162907,34717.971243200001,3,0,1
68481,0.62016880000010133,34717.9882478,3,0,1
68481,0.62129950000235112,34717.989378500002,6,0,1
68481,0.62129950000235112,34717.989378500002,7,0,1
68481,0.62633829999685986,34717.994417299997,3,0,2
68481,0.62966900000174064,34717.997748000002,3,0,1
68481,0.64268689999880735,34718.010765899999,3,0,1
68481,0.6466872000019066,34718.014766200002,3,0,2
68481,0.64992180000263033,34718.018000800002,3,0,2
68481,0.65169520000199554,34718.019774200002,3,0,1
68481,0.65401079999719514,34718.022089799997,3,0,1
68481,0.65747920000285376,34718.025558200003,3,0,1
68481,0.68711669999902369,34718.055195699999,3,0,1
68481,0.68833879999874625,34718.056417799999,3,0,2
68481,0.71893490000366,34718.087013900004,3,0,2
68481,0.72011780000320869,34718.088196800003,3,0,1
68481,0.73307500000373693,34718.101154000004,3,0,1
