Run Number,Plot Time (Time axis of TAPlot),OfficialTime (run time),SIS Channel, SIS Module,Counts
68498,0.019019200000911951,39391.647258600002,6,0,1
68498,0.019019200000911951,39391.647258600002,7,0,1
68498,0.023466500002541579,39391.651705900003,3,0,2
68498,0.036377600001287647,39391.664617000002,3,0,1
68498,0.03671079999912763,39391.6649502,3,0,1
68498,0.01700659999914933,39391.704895800001,3,0,2
68498,0.021495199995115399,39391.709384399997,3,0,2
68498,0.028747199998178985,39391.7166364,3,0,2
68498,0.033390599994163495,39391.721279799996,3,0,2
68498,0.036408799998753238,39391.724298000001,3,0,1
68498,0.054917000001296401,39391.742806200004,3,0,2
68498,0.074633399999584071,39391.762522600002,3,0,2
68498,0.083664999998291023,39391.771554200001,6,0,1
68498,0.083664999998291023,39391.771554200001,7,0,1
68498,0.094856699994124938,39391.782745899996,3,0,1
68498,0.12546199999633245,39391.813351199999,3,0,2
68498,0.14028939999843715,39391.828178600001,3,0,1
68498,0.14534569999523228,39391.833234899997,6,0,1
68498,0.14534569999523228,39391.833234899997,7,0,1
68498,0.17374049999489216,39391.861629699997,3,0,1
68498,0.17424960000062129,39391.862138800003,3,0,1
68498,0.21518889999424573,39391.903078099996,3,0,2
68498,0.21682229999714764,39391.904711499999,3,0,2
68498,0.22001649999583606,39391.907905699998,3,0,1
68498,0.2395706999959657,39391.927459899998,3,0,2
68498,0.26936929999646964,39391.957258499999,3,0,1
68498,0.27378029999817954,39391.9616695,3,0,1
68498,0.28964699999778531,39391.9775362,3,0,1
68498,0.32515609999973094,39392.013045300002,3,0,2
68498,0.32918280000012601,39392.017072000002,3,0,1
68498,0.3315431000009994,39392.019432300003,3,0,1
68498,0.34239479999814648,39392.030284,3,0,2
68498,0.3685055999958422,39392.056394799998,3,0,2
68498,0.38167099999554921,39392.069560199998,3,0,1
68498,0.38186940000014147,39392.069758600002,3,0,1
68498,0.38951349999842932,39392.077402700001,3,0,1
68498,0.39510270000027958,39392.082991900003,3,0,2
68498,0.39840890000050422,39392.086298100003,3,0,1
68498,0.39971299999888288,39392.087602200001,3,0,1
68498,0.4228131999989273,39392.110702400001,6,0,1
68498,0.4228131999989273,39392.110702400001,7,0,1
68498,0.43968299999687588,39392.127572199999,3,0,2
68498,0.45362670000031358,39392.141515900003,3,0,1
68498,0.47342619999835733,39392.161315400001,3,0,1
68498,0.4845320999957039,39392.172421299998,3,0,1
68498,0.49061580000125105,39392.178505000003,3,0,1
68498,0.51998149999417365,39392.207870699996,3,0,1
68498,0.52902579999499721,39392.216914999997,3,0,2
68498,0.55350319999706699,39392.241392399999,3,0,1
68498,0.56433819999801926,39392.2522274,3,0,1
68498,0.57790099999692757,39392.265790199999,3,0,2
68498,0.5795192000005045,39392.267408400003,6,0,1
68498,0.5795192000005045,39392.267408400003,7,0,1
68498,0.58251739999832353,39392.270406600001,3,0,1
68498,0.60568019999482203,39392.293569399997,3,0,1
68498,0.60740149999764981,39392.2952907,3,0,2
68498,0.61481129999447148,39392.302700499997,3,0,2
68498,0.61897579999640584,39392.306864999999,3,0,1
68498,0.63154959999519633,39392.319438799997,6,0,1
68498,0.63154959999519633,39392.319438799997,7,0,1
68498,0.64046309999685036,39392.328352299999,3,0,2
68498,0.67531259999668691,39392.363201799999,3,0,1
68498,0.67708619999757502,39392.3649754,3,0,1
68498,0.72070459999667946,39392.408593799999,6,0,1
68498,0.72070459999667946,39392.408593799999,7,0,1
68498,0.72522200000094017,39392.413111200003,3,0,1
68498,0.73918769999727374,39392.4270769,3,0,2
68498,0.75291849999484839,39392.440807699997,3,0,1
68498,0.76101909999852069,39392.448908300001,6,0,1
68498,0.76101909999852069,39392.448908300001,7,0,1
68498,0.76361889999679988,39392.451508099999,3,0,1
68498,0.76880489999894053,39392.456694100001,3,0,2
68498,0.76881599999614991,39392.456705199998,3,0,2
68498,0.78036069999507163,39392.468249899997,3,0,1
68498,0.79266359999746783,39392.4805528,3,0,1
68498,0.79358700000011595,39392.481476200002,3,0,1
68498,0.80016149999573827,39392.488050699998,3,0,2
68498,0.83783079999557231,39392.525719999998,3,0,1
68498,0.84246159999747761,39392.5303508,3,0,1
68498,0.84279619999870192,39392.530685400001,3,0,2
68498,0.84564079999836395,39392.533530000001,6,0,1
68498,0.84564079999836395,39392.533530000001,7,0,1
68498,0.86040979999961564,39392.548299000002,3,0,2
68498,0.87930789999518311,39392.567197099997,3,0,1
68498,0.94026799999846844,39392.628157200001,3,0,1
68498,0.94155609999870649,39392.629445300001,3,0,1
68498,0.95358670000132406,39392.641475900004,3,0,1
68498,0.96843229999649338,39392.656321499999,3,0,2
68498,0.97087509999983013,39392.658764300002,3,0,1
68498,0.97185760000138544,39392.659746800004,3,0,2
68498,1.010230899999442,39392.698120100002,3,0,1
68498,0.0011257000005571172,39406.869304200001,3,0,1
68498,0.00070609999966109172,39425.0851501,3,0,1
68498,0.00091049999900860712,39425.085354499999,3,0,1
68498,0.00038900000072317198,39427.108862499997,3,0,2
68498,0.012476899995817803,39429.144979899997,3,0,1
68498,0.030432400002609938,39429.162935400003,3,0,1
68498,0.033480799997050781,39429.165983799998,3,0,2
68498,0.039742299995850772,39429.172245299997,3,0,2
68498,0.041117799999483395,39429.1736208,6,0,1
68498,0.041117799999483395,39429.1736208,7,0,1
68498,0.04348279999976512,39429.1759858,3,0,1
68498,0.0001435999947716482,39431.210119099997,6,0,1
68498,0.0001435999947716482,39431.210119099997,7,0,1
68498,6.1999999161344022e-05,39449.426302899999,3,0,1
68498,0.00034050000249408185,39459.5467288,6,0,1
68498,0.00034050000249408185,39459.5467288,7,0,1
68498,0.00061099999584257603,39465.619087799998,3,0,1
68498,0.0074278999964008108,39465.625904699999,3,0,1
68498,0.010695099997974467,39465.6291719,3,0,1
68498,0.019477800000458956,39465.637954600003,3,0,1
68498,0.024578199998359196,39465.643055,3,0,1
68498,0.040589600001112558,39465.659066400003,3,0,1
68498,0.053228999997372739,39465.671705799999,3,0,1
68498,0.057312699995236471,39465.675789499997,3,0,2
68498,0.07488539999758359,39465.6933622,3,0,1
68498,0.078505500001483597,39465.696982300004,3,0,1
68498,0.081064400001196191,39465.699541200003,3,0,2
68498,0.086827699997229502,39465.705304499999,3,0,1
68498,0.10147729999880539,39465.719954100001,6,0,1
68498,0.10147729999880539,39465.719954100001,7,0,1
68498,0.10924559999693884,39465.727722399999,3,0,2
68498,0.11926279999897815,39465.737739600001,6,0,1
68498,0.11926279999897815,39465.737739600001,7,0,1
68498,0.14234020000003511,39465.760817000002,3,0,1
68498,0.14368979999562725,39465.762166599998,3,0,2
68498,0.1442523000005167,39465.762729100003,3,0,1
68498,0.15479000000050291,39465.773266800003,3,0,2
68498,0.15881290000106674,39465.777289700003,3,0,2
68498,0.17393409999931464,39465.792410900001,3,0,1
68498,0.21093869999458548,39465.829415499997,3,0,1
68498,0.21528949999628821,39465.833766299998,3,0,1
68498,0.22617519999766955,39465.844652,3,0,2
68498,0.24338780000107363,39465.861864600003,3,0,1
68498,0.24435779999475926,39465.862834599997,3,0,2
68498,0.2516881999981706,39465.870165,3,0,2
68498,0.25429879999865079,39465.872775600001,3,0,1
68498,0.26358929999696556,39465.882066099999,3,0,1
68498,0.26963509999768576,39465.8881119,6,0,1
68498,0.26963509999768576,39465.8881119,7,0,1
68498,0.28735869999945862,39465.905835500002,3,0,1
68498,0.30669320000015432,39465.925170000002,3,0,2
68498,0.31071529999462655,39465.929192099997,3,0,2
68498,0.32938559999456629,39465.947862399997,6,0,1
68498,0.32938559999456629,39465.947862399997,7,0,1
68498,0.33009309999761172,39465.9485699,3,0,1
68498,0.33400360000086948,39465.952480400003,3,0,2
68498,0.33985549999488285,39465.958332299997,3,0,2
68498,0.34590889999526553,39465.964385699997,3,0,1
68498,0.35732979999738745,39465.975806599999,3,0,1
68498,0.36634659999981523,39465.984823400002,3,0,2
68498,0.3902070999974967,39466.0086839,3,0,2
68498,0.39960150000115391,39466.018078300003,3,0,2
68498,0.4197956999996677,39466.038272500002,3,0,1
68498,0.42408799999975599,39466.042564800002,3,0,2
68498,0.45164639999711653,39466.070123199999,3,0,1
68498,0.46504229999845847,39466.083519100001,3,0,2
68498,0.49197609999828273,39466.1104529,3,0,1
68498,0.49854219999542693,39466.117018999998,3,0,2
68498,0.51420289999805391,39466.1326797,3,0,1
68498,0.53362989999732235,39466.152106699999,3,0,1
68498,0.53492520000145305,39466.153402000004,3,0,1
68498,0.5452992999998969,39466.163776100002,3,0,1
68498,0.56547229999705451,39466.183949099999,3,0,2
68498,0.57414050000079442,39466.192617300003,3,0,1
68498,0.60284439999668393,39466.221321199999,3,0,1
68498,0.61599259999638889,39466.234469399998,3,0,2
68498,0.64771910000126809,39466.266195900003,6,0,1
68498,0.64771910000126809,39466.266195900003,7,0,1
68498,0.64771910000126809,39466.266195900003,3,0,1
68498,0.66780819999985397,39466.286285000002,3,0,2
68498,0.67120669999712845,39466.289683499999,3,0,2
68498,0.6810364999982994,39466.2995133,3,0,1
68498,0.69955219999974361,39466.318029000002,3,0,2
68498,0.70431019999523414,39466.322786999997,3,0,1
68498,0.72137500000098953,39466.339851800003,3,0,2
68498,0.73359669999626931,39466.352073499998,3,0,2
68498,0.74509929999476299,39466.363576099997,3,0,1
68498,0.7733548999967752,39466.391831699999,3,0,2
68498,0.78022369999962393,39466.398700500002,3,0,2
68498,0.78201279999484541,39466.400489599997,3,0,1
68498,0.79337300000042887,39466.411849800003,3,0,1
68498,0.79623189999983879,39466.414708700002,3,0,2
68498,0.80942009999853326,39466.427896900001,3,0,2
68498,0.82686059999832651,39466.4453374,3,0,1
68498,0.82992799999919953,39466.448404800001,3,0,1
68498,0.85325609999563312,39466.471732899998,3,0,1
68498,0.86530439999478403,39466.483781199997,3,0,2
68498,0.86713659999804804,39466.4856134,3,0,2
68498,0.88216219999594614,39466.500638999998,3,0,1
68498,0.90766900000016904,39466.526145800002,6,0,1
68498,0.90766900000016904,39466.526145800002,7,0,1
68498,0.95197809999808669,39466.5704549,3,0,2
68498,0.96127739999792539,39466.5797542,3,0,2
68498,0.97415979999641422,39466.592636599999,6,0,1
68498,0.97415979999641422,39466.592636599999,7,0,1
68498,0.97795119999500457,39466.596427999997,3,0,1
68498,0.97947579999890877,39466.597952600001,3,0,1
68498,0.98006170000007842,39466.598538500002,3,0,1
68498,0.9871149999962654,39466.605591799998,6,0,1
68498,0.9871149999962654,39466.605591799998,7,0,1
68498,0.99529419999453239,39466.613770999997,3,0,1
68498,0.9980269000006956,39466.616503700003,3,0,2
68498,1.0145100999943679,39466.632986899996,3,0,2
68498,1.0201498999958858,39466.638626699998,3,0,1
68498,1.0515302999992855,39466.670007100001,3,0,2
68498,1.0600083999961498,39466.678485199998,3,0,1
68498,1.0645199999999022,39466.682996800002,3,0,2
68498,1.0678515999970841,39466.686328399999,3,0,1
68498,1.077871800000139,39466.696348600002,3,0,1
68498,1.0906704000008176,39466.709147200003,3,0,2
68498,1.0930238000000827,39466.711500600002,3,0,2
68498,1.1178852999946685,39466.736362099997,3,0,1
68498,1.1232974000013201,39466.741774200003,3,0,1
68498,1.1448096999956761,39466.763286499998,3,0,2
68498,1.172475299994403,39466.790952099997,3,0,1
68498,1.2005162999994354,39466.818993100002,3,0,1
68498,1.2506427999978769,39466.8691196,3,0,2
