Run Number,Min Time,Max Time,Zero Time
68481,35166.988819,35167.000819,35166.988819
68481,35276.608909,35276.620909,35276.608909
68481,35418.579699,35418.591699,35418.579699
68481,35528.246539,35528.258539,35528.246539
68481,37956.657129,37956.669129,37956.657129
68481,38066.288709,38066.300709,38066.288709
68481,38175.939559,38175.951559,38175.939559
68481,38285.582689,38285.594689,38285.582689
68481,38395.243049,38395.255049,38395.243049
68481,38504.861679,38504.873679,38504.861679
68481,38614.511819,38614.523819,38614.511819
68481,38724.170929,38724.182929,38724.170929
68481,38833.853319,38833.865319,38833.853319
68481,38943.522449,38943.534449,38943.522449
68481,39274.449519,39274.461519,39274.449519
68481,39384.108389,39384.120389,39384.108389
68481,39493.739759,39493.751759,39493.739759
68481,39603.381629,39603.393629,39603.381629
68481,39713.024019,39713.036019,39713.024019
68481,39822.688639,39822.700639,39822.688639
68481,39932.327269,39932.339269,39932.327269
68481,40041.977419,40041.989419,40041.977419
68481,40151.627539,40151.639539,40151.627539
68481,40261.270929,40261.282929,40261.270929
68481,40608.450859,40608.462859,40608.450859
68481,40718.117459,40718.129459,40718.117459
68481,40827.774339,40827.786339,40827.774339
68481,40937.431209,40937.443209,40937.431209
68481,41047.073099,41047.085099,41047.073099
68481,41156.733229,41156.745229,41156.733229
68481,41266.391859,41266.403859,41266.391859
68481,41376.049239,41376.061239,41376.049239
68481,41485.707369,41485.719369,41485.707369
68481,41595.356499,41595.368499,41595.356499
68481,41817.409139,41817.421139,41817.409139
68481,41927.053749,41927.065749,41927.053749
68481,42036.693869,42036.705869,42036.693869
68481,42146.327259,42146.339259,42146.327259
68481,42255.976879,42255.988879,42255.976879
68481,42365.610769,42365.622769,42365.610769
68481,42475.247899,42475.259899,42475.247899
68481,42584.905779,42584.917779,42584.905779
68481,42694.571669,42694.583669,42694.571669
68481,42804.233539,42804.245539,42804.233539
68481,43138.251239,43138.263239,43138.251239
68481,43247.929339,43247.941339,43247.929339
68481,43357.568479,43357.580479,43357.568479
68481,43467.214349,43467.226349,43467.214349
68481,43576.860739,43576.872739,43576.860739
68481,43686.501869,43686.513869,43686.501869
68481,43796.166749,43796.178749,43796.166749
68481,43905.817139,43905.829139,43905.817139
68481,44015.474009,44015.486009,44015.474009
68481,44125.108899,44125.120899,44125.108899
68481,44281.960249,44281.972249,44281.960249
68481,44391.607109,44391.619109,44391.607109
68481,44501.255749,44501.267749,44501.255749
68481,44610.906879,44610.918879,44610.906879
68481,44720.551999,44720.563999,44720.551999
68481,44830.204139,44830.216139,44830.204139
68481,44939.844509,44939.856509,44939.844509
68481,45049.488389,45049.500389,45049.488389
68481,45159.138789,45159.150789,45159.138789
68481,45268.776399,45268.788399,45268.776399
