Run Number,Min Time,Max Time,Zero Time
68498,39406.870179,39408.892208,39406.870179
68498,39427.110473,39429.132503,39427.110473
68498,39443.356152,39445.378182,39443.356152
68498,39463.596447,39465.618477,39463.596447
68498,41398.633166,41400.655195,41398.633166
68498,41418.873460,41420.895490,41418.873460
68498,41435.118765,41437.140794,41435.118765
68498,41455.359059,41457.381088,41455.359059
68498,41483.999651,41486.021680,41483.999651
68498,41504.239945,41506.261975,41504.239945
68498,41520.485195,41522.507225,41520.485195
68498,41540.725490,41542.747519,41540.725490
68498,41569.348871,41571.370901,41569.348871
68498,41589.589166,41591.611195,41589.589166
68498,41605.834470,41607.856499,41605.834470
68498,41626.074764,41628.096794,41626.074764
68498,41654.681375,41656.703405,41654.681375
68498,41674.921670,41676.943699,41674.921670
68498,41691.167402,41693.189431,41691.167402
68498,41711.407696,41713.429726,41711.407696
68498,41740.033347,41742.055376,41740.033347
68498,41760.273641,41762.295671,41760.273641
68498,41776.518956,41778.540986,41776.518956
68498,41796.759250,41798.781280,41796.759250
68498,41825.364670,41827.386700,41825.364670
68498,41845.604965,41847.626994,41845.604965
68498,41861.850341,41863.872370,41861.850341
68498,41882.090635,41884.112665,41882.090635
68498,41910.726276,41912.748305,41910.726276
68498,41930.966570,41932.988599,41930.966570
68498,41947.211947,41949.233976,41947.211947
68498,41967.452241,41969.474271,41967.452241
68498,41996.043028,41998.065057,41996.043028
68498,42016.283322,42018.305352,42016.283322
68498,42032.528677,42034.550707,42032.528677
68498,42052.768972,42054.791001,42052.768972
68498,42081.363606,42083.385636,42081.363606
68498,42101.603901,42103.625930,42101.603901
68498,42117.849387,42119.871417,42117.849387
68498,42138.089682,42140.111711,42138.089682
68498,42166.684286,42168.706315,42166.684286
68498,42186.924581,42188.946610,42186.924581
68498,42203.170592,42205.192621,42203.170592
68498,42223.410886,42225.432915,42223.410886
68498,42370.785985,42372.808015,42370.785985
68498,42391.026280,42393.048310,42391.026280
68498,42407.271680,42409.293710,42407.271680
68498,42427.511975,42429.534004,42427.511975
68498,42456.166516,42458.188545,42456.166516
68498,42476.406810,42478.428840,42476.406810
68498,42492.652188,42494.674218,42492.652188
68498,42512.892483,42514.914512,42512.892483
68498,42541.534180,42543.556209,42541.534180
68498,42561.774474,42563.796504,42561.774474
68498,42578.019865,42580.041895,42578.019865
68498,42598.260160,42600.282189,42598.260160
68498,42626.890298,42628.912328,42626.890298
68498,42647.130592,42649.152622,42647.130592
68498,42663.376029,42665.398059,42663.376029
68498,42683.616323,42685.638353,42683.616323
68498,42712.254355,42714.276385,42712.254355
68498,42732.494650,42734.516679,42732.494650
68498,42748.739969,42750.761999,42748.739969
68498,42768.980264,42771.002293,42768.980264
68498,42797.613329,42799.635358,42797.613329
68498,42817.853623,42819.875653,42817.853623
68498,42834.099073,42836.121102,42834.099073
68498,42854.339367,42856.361396,42854.339367
68498,42882.988166,42885.010195,42882.988166
68498,42903.228460,42905.250490,42903.228460
68498,42919.473951,42921.495980,42919.473951
68498,42939.714245,42941.736275,42939.714245
68498,42968.363404,42970.385434,42968.363404
68498,42988.603699,42990.625728,42988.603699
68498,43004.849275,43006.871304,43004.849275
68498,43025.089569,43027.111599,43025.089569
68498,43053.695682,43055.717711,43053.695682
68498,43073.935976,43075.958005,43073.935976
68498,43090.181377,43092.203406,43090.181377
68498,43110.421672,43112.443701,43110.421672
68498,43139.062496,43141.084526,43139.062496
68498,43159.302791,43161.324820,43159.302791
68498,43175.548197,43177.570227,43175.548197
68498,43195.788492,43197.810521,43195.788492
68498,43449.761030,43451.783059,43449.761030
68498,43470.001325,43472.023354,43470.001325
68498,43486.246698,43488.268727,43486.246698
68498,43506.486993,43508.509022,43506.486993
68498,43535.119818,43537.141847,43535.119818
68498,43555.360113,43557.382142,43555.360113
68498,43571.605589,43573.627618,43571.605589
68498,43591.845883,43593.867913,43591.845883
68498,43620.465521,43622.487550,43620.465521
68498,43640.705815,43642.727845,43640.705815
68498,43656.951362,43658.973392,43656.951362
68498,43677.191657,43679.213686,43677.191657
68498,43705.830981,43707.853010,43705.830981
68498,43726.071275,43728.093305,43726.071275
68498,43742.316963,43744.338992,43742.316963
68498,43762.557257,43764.579287,43762.557257
68498,43791.189624,43793.211653,43791.189624
68498,43811.429918,43813.451948,43811.429918
68498,43827.675455,43829.697484,43827.675455
68498,43847.915749,43849.937779,43847.915749
68498,43876.558972,43878.581001,43876.558972
68498,43896.799266,43898.821296,43896.799266
68498,43913.044732,43915.066762,43913.044732
68498,43933.285027,43935.307056,43933.285027
68498,43961.922275,43963.944304,43961.922275
68498,43982.162569,43984.184599,43982.162569
68498,43998.407956,44000.429986,43998.407956
68498,44018.648251,44020.670280,44018.648251
68498,44047.283504,44049.305533,44047.283504
68498,44067.523798,44069.545828,44067.523798
68498,44083.769047,44085.791076,44083.769047
68498,44104.009341,44106.031371,44104.009341
68498,44132.603643,44134.625672,44132.603643
68498,44152.843938,44154.865967,44152.843938
68498,44169.089295,44171.111324,44169.089295
68498,44189.329589,44191.351619,44189.329589
68498,44217.933709,44219.955739,44217.933709
68498,44238.174004,44240.196033,44238.174004
68498,44254.419400,44256.441430,44254.419400
68498,44274.659695,44276.681724,44274.659695
68498,44529.444635,44531.466665,44529.444635
68498,44549.684930,44551.706960,44549.684930
68498,44565.930443,44567.952473,44565.930443
68498,44586.170738,44588.192767,44586.170738
68498,44614.790223,44616.812252,44614.790223
68498,44635.030518,44637.052547,44635.030518
68498,44651.275926,44653.297956,44651.275926
68498,44671.516221,44673.538251,44671.516221
68498,44700.143336,44702.165365,44700.143336
68498,44720.383630,44722.405660,44720.383630
