Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68481,644890,0.102453,46116.713800,46116.808903,1, 0, 0, 1,-8.013317,6.277232,-7.443655,-1,2
68481,644891,0.105983,46116.717330,46116.812433,1, 0, 0, 1,2.061448,3.464068,7.263540,-1,2
68481,644892,0.123645,46116.734992,46116.830095,1, 0, 0, 1,6.469155,3.183184,-4.641745,-1,2
68481,644893,0.156515,46116.767862,46116.862966,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644894,0.233106,46116.844452,46116.939556,1, 0, 0, 1,-4.216759,3.756387,-4.047983,-1,2
68481,644895,0.312485,46116.923831,46117.018935,1, 0, 0, 1,-1.300326,9.999981,-18.548973,-1,3
68481,644896,0.638666,46117.250011,46117.345116,1, 0, 0, 1,-1.128845,2.946262,6.788755,-1,2
68481,644897,0.696354,46117.307699,46117.402804,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644898,0.705952,46117.317297,46117.412402,1, 0, 0, 1,2.662610,-8.325480,-9.942364,-1,2
68481,644899,0.862678,46117.474023,46117.569128,1, 0, 0, 1,1.141433,-3.367025,-5.080474,-1,2
68481,644900,0.884269,46117.495614,46117.590719,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644901,0.919252,46117.530597,46117.625702,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644902,0.953615,46117.564960,46117.660065,1, 0, 0, 1,-8.106437,-0.623961,-15.113666,-1,2
68481,644903,0.963252,46117.574597,46117.669702,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644904,1.078928,46117.690273,46117.785379,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644905,1.118152,46117.729496,46117.824602,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644906,1.339652,46117.950996,46118.046102,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,644907,1.432628,46118.043972,46118.139078,1, 0, 0, 1,6.374922,4.174448,3.798003,-1,2
68481,644908,1.628207,46118.239550,46118.334657,1, 0, 0, 1,-1.581192,6.928475,19.245134,-1,7
68481,644909,1.661202,46118.272545,46118.367652,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644910,1.668332,46118.279675,46118.374782,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644911,1.705899,46118.317243,46118.412350,1, 0, 0, 1,-5.038328,0.482542,5.951908,-1,2
68481,644912,1.971274,46118.582617,46118.677724,1, 0, 0, 1,-1.822417,2.715360,-12.018645,-1,2
68481,644913,2.218836,46118.830178,46118.925286,1, 0, 0, 1,-4.335794,2.450409,2.130144,-1,2
68481,644914,2.277988,46118.889330,46118.984439,1, 0, 0, 1,-6.309568,11.519611,-1.456462,-1,2
68481,644915,2.305248,46118.916590,46119.011699,1, 0, 0, 1,5.346216,2.443774,14.696599,-1,2
68481,644916,2.350214,46118.961556,46119.056665,1, 0, 0, 1,-0.376891,5.752030,-1.446080,-1,2
68481,644917,2.357341,46118.968682,46119.063791,1, 0, 0, 1,-7.847291,1.066580,-10.076570,-1,2
68481,644918,2.414962,46119.026304,46119.121413,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644919,2.440202,46119.051543,46119.146652,1, 0, 0, 1,-5.196205,11.417966,18.527631,-1,2
68481,644920,2.453934,46119.065276,46119.160385,1, 0, 0, 1,-0.327980,1.357101,18.349868,-1,2
68481,644921,2.923925,46119.535265,46119.630375,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644922,2.962683,46119.574023,46119.669133,1, 0, 0, 1,8.410584,-0.890766,-13.946251,-1,2
68481,644923,2.984786,46119.596126,46119.691236,1, 0, 0, 1,7.589493,2.468150,0.301007,-1,2
68481,644924,3.000420,46119.611760,46119.706870,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,644925,3.191156,46119.802496,46119.897607,1, 0, 0, 1,-5.116155,-1.568692,2.263082,-1,3
68481,644926,3.235149,46119.846489,46119.941599,1, 0, 0, 1,2.154771,-5.546873,9.797223,-1,2
68481,644927,3.364440,46119.975779,46120.070890,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644928,3.575863,46120.187202,46120.282313,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644929,3.705425,46120.316763,46120.411875,1, 0, 0, 1,1.387888,0.302899,15.559918,-1,2
68481,644930,3.780846,46120.392184,46120.487296,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644931,3.896662,46120.508000,46120.603112,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,644932,4.081145,46120.692483,46120.787595,1, 0, 0, 1,-6.284749,0.318861,17.208171,-1,3
68481,644933,4.084146,46120.695483,46120.790596,1, 0, 0, 1,6.834118,-0.792070,-11.487137,-1,2
68481,644934,4.185063,46120.796401,46120.891513,1, 0, 0, 1,-5.546360,2.509203,14.567038,-1,2
68481,644935,4.212092,46120.823430,46120.918542,1, 0, 0, 1,-3.719379,1.013355,-0.667038,-1,2
68481,644936,4.243363,46120.854700,46120.949813,1, 0, 0, 1,5.848542,1.350480,-5.564598,-1,2
68481,644937,4.299727,46120.911064,46121.006178,1, 0, 0, 1,1.991014,-1.988548,3.696668,-1,2
68481,644938,4.311931,46120.923268,46121.018381,1, 0, 0, 1,-0.803556,6.453313,-4.595379,-1,7
68481,644939,4.335169,46120.946506,46121.041619,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644940,4.365271,46120.976608,46121.071722,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,644941,4.384161,46120.995498,46121.090612,1, 0, 0, 1,2.472770,-5.038632,-0.645289,-1,2
68481,644942,4.456806,46121.068143,46121.163256,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644943,4.482872,46121.094208,46121.189322,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644944,4.560343,46121.171679,46121.266793,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644945,4.594537,46121.205874,46121.300988,1, 0, 0, 1,-2.071225,0.708236,-7.514505,-1,2
68481,644946,4.672938,46121.284274,46121.379388,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644947,4.675984,46121.287320,46121.382434,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644948,4.726617,46121.337953,46121.433067,1, 0, 0, 1,3.201787,-0.372085,-2.298059,-1,2
68481,644949,4.819777,46121.431113,46121.526227,1, 0, 0, 1,6.164805,4.356516,7.709630,-1,2
68481,644950,4.995582,46121.606917,46121.702032,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644951,5.011168,46121.622503,46121.717618,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,644952,5.042107,46121.653442,46121.748557,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644953,5.049622,46121.660958,46121.756073,1, 0, 0, 1,8.578127,1.026956,-8.100426,-1,2
68481,644954,5.149271,46121.760607,46121.855722,1, 0, 0, 1,-10.551675,7.626791,-21.399345,-1,2
68481,644955,5.374941,46121.986275,46122.081391,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,644956,5.384766,46121.996101,46122.091216,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644957,5.559869,46122.171203,46122.266319,1, 0, 0, 1,8.225346,-0.217129,-19.330693,-1,2
68481,644958,5.808460,46122.419794,46122.514910,1, 0, 0, 1,-5.287723,5.185107,-7.941803,-1,2
68481,644959,6.176306,46122.787639,46122.882756,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644960,6.229988,46122.841321,46122.936439,1, 0, 0, 1,-0.567555,-1.098825,17.545206,-1,2
68481,644961,6.245532,46122.856864,46122.951982,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644962,6.373605,46122.984937,46123.080055,1, 0, 0, 1,-3.371697,4.152646,-4.168688,-1,2
68481,644963,6.380353,46122.991686,46123.086804,1, 0, 0, 1,-3.204952,2.323468,-3.373464,-1,2
68481,644964,6.500866,46123.112198,46123.207316,1, 0, 0, 1,2.261749,2.883737,17.586522,-1,2
68481,644965,6.552201,46123.163533,46123.258651,1, 0, 0, 1,1.468869,2.077087,-4.355849,-1,2
68481,644966,6.722868,46123.334199,46123.429318,1, 0, 0, 1,-2.922475,-0.143563,-9.448252,-1,2
68481,644967,6.734971,46123.346303,46123.441422,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644968,6.749868,46123.361199,46123.456318,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644969,6.750565,46123.361896,46123.457015,1, 0, 0, 1,1.900670,5.198098,17.528256,-1,2
68481,644970,6.902466,46123.513797,46123.608916,1, 0, 0, 1,-11.470771,-3.210870,-8.376981,-1,2
68481,644971,7.009600,46123.620931,46123.716051,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644972,7.173019,46123.784349,46123.879469,1, 0, 0, 1,1.722109,0.690516,6.843626,-1,2
68481,644973,7.226884,46123.838214,46123.933334,1, 0, 0, 1,-5.367190,-1.765716,-15.579826,-1,2
68481,644974,7.254931,46123.866262,46123.961382,1, 0, 0, 1,-7.789369,3.948416,9.475342,-1,2
68481,644975,7.260130,46123.871460,46123.966580,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644976,7.317986,46123.929316,46124.024436,1, 0, 0, 1,-0.757005,-6.819285,13.236058,-1,2
68481,644977,7.404149,46124.015479,46124.110600,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644978,7.434311,46124.045641,46124.140761,1, 0, 0, 1,-4.691443,3.321753,-3.239068,-1,2
68481,644979,7.444508,46124.055838,46124.150958,1, 0, 0, 1,6.043945,-3.225234,-12.609510,-1,2
68481,644980,7.534236,46124.145566,46124.240687,1, 0, 0, 1,2.428006,-12.307303,8.649507,-1,2
68481,644981,7.583061,46124.194391,46124.289512,1, 0, 0, 1,0.981709,-6.110741,-2.848413,-1,2
68481,644982,7.661950,46124.273279,46124.368400,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,644983,7.679661,46124.290990,46124.386111,1, 0, 0, 1,5.178218,7.703280,-10.389517,-1,3
68481,644984,7.834285,46124.445614,46124.540736,1, 0, 0, 1,7.280793,3.185959,-20.038890,-1,2
68481,644985,7.950003,46124.561332,46124.656454,1, 0, 0, 1,1.603041,-4.757163,12.875474,-1,2
68481,644986,8.144235,46124.755563,46124.850685,1, 0, 0, 1,2.370918,0.400133,4.297336,-1,2
68481,644987,8.204624,46124.815952,46124.911074,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,644988,8.360168,46124.971496,46125.066619,1, 0, 0, 1,5.871794,-1.832366,14.264266,-1,2
68481,644989,8.391157,46125.002484,46125.097607,1, 0, 0, 1,7.978967,-0.119522,15.378936,-1,2
68481,644990,8.569536,46125.180864,46125.275987,1, 0, 0, 1,-3.980973,5.068199,14.006988,-1,2
68481,644991,8.673517,46125.284844,46125.379968,1, 0, 0, 1,2.260858,-7.689120,-20.016243,-1,2
68481,644992,8.749902,46125.361228,46125.456352,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644993,8.798013,46125.409340,46125.504464,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,644994,8.915027,46125.526353,46125.621477,1, 0, 0, 1,0.286100,8.577081,-8.804458,-1,3
68481,644995,9.242807,46125.854132,46125.949257,1, 0, 0, 1,5.852686,-1.012358,6.501875,-1,2
68481,644996,9.283709,46125.895035,46125.990159,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,644997,9.309062,46125.920388,46126.015512,1, 0, 0, 1,1.867287,0.733806,0.140085,-1,2
68481,644998,9.339088,46125.950413,46126.045538,1, 0, 0, 1,7.470608,1.064698,-16.152323,-1,2
68481,644999,9.445278,46126.056603,46126.151728,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,645000,9.679292,46126.290617,46126.385743,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,645001,9.756495,46126.367820,46126.462945,1, 0, 0, 1,-4.974087,-2.787954,-20.004472,-1,2
68481,645002,9.774498,46126.385823,46126.480949,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,645003,9.819303,46126.430628,46126.525754,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,645004,9.832415,46126.443739,46126.538865,1, 0, 0, 1,4.891116,-10.684372,18.678412,-1,2
68481,645005,9.875045,46126.486369,46126.581495,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,645006,9.997737,46126.609061,46126.704188,1, 0, 0, 1,3.791591,6.812829,5.044621,-1,2
68481,645007,10.048842,46126.660166,46126.755292,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,645008,10.079204,46126.690528,46126.785654,1, 0, 0, 1,5.403438,4.088444,10.943755,-1,2
68481,645009,10.178253,46126.789576,46126.884703,1, 0, 0, 1,-1.841657,4.685004,-12.450026,-1,2
68481,645010,10.187822,46126.799146,46126.894272,1, 0, 0, 1,-0.179710,0.668964,-10.342474,-1,2
68481,645011,10.191130,46126.802453,46126.897580,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,645012,10.239663,46126.850986,46126.946113,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,645013,10.303379,46126.914703,46127.009830,1, 0, 0, 1,-6.173548,-0.173039,-16.826023,-1,2
68481,645014,10.458910,46127.070233,46127.165360,1, 0, 0, 1,-7.545237,5.292897,13.832881,-1,2
