Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68465,1044386,0.063604,64481.898835,64482.086498,1, 0, 0, 1,1.428260,11.225166,-22.322290,-1,2
68465,1044387,0.145656,64481.980887,64482.168550,1, 0, 0, 1,-1.896558,-5.386338,7.719366,-1,2
68465,1044388,0.344795,64482.180025,64482.367689,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044389,0.545200,64482.380430,64482.568093,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044390,0.827973,64482.663202,64482.850867,1, 0, 0, 1,5.069920,-1.049169,-20.133013,-1,2
68465,1044391,0.832690,64482.667919,64482.855584,1, 0, 0, 1,-8.381963,-4.683023,-0.675128,-1,2
68465,1044392,0.856434,64482.691664,64482.879328,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044393,1.050199,64482.885428,64483.073093,1, 0, 0, 1,5.473673,1.444932,-12.918619,-1,2
68465,1044394,1.203116,64483.038345,64483.226010,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044395,1.205505,64483.040733,64483.228398,1, 0, 0, 1,5.075694,2.205348,5.449746,-1,2
68465,1044396,1.338919,64483.174147,64483.361812,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044397,1.371908,64483.207136,64483.394802,1, 0, 0, 1,-7.453350,2.547133,-12.392064,-1,2
68465,1044398,1.394455,64483.229683,64483.417349,1, 0, 0, 1,-6.377613,3.188754,-11.594516,-1,2
68465,1044399,1.403727,64483.238956,64483.426621,1, 0, 0, 1,3.340391,1.255935,2.334950,-1,2
68465,1044400,1.593366,64483.428594,64483.616260,1, 0, 0, 1,-1.146377,4.374550,-15.830358,-1,2
68465,1044401,1.728793,64483.564020,64483.751686,1, 0, 0, 1,-3.222746,-2.888836,5.925959,-1,2
68465,1044402,1.766960,64483.602188,64483.789854,1, 0, 0, 1,-1.928988,2.262393,7.837264,-1,2
68465,1044403,1.809167,64483.644394,64483.832060,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044404,2.062249,64483.897476,64484.085143,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044405,2.217378,64484.052605,64484.240272,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044406,2.294948,64484.130174,64484.317842,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044407,2.296281,64484.131507,64484.319175,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044408,2.302073,64484.137300,64484.324967,1, 0, 0, 1,-1.424753,-8.226445,11.503780,-1,2
68465,1044409,2.611527,64484.446753,64484.634421,1, 0, 0, 1,-1.778051,5.220709,-13.710405,-1,2
68465,1044410,2.769695,64484.604921,64484.792589,1, 0, 0, 1,2.713896,-5.300574,-4.142494,-1,2
68465,1044411,2.789214,64484.624439,64484.812108,1, 0, 0, 1,-3.722967,4.103147,9.565890,-1,2
68465,1044412,3.018231,64484.853456,64485.041125,1, 0, 0, 1,5.851666,2.003861,19.248589,-1,2
68465,1044413,3.061049,64484.896274,64485.083942,1, 0, 0, 1,5.457011,0.347762,8.227298,-1,2
68465,1044414,3.129816,64484.965041,64485.152710,1, 0, 0, 1,8.207764,2.958648,-0.890202,-1,2
68465,1044415,3.462850,64485.298075,64485.485744,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044416,3.488952,64485.324176,64485.511846,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044417,3.548901,64485.384125,64485.571794,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044418,3.736092,64485.571315,64485.758985,1, 0, 0, 1,-2.346729,3.774756,-7.454011,-1,2
68465,1044419,3.763336,64485.598560,64485.786230,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044420,3.830744,64485.665967,64485.853637,1, 0, 0, 1,-6.088342,-0.180057,5.619126,-1,2
68465,1044421,3.847794,64485.683017,64485.870688,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044422,3.918197,64485.753420,64485.941091,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044423,4.228727,64486.063949,64486.251620,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044424,4.260957,64486.096180,64486.283851,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044425,4.369039,64486.204262,64486.391933,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044426,4.416918,64486.252140,64486.439811,1, 0, 0, 1,4.804338,-6.043560,-9.072193,-1,2
68465,1044427,4.473346,64486.308568,64486.496240,1, 0, 0, 1,0.993878,-4.975880,2.696437,-1,2
68465,1044428,4.563368,64486.398590,64486.586261,1, 0, 0, 1,6.995652,-3.216395,-13.188474,-1,2
68465,1044429,4.638511,64486.473733,64486.661405,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044430,4.832205,64486.667426,64486.855098,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044431,4.994972,64486.830193,64487.017866,1, 0, 0, 1,13.902148,-3.663470,14.439815,-1,2
68465,1044432,5.028572,64486.863793,64487.051465,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044433,5.133560,64486.968781,64487.156454,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044434,5.328819,64487.164039,64487.351712,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044435,5.371057,64487.206277,64487.393950,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044436,5.531834,64487.367054,64487.554728,1, 0, 0, 1,0.220933,-3.465662,-1.919150,-1,2
68465,1044437,5.668749,64487.503969,64487.691643,1, 0, 0, 1,-2.221760,2.966266,-16.417208,-1,2
68465,1044438,5.837636,64487.672856,64487.860530,1, 0, 0, 1,2.128869,0.933313,-11.149769,-1,2
68465,1044439,5.911158,64487.746378,64487.934052,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044440,6.084814,64487.920032,64488.107707,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044441,6.093778,64487.928997,64488.116672,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044442,6.254371,64488.089590,64488.277265,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044443,6.368730,64488.203948,64488.391623,1, 0, 0, 1,-1.124137,7.371993,11.196995,-1,2
68465,1044444,6.488365,64488.323583,64488.511259,1, 0, 0, 1,-0.690227,5.302533,-4.786192,-1,2
68465,1044445,6.775867,64488.611085,64488.798761,1, 0, 0, 1,1.000330,6.761223,6.302145,-1,2
68465,1044446,6.791846,64488.627064,64488.814740,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044447,6.865241,64488.700459,64488.888135,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044448,6.908651,64488.743868,64488.931545,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044449,7.016821,64488.852038,64489.039715,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044450,7.050243,64488.885460,64489.073137,1, 0, 0, 1,4.518670,7.230269,14.380496,-1,2
68465,1044451,7.313865,64489.149082,64489.336759,1, 0, 0, 1,-5.918771,1.440349,-15.666293,-1,2
68465,1044452,7.613843,64489.449059,64489.636737,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044453,7.648507,64489.483723,64489.671401,1, 0, 0, 1,3.131796,5.451745,13.366051,-1,2
68465,1044454,7.649583,64489.484799,64489.672477,1, 0, 0, 1,3.837594,-1.771705,-17.781797,-1,2
68465,1044455,7.660762,64489.495978,64489.683656,1, 0, 0, 1,-7.887268,1.713946,8.099629,-1,2
68465,1044456,7.836996,64489.672211,64489.859890,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044457,7.956417,64489.791633,64489.979311,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044458,7.958201,64489.793416,64489.981095,1, 0, 0, 1,-1.535231,-8.808900,-1.967812,-1,2
68465,1044459,7.958642,64489.793857,64489.981535,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044460,7.976953,64489.812169,64489.999847,1, 0, 0, 1,-3.395172,1.783757,7.345588,-1,2
68465,1044461,7.983201,64489.818416,64490.006095,1, 0, 0, 1,-1.415896,-8.081649,11.840521,-1,2
68465,1044462,8.019000,64489.854215,64490.041894,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044463,8.313517,64490.148731,64490.336411,1, 0, 0, 1,-5.898294,-1.794172,-15.874913,-1,2
68465,1044464,8.386808,64490.222022,64490.409701,1, 0, 0, 1,9.459274,-1.957585,-17.983690,-1,2
68465,1044465,8.392063,64490.227277,64490.414957,1, 0, 0, 1,-7.647214,3.755631,13.024741,-1,2
68465,1044466,8.791601,64490.626815,64490.814495,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044467,8.834822,64490.670036,64490.857716,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1044468,8.874238,64490.709452,64490.897132,1, 0, 0, 1,-5.656709,-5.803179,-15.651428,-1,2
68465,1044469,8.939669,64490.774883,64490.962563,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044470,9.088672,64490.923885,64491.111565,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1044471,9.132511,64490.967724,64491.155405,1, 0, 0, 1,5.775996,-0.359861,-15.914666,-1,2
68465,1045077,0.061121,64555.288419,64555.476227,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1045078,0.238858,64555.466156,64555.653964,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045079,0.380774,64555.608071,64555.795879,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045080,0.463389,64555.690686,64555.878494,1, 0, 0, 1,4.464877,-1.130051,-2.047928,-1,2
68465,1045081,0.502237,64555.729534,64555.917342,1, 0, 0, 1,4.784827,0.102481,7.888574,-1,2
68465,1045082,0.588103,64555.815400,64556.003208,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1045083,0.785327,64556.012624,64556.200433,1, 0, 0, 1,0.330636,-6.344357,11.327984,-1,2
68465,1045084,0.793794,64556.021090,64556.208899,1, 0, 0, 1,-7.003842,4.307944,-6.813610,-1,2
68465,1045085,0.874690,64556.101986,64556.289795,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1045086,1.073966,64556.301262,64556.489071,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045087,1.080597,64556.307893,64556.495703,1, 0, 0, 1,-3.282762,-4.371599,-9.765293,-1,2
68465,1045088,1.184672,64556.411968,64556.599777,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045089,1.436193,64556.663488,64556.851299,1, 0, 0, 1,3.491038,-0.778664,17.637988,-1,2
68465,1045090,1.499842,64556.727137,64556.914947,1, 0, 0, 1,2.987559,-8.730880,-10.276606,-1,2
68465,1045091,1.556136,64556.783431,64556.971241,1, 0, 0, 1,5.978961,-4.713741,-13.386696,-1,2
68465,1045092,1.596573,64556.823868,64557.011679,1, 0, 0, 1,-1.189023,-2.576175,-5.989004,-1,2
68465,1045093,1.684561,64556.911855,64557.099666,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045094,1.733809,64556.961103,64557.148914,1, 0, 0, 1,2.384383,-4.441465,-7.303271,-1,2
68465,1045095,1.887556,64557.114850,64557.302661,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1045096,1.983430,64557.210724,64557.398536,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1045097,2.152200,64557.379494,64557.567306,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045098,2.277803,64557.505097,64557.692909,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045099,2.342598,64557.569891,64557.757703,1, 0, 0, 1,-2.244544,2.026002,-15.300255,-1,2
68465,1045100,2.389824,64557.617117,64557.804930,1, 0, 0, 1,-1.625656,0.381896,11.299647,-1,2
68465,1045101,2.506126,64557.733419,64557.921231,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045102,2.534246,64557.761539,64557.949352,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1045103,2.715532,64557.942824,64558.130637,1, 0, 0, 1,3.138109,-1.481977,17.289144,-1,2
68465,1045104,2.775604,64558.002897,64558.190710,1, 0, 0, 1,-2.871584,4.458807,2.347714,-1,2
68465,1045105,2.826402,64558.053694,64558.241507,1, 0, 0, 1,-4.667333,-3.437052,11.560851,-1,2
68465,1045106,2.948823,64558.176115,64558.363928,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045107,2.961953,64558.189245,64558.377058,1, 0, 0, 1,-8.483916,3.990128,-18.471847,-1,4
68465,1045108,2.977542,64558.204834,64558.392647,1, 0, 0, 1,2.972611,7.870605,15.567109,-1,2
68465,1045109,3.045270,64558.272562,64558.460376,1, 0, 0, 1,2.340595,-0.066575,-17.191064,-1,2
68465,1045110,3.182084,64558.409376,64558.597190,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045111,3.256867,64558.484158,64558.671972,1, 0, 0, 1,2.955720,-2.777517,-7.763912,-1,2
68465,1045112,3.332650,64558.559941,64558.747755,1, 0, 0, 1,2.886901,-3.118809,-11.996234,-1,2
68465,1045113,3.334195,64558.561486,64558.749300,1, 0, 0, 1,8.718580,3.213768,10.205003,-1,2
68465,1045114,3.443818,64558.671109,64558.858923,1, 0, 0, 1,-1.399819,2.640080,10.009000,-1,2
68465,1045115,3.476174,64558.703465,64558.891279,1, 0, 0, 1,-0.513144,-4.472343,4.125454,-1,2
68465,1045116,3.477704,64558.704995,64558.892809,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1045117,3.555688,64558.782979,64558.970794,1, 0, 0, 1,-6.279091,-4.518482,-6.795553,-1,2
68465,1045118,3.668972,64558.896262,64559.084077,1, 0, 0, 1,-2.810984,-2.548988,11.995726,-1,2
68465,1045119,3.730859,64558.958149,64559.145964,1, 0, 0, 1,6.769803,-3.481643,-9.143693,-1,2
68465,1045120,3.778043,64559.005334,64559.193149,1, 0, 0, 1,9.039744,-1.606843,-17.698512,-1,2
