Run Number,Min Time,Max Time,Zero Time
68452,28925.562728,28925.628671,28925.562728
68452,29226.682974,29225.631542,29226.682974
68452,28925.640672,28925.654795,28925.640672
68452,28935.676863,28935.678863,28935.676863
68452,28945.700931,28945.702931,28945.700931
68452,28955.724999,28955.761177,28955.724999
68452,28965.783245,28965.785245,28965.783245
68452,28975.807313,28975.809313,28975.807313
68452,28985.831381,28985.867588,28985.831381
68452,28995.889655,28995.891655,28995.889655
68452,29005.913723,29005.915723,29005.913723
68452,29015.937791,29015.973986,29015.937791
68452,29025.996054,29025.998054,29025.996054
68452,29036.020122,29036.022122,29036.020122
68452,29046.044190,29046.080405,29046.044190
68452,29056.102473,29056.104473,29056.102473
68452,29066.126541,29066.128541,29066.126541
68452,29076.150608,29076.186758,29076.150608
68452,29086.208826,29086.210826,29086.208826
68452,29096.232893,29096.234893,29096.232893
68452,29106.256961,29106.293584,29106.256961
68452,29116.315652,29116.317652,29116.315652
68452,29126.339719,29126.341719,29126.339719
68452,29136.363787,29136.399998,29136.363787
68452,29146.422066,29146.424066,29146.422066
68452,29156.446134,29156.448134,29156.446134
68452,29166.470202,29166.506347,29166.470202
68452,29176.528415,29176.530415,29176.528415
68452,29186.552483,29186.554483,29186.552483
68452,29196.576550,29196.612770,29196.576550
68452,29206.634838,29206.636838,29206.634838
68452,29216.658906,29216.660906,29216.658906
68452,29238.048877,29238.073792,29238.048877
68452,29539.128082,29538.081470,29539.128082
68452,29238.085792,29238.100063,29238.085792
68452,29248.122130,29248.124130,29248.122130
68452,29258.146198,29258.148198,29258.146198
68452,29268.170266,29268.206330,29268.170266
68452,29278.228397,29278.230397,29278.228397
68452,29288.252465,29288.254465,29288.252465
68452,29298.276533,29298.312780,29298.276533
68452,29308.334848,29308.336848,29308.334848
68452,29318.358916,29318.360916,29318.358916
68452,29328.382983,29328.419163,29328.382983
68452,29338.441231,29338.443231,29338.441231
68452,29348.465298,29348.467298,29348.465298
68452,29358.489366,29358.525640,29358.489366
68452,29368.547708,29368.549708,29368.547708
68452,29378.571776,29378.573776,29378.571776
68452,29388.595843,29388.632116,29388.595843
68452,29398.654183,29398.656183,29398.654183
68452,29408.678251,29408.680251,29408.678251
68452,29418.702319,29418.738549,29418.702319
68452,29428.760617,29428.762617,29428.760617
68452,29438.784685,29438.786685,29438.784685
68452,29448.808753,29448.845032,29448.808753
68452,29458.867099,29458.869099,29458.867099
68452,29468.891167,29468.893167,29468.891167
68452,29478.915235,29478.951548,29478.915235
68452,29488.973616,29488.975616,29488.973616
68452,29498.997684,29498.999684,29498.997684
68452,29509.021752,29509.057878,29509.021752
68452,29519.079946,29519.081946,29519.079946
68452,29529.104014,29529.106014,29529.104014
68452,29550.474045,29550.509482,29550.474045
68452,29851.563485,29850.509842,29851.563485
68452,29550.521482,29550.535729,29550.521482
68452,29560.557797,29560.559797,29560.557797
68452,29570.581865,29570.583865,29570.581865
68452,29580.605933,29580.642080,29580.605933
68452,29590.664148,29590.666148,29590.664148
68452,29600.688216,29600.690216,29600.688216
68452,29610.712284,29610.748638,29610.712284
68452,29620.770705,29620.772705,29620.770705
68452,29630.794773,29630.796773,29630.794773
68452,29640.818841,29640.854992,29640.818841
68452,29650.877060,29650.879060,29650.877060
68452,29660.901128,29660.903128,29660.901128
68452,29670.925195,29670.961574,29670.925195
68452,29680.983642,29680.985642,29680.983642
