Run Number,Plot Time (Time axis of TAPlot),OfficialTime (run time),SIS Channel, SIS Module,Counts
68489,0.0025066000016522594,44052.9290588,3,0,1
68489,0.004401099999086,44052.930953299998,3,0,2
68489,0.01192550000268966,44052.938477700001,3,0,1
68489,0.018152099997678306,44052.944704299996,3,0,2
68489,0.031071299999894109,44052.957623499999,6,0,1
68489,0.031071299999894109,44052.957623499999,7,0,1
68489,0.034785100004228298,44052.961337300003,3,0,2
68489,0.040228199999546632,44052.966780399998,3,0,2
68489,0.051288300004671328,44052.977840500003,3,0,1
68489,0.053528800002823118,44052.980081000002,3,0,2
68489,0.065748400003940333,44052.992300600003,6,0,1
68489,0.065748400003940333,44052.992300600003,7,0,1
68489,0.085935600000084378,44053.012487799999,6,0,1
68489,0.085935600000084378,44053.012487799999,7,0,1
68489,0.12140100000397069,44053.047953200003,6,0,1
68489,0.12140100000397069,44053.047953200003,7,0,1
68489,0.12659040000289679,44053.053142600002,3,0,2
68489,0.13290440000128001,44053.0594566,3,0,1
68489,0.13583300000027521,44053.062385199999,3,0,1
68489,0.14705590000085067,44053.0736081,3,0,1
68489,0.16413869999814779,44053.090690899997,3,0,2
68489,0.17337640000187093,44053.099928600001,6,0,1
68489,0.17337640000187093,44053.099928600001,7,0,1
68489,0.17764790000364883,44053.104200100002,3,0,2
68489,0.22299190000194358,44053.149544100001,3,0,1
68489,0.22521599999890896,44053.151768199998,3,0,1
68489,0.23917290000099456,44053.1657251,3,0,2
68489,0.24970780000148807,44053.17626,3,0,2
68489,0.25702750000345986,44053.183579700002,3,0,1
68489,0.26585190000332659,44053.192404100002,3,0,2
68489,0.27221319999807747,44053.198765399997,3,0,2
68489,0.28431650000129594,44053.2108687,3,0,1
68489,0.28650230000494048,44053.213054500004,3,0,1
68489,0.29026639999938197,44053.216818599998,3,0,1
68489,0.31282630000350764,44053.239378500002,3,0,1
68489,0.32553970000299159,44053.252091900002,3,0,1
68489,0.327666400000453,44053.254218599999,3,0,1
68489,0.33090829999855487,44053.257460499997,3,0,2
68489,0.33544280000205617,44053.261995000001,3,0,1
68489,0.3367179999986547,44053.263270199997,3,0,2
68489,0.37539459999970859,44053.301946799998,3,0,1
68489,0.42905969999992521,44053.355611899999,3,0,1
68489,0.43178630000329576,44053.358338500002,3,0,2
68489,0.44222750000335509,44053.368779700002,3,0,1
68489,0.44537310000305297,44053.371925300002,3,0,2
68489,0.44649909999861848,44053.373051299997,3,0,2
68489,0.4481249000018579,44053.374677100001,3,0,1
68489,0.46752949999790872,44053.394081699997,3,0,1
68489,0.47460400000272784,44053.401156200001,3,0,1
68489,0.48624070000369102,44053.412792900002,3,0,2
68489,0.48875160000170581,44053.4153038,3,0,1
68489,0.49040190000232542,44053.416954100001,3,0,1
68489,0.49681370000325842,44053.423365900002,6,0,1
68489,0.49681370000325842,44053.423365900002,7,0,1
68489,0.50405970000429079,44053.430611900003,3,0,1
68489,0.52448839999851771,44053.451040599997,3,0,2
68489,0.53889300000446383,44053.465445200003,3,0,2
68489,0.54139379999833182,44053.467945999997,3,0,1
68489,0.57269970000197645,44053.499251900001,3,0,1
68489,0.59484820000216132,44053.521400400001,3,0,2
68489,0.63475670000480022,44053.561308900003,3,0,2
68489,0.63824279999971623,44053.564794999998,3,0,1
68489,0.64177390000259038,44053.568326100001,3,0,1
68489,0.64864620000298601,44053.575198400002,3,0,2
68489,0.66572080000332789,44053.592273000002,3,0,1
68489,0.66958800000429619,44053.596140200003,3,0,1
68489,0.68795710000267718,44053.614509300001,3,0,1
68489,0.69037640000169631,44053.6169286,3,0,2
68489,0.70341110000299523,44053.629963300002,3,0,1
68489,0.70474459999968531,44053.631296799998,3,0,2
68489,0.70650069999828702,44053.633052899997,3,0,1
68489,0.71964250000019092,44053.646194699999,3,0,1
68489,0.72762489999877289,44053.654177099997,3,0,1
68489,0.74088340000162134,44053.6674356,3,0,1
68489,0.74754899999970803,44053.674101199998,3,0,1
68489,0.75403760000335751,44053.680589800002,3,0,1
68489,0.76359709999815095,44053.690149299997,6,0,1
68489,0.76359709999815095,44053.690149299997,7,0,1
