runNumber, ProgramName, Run Start (Unixtime), Run stop (Unixtime), Duration (s), Run Start, Run Stop, Raw N Hits (Mode), Raw N Hits (Mean), Raw P Hits (Mode), Raw P Hits (Mean), Hits (Mode), Hits (Mean), Tracks (Mode), Tracks (Mean), nSVDEvents, n Verts (Sum), n Verts (Mean), Vert Rate (Hz), Pass Cuts (Sum), Pass Cuts (Mean), Pass Cut Rate (Hz),Last VF48 Event Time,Compilation Date, Analysis Host, Git Branch, Git date, Git hash, Git Hash (long), Git diff (shortstat),
68508,alpha2online.exe,1694108030,1694114848,6818,Thu Sep  7 19:33:50 2023,Thu Sep  7 21:27:28 2023,170,171.697650,69,73.750826,6,12.403730,2,1.533757,64520,37761,0.585260,5.538428,707,0.010958,0.103696,6809.827582,2023-09-06	14:36:45,UNKNOWN,A2Run_2023,2023-09-06	13:58:21,d5cc671c,d5cc671cc8038d9c7f4131bd42f97ee2985af331, 4 files changed; 3 insertions(+); 3 deletions(-),
