runNumber, ProgramName, Run Start (Unixtime), Run stop (Unixtime), Duration (s), Run Start, Run Stop, Raw N Hits (Mode), Raw N Hits (Mean), Raw P Hits (Mode), Raw P Hits (Mean), Hits (Mode), Hits (Mean), Tracks (Mode), Tracks (Mean), nSVDEvents, n Verts (Sum), n Verts (Mean), Vert Rate (Hz), Pass Cuts (Sum), Pass Cuts (Mean), Pass Cut Rate (Hz),Last VF48 Event Time,Compilation Date, Analysis Host, Git Branch, Git date, Git hash, Git Hash (long), Git diff (shortstat),
68452,alphaAnalysis.exe,1693485068,1693522001,36933,Thu Aug 31 14:31:08 2023,Fri Sep  1 00:46:41 2023,168,175.059983,67,78.717889,6,18.956488,2,2.044825,513284,344822,0.671796,9.336420,106548,0.207581,2.884900,36926.646631,2023-09-21	21:18:08,UNKNOWN,A2Run_2023,2023-09-21	15:22:45,eec4898c,eec4898c9bc630f15dbbcbf962636be24f0ea392, 10 files changed; 68 insertions(+); 16 deletions(-),
