Run Number,Min Time,Max Time,Zero Time
68465,64417.947609,64418.020911,64417.947609
68465,64479.978179,64482.022894,64479.978179
68465,64418.032911,64419.047021,64418.032911
68465,64421.069051,64421.071051,64421.069051
68465,64423.093080,64423.095080,64423.093080
68465,64425.117110,64425.119110,64425.117110
68465,64427.141139,64427.143139,64427.141139
68465,64429.165169,64429.167169,64429.165169
68465,64431.189198,64431.244255,64431.189198
68465,64433.266284,64433.268284,64433.266284
68465,64435.290314,64435.292314,64435.290314
68465,64437.314343,64437.316343,64437.314343
68465,64439.338373,64439.340373,64439.338373
68465,64441.362402,64441.364402,64441.362402
68465,64443.386432,64443.441531,64443.386432
68465,64445.463560,64445.465560,64445.463560
68465,64447.487590,64447.489590,64447.487590
68465,64449.511619,64449.513619,64449.511619
68465,64451.535649,64451.537649,64451.535649
68465,64453.559678,64453.561678,64453.559678
68465,64455.583708,64455.638708,64455.583708
68465,64457.660738,64457.662738,64457.660738
68465,64459.684767,64459.686767,64459.684767
68465,64461.708797,64461.710797,64461.708797
68465,64463.732826,64463.734826,64463.732826
68465,64465.756856,64465.758856,64465.756856
68465,64467.780885,64467.836002,64467.780885
68465,64469.858031,64469.860031,64469.858031
68465,64471.882061,64471.884061,64471.882061
68465,64473.906090,64473.908090,64473.906090
68465,64475.930120,64475.932120,64475.930120
68465,64477.954149,64477.956149,64477.954149
68465,64491.348128,64491.414311,64491.348128
68465,64553.371703,64555.415105,64553.371703
68465,64491.426311,64492.440398,64491.426311
68465,64494.462427,64494.464427,64494.462427
68465,64496.486456,64496.488456,64496.486456
68465,64498.510486,64498.512486,64498.510486
68465,64500.534515,64500.536515,64500.534515
68465,64502.558545,64502.560545,64502.558545
68465,64504.582574,64504.637683,64504.582574
68465,64506.659713,64506.661713,64506.659713
68465,64508.683742,64508.685742,64508.683742
68465,64510.707772,64510.709772,64510.707772
68465,64512.731801,64512.733801,64512.731801
68465,64514.755831,64514.757831,64514.755831
68465,64516.779860,64516.835003,64516.779860
68465,64518.857033,64518.859033,64518.857033
68465,64520.881062,64520.883062,64520.881062
68465,64522.905091,64522.907091,64522.905091
68465,64524.929121,64524.931121,64524.929121
68465,64526.953150,64526.955150,64526.953150
68465,64528.977180,64529.032253,64528.977180
68465,64531.054283,64531.056283,64531.054283
68465,64533.078312,64533.080312,64533.078312
68465,64535.102342,64535.104342,64535.102342
68465,64537.126371,64537.128371,64537.126371
68465,64539.150401,64539.152401,64539.150401
68465,64541.174430,64541.229526,64541.174430
68465,64543.251556,64543.253556,64543.251556
68465,64545.275585,64545.277585,64545.275585
68465,64547.299615,64547.301615,64547.299615
68465,64549.323644,64549.325644,64549.323644
68465,64551.347674,64551.349674,64551.347674
68465,65273.592554,65273.648551,65273.592554
68465,65335.607241,65337.663886,65335.607241
68465,65273.660551,65274.674631,65273.660551
68465,65276.696660,65276.698660,65276.696660
68465,65278.720689,65278.722689,65278.720689
68465,65280.744719,65280.746719,65280.744719
68465,65282.768748,65282.770748,65282.768748
68465,65284.792778,65284.794778,65284.792778
68465,65286.816807,65286.872486,65286.816807
68465,65288.894515,65288.896515,65288.894515
68465,65290.918544,65290.920545,65290.918544
68465,65292.942574,65292.944574,65292.942574
68465,65294.966603,65294.968603,65294.966603
68465,65296.990633,65296.992633,65296.990633
68465,65299.014662,65299.070290,65299.014662
68465,65301.092319,65301.094319,65301.092319
68465,65303.116349,65303.118349,65303.116349
68465,65305.140378,65305.142378,65305.140378
68465,65307.164408,65307.166408,65307.164408
68465,65309.188437,65309.190437,65309.188437
68465,65311.212467,65311.267632,65311.212467
68465,65313.289661,65313.291661,65313.289661
68465,65315.313691,65315.315691,65315.313691
68465,65317.337720,65317.339720,65317.337720
68465,65319.361750,65319.363750,65319.361750
68465,65321.385779,65321.387779,65321.385779
68465,65323.409809,65323.465065,65323.409809
68465,65325.487094,65325.489094,65325.487094
68465,65327.511123,65327.513123,65327.511123
68465,65329.535153,65329.537153,65329.535153
68465,65331.559182,65331.561182,65331.559182
68465,65333.583212,65333.585212,65333.583212
68465,65346.987946,65347.044971,65346.987946
68465,65409.002433,65411.059840,65409.002433
68465,65347.056971,65348.071071,65347.056971
68465,65350.093101,65350.095101,65350.093101
68465,65352.117130,65352.119130,65352.117130
68465,65354.141160,65354.143160,65354.141160
68465,65356.165189,65356.167189,65356.165189
68465,65358.189219,65358.191219,65358.189219
68465,65360.213248,65360.268364,65360.213248
68465,65362.290394,65362.292394,65362.290394
68465,65364.314423,65364.316423,65364.314423
68465,65366.338453,65366.340453,65366.338453
68465,65368.362482,65368.364482,65368.362482
68465,65370.386512,65370.388512,65370.386512
68465,65372.410541,65372.465703,65372.410541
68465,65374.487732,65374.489732,65374.487732
68465,65376.511762,65376.513762,65376.511762
68465,65378.535791,65378.537791,65378.535791
68465,65380.559821,65380.561821,65380.559821
68465,65382.583850,65382.585850,65382.583850
68465,65384.607879,65384.662997,65384.607879
68465,65386.685026,65386.687026,65386.685026
68465,65388.709056,65388.711056,65388.709056
68465,65390.733085,65390.735085,65390.733085
68465,65392.757114,65392.759114,65392.757114
68465,65394.781144,65394.783144,65394.781144
68465,65396.805173,65396.860256,65396.805173
68465,65398.882286,65398.884286,65398.882286
68465,65400.906315,65400.908315,65400.906315
68465,65402.930345,65402.932345,65402.930345
68465,65404.954374,65404.956374,65404.954374
68465,65406.978403,65406.980404,65406.978403
68465,65420.389380,65420.454401,65420.389380
68465,65482.412565,65484.457229,65482.412565
68465,65420.466401,65421.480524,65420.466401
68465,65423.502553,65423.504553,65423.502553
68465,65425.526583,65425.528583,65425.526583
68465,65427.550612,65427.552612,65427.550612
68465,65429.574641,65429.576641,65429.574641
68465,65431.598671,65431.600671,65431.598671
68465,65433.622700,65433.678380,65433.622700
68465,65435.700409,65435.702409,65435.700409
68465,65437.724439,65437.726439,65437.724439
68465,65439.748468,65439.750468,65439.748468
68465,65441.772498,65441.774498,65441.772498
68465,65443.796527,65443.798527,65443.796527
68465,65445.820557,65445.875814,65445.820557
68465,65447.897843,65447.899843,65447.897843
68465,65449.921872,65449.923872,65449.921872
68465,65451.945902,65451.947902,65451.945902
68465,65453.969931,65453.971931,65453.969931
68465,65455.993961,65455.995961,65455.993961
68465,65458.017990,65458.073111,65458.017990
68465,65460.095140,65460.097140,65460.095140
68465,65462.119170,65462.121170,65462.119170
68465,65464.143199,65464.145199,65464.143199
68465,65466.167229,65466.169229,65466.167229
68465,65468.191258,65468.193258,65468.191258
68465,65470.215288,65470.270388,65470.215288
68465,65472.292417,65472.294417,65472.292417
68465,65474.316447,65474.318447,65474.316447
