Run Number,Min Time,Max Time,Zero Time
68489,28409.426845,28411.448875,28409.426845
68489,28431.691170,28433.713200,28431.691170
68489,28458.056818,28460.078848,28458.056818
68489,28480.321143,28482.343172,28480.321143
68489,28519.060311,28521.082340,28519.060311
68489,28541.324635,28543.346664,28541.324635
68489,28567.690131,28569.712160,28567.690131
68489,28589.954455,28591.976485,28589.954455
68489,28628.708260,28630.730289,28628.708260
68489,28650.972584,28652.994614,28650.972584
68489,28677.337999,28679.360028,28677.337999
68489,28699.602323,28701.624353,28699.602323
68489,28738.358394,28740.380423,28738.358394
68489,28760.622718,28762.644748,28760.622718
68489,28786.988312,28789.010341,28786.988312
68489,28809.252636,28811.274665,28809.252636
68489,28848.004918,28850.026947,28848.004918
68489,28870.269242,28872.291272,28870.269242
68489,28896.635075,28898.657104,28896.635075
68489,28918.899399,28920.921428,28918.899399
68489,28957.669868,28959.691897,28957.669868
68489,28979.934192,28981.956222,28979.934192
68489,29006.299671,29008.321701,29006.299671
68489,29028.563995,29030.586025,29028.563995
68489,29067.295802,29069.317831,29067.295802
68489,29089.560126,29091.582155,29089.560126
68489,29115.925904,29117.947934,29115.925904
68489,29138.190229,29140.212258,29138.190229
68489,29176.956973,29178.979002,29176.956973
68489,29199.221297,29201.243327,29199.221297
68489,29225.586813,29227.608843,29225.586813
68489,29247.851137,29249.873167,29247.851137
68489,29286.599611,29288.621640,29286.599611
68489,29308.863935,29310.885965,29308.863935
68489,29335.230066,29337.252096,29335.230066
68489,29357.494391,29359.516420,29357.494391
68489,29396.254196,29398.276226,29396.254196
68489,29418.518521,29420.540550,29418.518521
68489,29444.884198,29446.906227,29444.884198
68489,29467.148522,29469.170551,29467.148522
68489,30418.965609,30420.987638,30418.965609
68489,30441.229933,30443.251963,30441.229933
68489,30467.595525,30469.617555,30467.595525
68489,30489.859849,30491.881879,30489.859849
68489,30528.617745,30530.639774,30528.617745
68489,30550.882069,30552.904099,30550.882069
68489,30577.247557,30579.269587,30577.247557
68489,30599.511882,30601.533911,30599.511882
68489,30638.259896,30640.281926,30638.259896
68489,30660.524221,30662.546250,30660.524221
68489,30686.889790,30688.911819,30686.889790
68489,30709.154114,30711.176144,30709.154114
68489,30747.906860,30749.928889,30747.906860
68489,30770.171184,30772.193214,30770.171184
68489,30796.536733,30798.558763,30796.536733
68489,30818.801058,30820.823087,30818.801058
68489,30857.563646,30859.585675,30857.563646
68489,30879.827970,30881.850000,30879.827970
68489,30906.193455,30908.215484,30906.193455
68489,30928.457780,30930.479809,30928.457780
68489,30967.206167,30969.228196,30967.206167
68489,30989.470492,30991.492521,30989.470492
68489,31015.836078,31017.858107,31015.836078
68489,31038.100402,31040.122432,31038.100402
68489,31076.835928,31078.857957,31076.835928
68489,31099.100253,31101.122282,31099.100253
68489,31125.465691,31127.487720,31125.465691
68489,31147.730016,31149.752045,31147.730016
68489,31186.486728,31188.508757,31186.486728
