Run Number,Min Time,Max Time,Zero Time
68475,35160.791216,35162.813245,35160.791216
68475,35181.031512,35183.053541,35181.031512
68475,35197.277007,35199.299037,35197.277007
68475,35217.517303,35219.539332,35217.517303
68475,35246.117575,35248.139605,35246.117575
68475,35266.357871,35268.379901,35266.357871
68475,35282.603388,35284.625417,35282.603388
68475,35302.843684,35304.865713,35302.843684
68475,35530.790601,35532.812631,35530.790601
68475,35551.030897,35553.052927,35551.030897
68475,35567.277197,35569.299226,35567.277197
68475,35587.517493,35589.539522,35587.517493
68475,35616.122833,35618.144863,35616.122833
68475,35636.363129,35638.385159,35636.363129
68475,35652.608590,35654.630619,35652.608590
68475,35672.848885,35674.870915,35672.848885
68475,36863.446932,36865.468961,36863.446932
68475,36883.687227,36885.709257,36883.687227
68475,36899.932545,36901.954575,36899.932545
68475,36920.172841,36922.194870,36920.172841
68475,36948.803809,36950.825839,36948.803809
68475,36969.044105,36971.066134,36969.044105
68475,36985.289571,36987.311601,36985.289571
68475,37005.529867,37007.551897,37005.529867
68475,37034.156059,37036.178089,37034.156059
68475,37054.396355,37056.418384,37054.396355
68475,37070.641647,37072.663677,37070.641647
68475,37090.881943,37092.903972,37090.881943
68475,37119.508488,37121.530518,37119.508488
68475,37139.748784,37141.770813,37139.748784
68475,37155.994202,37158.016231,37155.994202
68475,37176.234497,37178.256527,37176.234497
68475,37204.860120,37206.882149,37204.860120
68475,37225.100415,37227.122445,37225.100415
68475,37241.345932,37243.367961,37241.345932
68475,37261.586228,37263.608257,37261.586228
68475,37290.228144,37292.250174,37290.228144
68475,37310.468440,37312.490469,37310.468440
68475,37326.713871,37328.735900,37326.713871
68475,37346.954166,37348.976196,37346.954166
68475,37375.577520,37377.599549,37375.577520
68475,37395.817815,37397.839845,37395.817815
68475,37412.063207,37414.085237,37412.063207
68475,37432.303503,37434.325532,37432.303503
68475,37460.943963,37462.965993,37460.943963
68475,37481.184259,37483.206288,37481.184259
68475,37497.429677,37499.451707,37497.429677
68475,37517.669973,37519.692002,37517.669973
68475,37546.311182,37548.333212,37546.311182
68475,37566.551478,37568.573507,37566.551478
68475,37582.796825,37584.818855,37582.796825
68475,37603.037121,37605.059150,37603.037121
68475,37631.667285,37633.689315,37631.667285
68475,37651.907581,37653.929610,37651.907581
68475,37668.152900,37670.174930,37668.152900
68475,37688.393196,37690.415226,37688.393196
68475,37901.417146,37903.439175,37901.417146
68475,37921.657442,37923.679471,37921.657442
68475,37937.902757,37939.924786,37937.902757
68475,37958.143053,37960.165082,37958.143053
68475,37987.263890,37989.285920,37987.263890
68475,38007.504186,38009.526216,38007.504186
68475,38023.749454,38025.771483,38023.749454
68475,38043.989749,38046.011778,38043.989749
68475,38072.598997,38074.621027,38072.598997
68475,38092.839293,38094.861322,38092.839293
68475,38109.084845,38111.106875,38109.084845
68475,38129.325140,38131.347170,38129.325140
68475,38157.964063,38159.986092,38157.964063
68475,38178.204358,38180.226387,38178.204358
68475,38194.449813,38196.471843,38194.449813
68475,38214.690108,38216.712138,38214.690108
68475,38243.327489,38245.349518,38243.327489
68475,38263.567784,38265.589814,38263.567784
68475,38279.813124,38281.835153,38279.813124
68475,38300.053419,38302.075448,38300.053419
68475,38328.688660,38330.710689,38328.688660
68475,38348.928955,38350.950984,38348.928955
68475,38365.174296,38367.196326,38365.174296
68475,38385.414591,38387.436621,38385.414591
68475,38414.050948,38416.072977,38414.050948
68475,38434.291243,38436.313272,38434.291243
68475,38450.536504,38452.558533,38450.536504
68475,38470.776799,38472.798829,38470.776799
68475,38499.414205,38501.436235,38499.414205
68475,38519.654501,38521.676530,38519.654501
68475,38535.899899,38537.921929,38535.899899
68475,38556.140194,38558.162224,38556.140194
68475,38584.780555,38586.802585,38584.780555
68475,38605.020850,38607.042880,38605.020850
68475,38621.266234,38623.288264,38621.266234
68475,38641.506529,38643.528559,38641.506529
68475,38670.129633,38672.151663,38670.129633
68475,38690.369928,38692.391958,38690.369928
68475,38706.615819,38708.637848,38706.615819
68475,38726.856113,38728.878143,38726.856113
68475,38849.182434,38851.204463,38849.182434
68475,38869.422729,38871.444759,38869.422729
68475,38885.668173,38887.690202,38885.668173
68475,38905.908468,38907.930498,38905.908468
68475,38934.541805,38936.563835,38934.541805
68475,38954.782100,38956.804130,38954.782100
68475,38971.027418,38973.049447,38971.027418
68475,38991.267713,38993.289742,38991.267713
68475,39019.917141,39021.939170,39019.917141
68475,39040.157435,39042.179465,39040.157435
68475,39056.402868,39058.424897,39056.402868
68475,39076.643163,39078.665192,39076.643163
68475,39105.290695,39107.312724,39105.290695
68475,39125.530990,39127.553019,39125.530990
68475,39141.776486,39143.798515,39141.776486
68475,39162.016781,39164.038810,39162.016781
68475,39190.657888,39192.679918,39190.657888
68475,39210.898183,39212.920213,39210.898183
68475,39227.143479,39229.165508,39227.143479
68475,39247.383774,39249.405803,39247.383774
68475,39276.012467,39278.034496,39276.012467
68475,39296.252761,39298.274791,39296.252761
68475,39312.498131,39314.520160,39312.498131
68475,39332.738425,39334.760455,39332.738425
68475,39361.380305,39363.402335,39361.380305
68475,39381.620600,39383.642629,39381.620600
68475,39397.866172,39399.888202,39397.866172
68475,39418.106467,39420.128497,39418.106467
68475,39446.744612,39448.766641,39446.744612
68475,39466.984907,39469.006936,39466.984907
68475,39483.230387,39485.252416,39483.230387
68475,39503.470681,39505.492711,39503.470681
68475,39532.106697,39534.128727,39532.106697
68475,39552.346992,39554.369022,39552.346992
68475,39568.592542,39570.614571,39568.592542
68475,39588.832837,39590.854866,39588.832837
68475,39617.434573,39619.456602,39617.434573
68475,39637.674867,39639.696897,39637.674867
68475,39653.920273,39655.942303,39653.920273
68475,39674.160568,39676.182598,39674.160568
68475,39789.157351,39791.179381,39789.157351
68475,39809.397647,39811.419676,39809.397647
68475,39825.643003,39827.665032,39825.643003
68475,39845.883298,39847.905327,39845.883298
68475,39874.509876,39876.531905,39874.509876
68475,39894.750171,39896.772200,39894.750171
68475,39910.995528,39913.017557,39910.995528
68475,39931.235823,39933.257852,39931.235823
68475,39959.868834,39961.890863,39959.868834
68475,39980.109129,39982.131158,39980.109129
68475,39996.354571,39998.376601,39996.354571
68475,40016.594866,40018.616896,40016.594866
68475,40045.234101,40047.256131,40045.234101
68475,40065.474396,40067.496426,40065.474396
68475,40081.719743,40083.741772,40081.719743
68475,40101.960038,40103.982067,40101.960038
68475,40130.587560,40132.609590,40130.587560
68475,40150.827855,40152.849885,40150.827855
68475,40167.073447,40169.095477,40167.073447
68475,40187.313742,40189.335772,40187.313742
68475,40215.937434,40217.959463,40215.937434
68475,40236.177729,40238.199758,40236.177729
68475,40252.423269,40254.445299,40252.423269
68475,40272.663564,40274.685594,40272.663564
68475,40301.304156,40303.326185,40301.304156
68475,40321.544451,40323.566480,40321.544451
68475,40337.789846,40339.811876,40337.789846
68475,40358.030141,40360.052170,40358.030141
68475,40386.631972,40388.654002,40386.631972
68475,40406.872267,40408.894297,40406.872267
68475,40423.117617,40425.139646,40423.117617
68475,40443.357912,40445.379941,40443.357912
68475,40471.954451,40473.976481,40471.954451
68475,40492.194746,40494.216775,40492.194746
68475,40508.440209,40510.462238,40508.440209
68475,40528.680504,40530.702533,40528.680504
68475,40557.322029,40559.344058,40557.322029
68475,40577.562324,40579.584353,40577.562324
68475,40593.807859,40595.829888,40593.807859
68475,40614.048154,40616.070183,40614.048154
68475,40733.295347,40735.317376,40733.295347
68475,40753.535642,40755.557671,40753.535642
68475,40769.781053,40771.803082,40769.781053
68475,40790.021348,40792.043377,40790.021348
68475,40818.648378,40820.670408,40818.648378
68475,40838.888673,40840.910703,40838.888673
68475,40855.133966,40857.155995,40855.133966
68475,40875.374261,40877.396290,40875.374261
68475,40904.035116,40906.057146,40904.035116
68475,40924.275411,40926.297441,40924.275411
68475,40940.520852,40942.542881,40940.520852
68475,40960.761147,40962.783176,40960.761147
68475,40989.353932,40991.375962,40989.353932
68475,41009.594227,41011.616257,41009.594227
