Run Number,Min Time,Max Time,Zero Time
68498,39408.894208,39410.916238,39408.894208
68498,39425.086444,39427.108473,39425.086444
68498,39445.380182,39447.402211,39445.380182
68498,39461.572418,39463.594447,39461.572418
68498,41400.657195,41402.679225,41400.657195
68498,41416.849431,41418.871460,41416.849431
68498,41437.142794,41439.164824,41437.142794
68498,41453.335030,41455.357059,41453.335030
68498,41486.023680,41488.045710,41486.023680
68498,41502.215916,41504.237945,41502.215916
68498,41522.509225,41524.531254,41522.509225
68498,41538.701460,41540.723490,41538.701460
68498,41571.372901,41573.394930,41571.372901
68498,41587.565136,41589.587166,41587.565136
68498,41607.858499,41609.880529,41607.858499
68498,41624.050735,41626.072764,41624.050735
68498,41656.705405,41658.727434,41656.705405
68498,41672.897640,41674.919670,41672.897640
68498,41693.191431,41695.213461,41693.191431
68498,41709.383667,41711.405696,41709.383667
68498,41742.057376,41744.079406,41742.057376
68498,41758.249612,41760.271641,41758.249612
68498,41778.542985,41780.565015,41778.542985
68498,41794.735221,41796.757250,41794.735221
68498,41827.388700,41829.410729,41827.388700
68498,41843.580935,41845.602965,41843.580935
68498,41863.874370,41865.896400,41863.874370
68498,41880.066606,41882.088635,41880.066606
68498,41912.750305,41914.772334,41912.750305
68498,41928.942541,41930.964570,41928.942541
68498,41949.235977,41951.258006,41949.235977
68498,41965.428212,41967.450241,41965.428212
68498,41998.067057,42000.089087,41998.067057
68498,42014.259293,42016.281322,42014.259293
68498,42034.552707,42036.574736,42034.552707
68498,42050.744943,42052.766972,42050.744943
68498,42083.387636,42085.409665,42083.387636
68498,42099.579871,42101.601901,42099.579871
68498,42119.873417,42121.895446,42119.873417
68498,42136.065652,42138.087682,42136.065652
68498,42168.708316,42170.730345,42168.708316
68498,42184.900551,42186.922581,42184.900551
68498,42205.194621,42207.216650,42205.194621
68498,42221.386857,42223.408886,42221.386857
68498,42372.810015,42374.832044,42372.810015
68498,42389.002251,42391.024280,42389.002251
68498,42409.295710,42411.317739,42409.295710
68498,42425.487945,42427.509975,42425.487945
68498,42458.190545,42460.212575,42458.190545
68498,42474.382781,42476.404810,42474.382781
68498,42494.676218,42496.698247,42494.676218
68498,42510.868453,42512.890483,42510.868453
68498,42543.558209,42545.580239,42543.558209
68498,42559.750445,42561.772474,42559.750445
68498,42580.043895,42582.065924,42580.043895
68498,42596.236130,42598.258160,42596.236130
68498,42628.914328,42630.936357,42628.914328
68498,42645.106563,42647.128592,42645.106563
68498,42665.400059,42667.422088,42665.400059
68498,42681.592294,42683.614323,42681.592294
68498,42714.278385,42716.300414,42714.278385
68498,42730.470620,42732.492650,42730.470620
68498,42750.763999,42752.786028,42750.763999
68498,42766.956235,42768.978264,42766.956235
68498,42799.637358,42801.659388,42799.637358
68498,42815.829594,42817.851623,42815.829594
68498,42836.123102,42838.145132,42836.123102
68498,42852.315338,42854.337367,42852.315338
68498,42885.012195,42887.034225,42885.012195
68498,42901.204431,42903.226460,42901.204431
68498,42921.497980,42923.520010,42921.497980
68498,42937.690216,42939.712245,42937.690216
68498,42970.387434,42972.409463,42970.387434
68498,42986.579669,42988.601699,42986.579669
68498,43006.873304,43008.895334,43006.873304
