Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68481,637935,0.129083,45370.813017,45370.906398,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637936,0.284238,45370.968172,45371.061553,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637937,0.451613,45371.135547,45371.228928,1, 0, 0, 1,2.452252,-1.733887,-9.138721,-1,2
68481,637938,0.519999,45371.203932,45371.297314,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637939,0.697688,45371.381621,45371.475003,1, 0, 0, 1,0.957659,-6.385127,7.153120,-1,2
68481,637940,1.274263,45371.958195,45372.051578,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637941,1.301715,45371.985647,45372.079030,1, 0, 0, 1,3.447476,-0.855212,-5.544036,-1,2
68481,637942,1.330216,45372.014148,45372.107531,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637943,1.339566,45372.023498,45372.116881,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637944,1.357891,45372.041822,45372.135206,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637945,1.562101,45372.246032,45372.339416,1, 0, 0, 1,9.344309,-13.944460,0.952748,-1,2
68481,637946,1.952513,45372.636444,45372.729829,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637947,2.001069,45372.684999,45372.778384,1, 0, 0, 1,-3.486340,5.693659,4.674405,-1,2
68481,637948,2.050133,45372.734063,45372.827448,1, 0, 0, 1,-2.019878,-8.465931,15.065198,-1,3
68481,637949,2.051242,45372.735172,45372.828557,1, 1, 0, 1,0.913534,1.298165,-4.898086,-1,10
68481,637950,2.176649,45372.860578,45372.953964,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637951,2.283400,45372.967329,45373.060715,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637952,2.285999,45372.969929,45373.063315,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637953,2.348216,45373.032146,45373.125532,1, 0, 0, 1,-5.411277,2.448134,-0.869924,-1,2
68481,637954,2.718251,45373.402179,45373.495566,1, 0, 0, 1,-1.328559,8.707364,-12.618719,-1,2
68481,637955,2.784263,45373.468191,45373.561578,1, 0, 0, 1,4.980573,-7.797817,17.618458,-1,2
68481,637956,2.830976,45373.514904,45373.608291,1, 0, 0, 1,-3.441485,4.808430,-8.731544,-1,2
68481,637957,3.057564,45373.741492,45373.834879,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637958,3.228659,45373.912587,45374.005975,1, 0, 0, 1,-1.459256,2.428502,7.332657,-1,2
68481,637959,3.282724,45373.966652,45374.060040,1, 0, 0, 1,-5.159649,-7.873854,18.961007,-1,2
68481,637960,3.732103,45374.416030,45374.509419,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637961,3.810573,45374.494499,45374.587889,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637962,3.946370,45374.630296,45374.723686,1, 0, 0, 1,1.770407,0.288991,4.284447,-1,2
68481,637963,3.977501,45374.661427,45374.754817,1, 0, 0, 1,1.897879,-2.686515,-17.411963,-1,2
68481,637964,4.086056,45374.769981,45374.863371,1, 0, 0, 1,-3.743038,5.148123,-20.036746,-1,2
68481,637965,4.107384,45374.791309,45374.884699,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637966,4.231137,45374.915062,45375.008452,1, 0, 0, 1,-2.185691,5.189522,-9.046867,-1,2
68481,637967,4.292861,45374.976786,45375.070176,1, 0, 0, 1,-1.217571,0.187626,8.695416,-1,2
68481,637968,4.356516,45375.040440,45375.133831,1, 0, 0, 1,-3.315970,6.556854,7.199318,-1,2
68481,637969,4.560340,45375.244265,45375.337656,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637970,4.626335,45375.310259,45375.403650,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637971,4.647676,45375.331600,45375.424991,1, 0, 0, 1,-0.695746,-7.127720,12.552777,-1,2
68481,637972,4.916983,45375.600907,45375.694299,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637973,5.206227,45375.890149,45375.983542,1, 0, 0, 1,-0.565814,-4.509069,11.535661,-1,2
68481,637974,5.226801,45375.910724,45376.004116,1, 0, 0, 1,-5.483486,6.180627,-13.132672,-1,2
68481,637975,5.241256,45375.925179,45376.018571,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637976,5.319044,45376.002967,45376.096359,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637977,5.359172,45376.043095,45376.136488,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637978,5.435102,45376.119024,45376.212417,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637979,5.461147,45376.145069,45376.238462,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637980,5.540013,45376.223935,45376.317328,1, 0, 0, 1,-2.635691,-9.094988,-11.296928,-1,2
68481,637981,5.832125,45376.516046,45376.609440,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637982,6.114988,45376.798909,45376.892304,1, 0, 0, 1,-4.444934,-2.705716,-8.796480,-1,2
68481,637983,6.254805,45376.938726,45377.032120,1, 0, 0, 1,-4.557264,1.757935,9.767545,-1,2
68481,637984,6.317810,45377.001730,45377.095125,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637985,6.491068,45377.174988,45377.268384,1, 0, 0, 1,10.362527,4.821283,-6.359244,-1,2
68481,637986,6.637985,45377.321905,45377.415300,1, 0, 0, 1,-1.622739,-0.353388,3.312743,-1,2
68481,637987,6.678443,45377.362362,45377.455758,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,637988,6.700248,45377.384168,45377.477564,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637989,6.748192,45377.432111,45377.525507,1, 0, 0, 1,-1.227505,9.259539,10.024883,-1,2
68481,637990,6.759650,45377.443569,45377.536965,1, 0, 0, 1,4.089043,-4.224794,-7.233902,-1,2
68481,637991,6.763769,45377.447688,45377.541084,1, 0, 0, 1,-6.565561,-2.827496,-9.099584,-1,2
68481,637992,7.165138,45377.849056,45377.942453,1, 0, 0, 1,-0.025583,-1.832687,-11.508939,-1,2
68481,637993,7.330847,45378.014765,45378.108163,1, 0, 0, 1,4.071166,-3.162262,-10.871466,-1,2
68481,637994,7.918400,45378.602316,45378.695715,1, 0, 0, 1,3.264845,-0.108305,-2.540042,-1,2
68481,637995,7.940948,45378.624865,45378.718263,1, 0, 0, 1,8.019698,-3.022611,-18.473177,-1,2
68481,637996,7.944987,45378.628903,45378.722302,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637997,7.947396,45378.631313,45378.724711,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,637998,8.109052,45378.792968,45378.886367,1, 0, 0, 1,-2.364584,5.735079,14.126269,-1,2
68481,637999,8.165539,45378.849455,45378.942854,1, 0, 0, 1,-6.899988,4.522900,12.223404,-1,2
68481,638000,8.245815,45378.929731,45379.023130,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,638001,8.292694,45378.976610,45379.070009,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,638002,8.311970,45378.995886,45379.089285,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,638003,8.367355,45379.051270,45379.144670,1, 0, 0, 1,-3.521405,7.676722,9.182825,-1,2
68481,638004,8.387380,45379.071295,45379.164695,1, 0, 0, 1,-4.757897,4.304807,9.797944,-1,2
68481,638005,8.587986,45379.271901,45379.365301,1, 0, 0, 1,3.707475,1.684794,-6.532580,-1,2
68481,638006,8.951499,45379.635413,45379.728814,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,638007,9.010115,45379.694029,45379.787430,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,638008,9.446978,45380.130891,45380.224293,1, 0, 0, 1,7.530955,-12.394448,-2.891762,-1,2
68481,638009,9.473178,45380.157091,45380.250493,1, 0, 0, 1,-7.323361,3.718107,16.070880,-1,2
68481,638010,9.523530,45380.207443,45380.300846,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,638011,9.653001,45380.336914,45380.430316,1, 0, 0, 1,-4.074024,5.388025,6.893177,-1,2
68481,638012,9.671647,45380.355559,45380.448962,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68481,638013,9.885250,45380.569162,45380.662566,1, 0, 0, 1,1.625676,6.511204,18.385115,-1,2
68481,638014,10.032331,45380.716243,45380.809646,1, 0, 0, 1,1.097492,-3.138978,-11.147228,-1,2
68481,638015,10.314542,45380.998453,45381.091857,1, 0, 0, 1,8.624339,-0.475055,-13.225749,-1,2
68481,638016,10.316675,45381.000586,45381.093990,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68481,638017,10.461888,45381.145799,45381.239203,1, 0, 0, 1,2.516252,9.969781,22.085601,-1,2
68481,638018,10.527709,45381.211620,45381.305024,1, 0, 0, 1,2.511855,8.788474,18.549888,-1,2
68481,638019,10.560582,45381.244493,45381.337897,1, 0, 0, 1,2.886413,-6.856350,18.048100,-1,2
68481,638020,10.783297,45381.467207,45381.560612,1, 0, 0, 1,-5.868603,0.433502,-15.821678,-1,2
68481,638021,10.826984,45381.510894,45381.604300,1, 0, 0, 1,12.267369,-4.472112,-15.777087,-1,2
