Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68475,563945,0.036618,35152.624744,35152.731715,1, 0, 0, 1,-9.254963,-2.672545,12.287549,-1,2
68475,563946,0.178917,35152.767043,35152.874014,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,563947,0.261143,35152.849269,35152.956240,1, 0, 0, 1,-4.871511,2.853772,-9.495683,-1,2
68475,563948,0.741668,35153.329794,35153.436766,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,563949,0.761860,35153.349985,35153.456957,1, 0, 0, 1,5.504775,-5.356299,14.876812,-1,2
68475,563950,0.769424,35153.357549,35153.464522,1, 0, 0, 1,0.279599,3.101393,3.711677,-1,2
68475,563951,0.770341,35153.358466,35153.465438,1, 0, 0, 1,-3.835589,1.766292,1.777470,-1,2
68475,563952,0.920627,35153.508752,35153.615725,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,563953,0.953585,35153.541710,35153.648682,1, 0, 0, 1,0.502529,4.322661,-19.555960,-1,2
68475,563954,1.045665,35153.633790,35153.740763,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,563955,1.049968,35153.638093,35153.745065,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,563956,1.158434,35153.746558,35153.853531,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,563957,1.238449,35153.826573,35153.933546,1, 0, 0, 1,0.831816,-4.395889,18.495116,-1,2
68475,563958,1.507004,35154.095128,35154.202102,1, 0, 0, 1,-5.572246,3.551713,-17.901577,-1,2
68475,563959,1.589169,35154.177293,35154.284267,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,563960,1.635910,35154.224033,35154.331007,1, 0, 0, 1,7.906984,-0.924759,6.016266,-1,2
68475,563961,1.791493,35154.379616,35154.486590,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,563962,1.999230,35154.587353,35154.694327,1, 0, 0, 1,3.573614,-4.884823,16.135879,-1,2
68475,564099,0.137844,35170.942200,35171.049208,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564100,0.143230,35170.947585,35171.054593,1, 0, 0, 1,-3.225463,10.158139,16.390944,-1,2
68475,564101,0.145204,35170.949559,35171.056567,1, 0, 0, 1,2.087163,-5.870130,1.509749,-1,2
68475,564102,0.500157,35171.304511,35171.411520,1, 0, 0, 1,3.509269,4.878683,13.820472,-1,2
68475,564103,0.516191,35171.320546,35171.427555,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68475,564104,0.558814,35171.363168,35171.470178,1, 0, 0, 1,2.126644,-1.443735,1.489847,-1,2
68475,564105,0.634869,35171.439223,35171.546233,1, 0, 0, 1,-3.561322,5.591345,10.625151,-1,2
68475,564106,0.689755,35171.494109,35171.601119,1, 0, 0, 1,-6.956461,2.860878,7.635788,-1,2
68475,564107,0.711690,35171.516044,35171.623054,1, 0, 0, 1,5.114160,5.559071,-6.396503,-1,2
68475,564108,0.746727,35171.551081,35171.658091,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564109,0.847020,35171.651374,35171.758384,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564110,0.856970,35171.661324,35171.768334,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564111,1.036378,35171.840732,35171.947742,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564112,1.191161,35171.995514,35172.102525,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564113,1.202258,35172.006611,35172.113621,1, 0, 0, 1,8.969721,7.227897,19.745948,-1,2
68475,564114,1.230522,35172.034875,35172.141885,1, 0, 0, 1,1.901513,0.749045,8.533171,-1,2
68475,564115,1.394111,35172.198464,35172.305475,1, 0, 0, 1,-4.053258,-1.123282,-2.844241,-1,2
68475,564116,1.522048,35172.326401,35172.433412,1, 0, 0, 1,-4.783763,7.294096,-6.000408,-1,3
68475,564117,1.590886,35172.395238,35172.502250,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68475,564118,1.603360,35172.407712,35172.514723,1, 0, 0, 1,-4.251390,-3.090660,-12.631675,-1,6
68475,564119,1.753630,35172.557982,35172.664993,1, 0, 0, 1,4.507361,3.555978,14.016342,-1,2
68475,564120,1.860246,35172.664598,35172.771609,1, 0, 0, 1,-3.789942,5.986681,-10.924081,-1,2
68475,564121,1.875558,35172.679910,35172.786922,1, 0, 0, 1,2.608449,1.272057,12.011279,-1,2
