Run Number,Min Time,Max Time,Zero Time
68506,51761.324207,51763.346237,51761.324207
68506,51787.636596,51789.658625,51787.636596
68506,51809.954249,51811.976279,51809.954249
68506,51836.266638,51838.288668,51836.266638
68506,51870.969760,51872.991790,51870.969760
68506,51897.282149,51899.304178,51897.282149
68506,51919.599552,51921.621582,51919.599552
68506,51945.911941,51947.933971,51945.911941
68506,51980.624573,51982.646603,51980.624573
68506,52006.936962,52008.958991,52006.936962
68506,52029.254587,52031.276616,52029.254587
68506,52055.566975,52057.589005,52055.566975
68506,52090.269453,52092.291483,52090.269453
68506,52116.581842,52118.603872,52116.581842
68506,52138.900195,52140.922225,52138.900195
68506,52165.212584,52167.234614,52165.212584
68506,52199.951169,52201.973199,52199.951169
68506,52226.263558,52228.285588,52226.263558
68506,52248.581081,52250.603111,52248.581081
68506,52274.893469,52276.915499,52274.893469
68506,52309.611613,52311.633643,52309.611613
68506,52335.924002,52337.946032,52335.924002
68506,52358.241471,52360.263500,52358.241471
68506,52384.553859,52386.575889,52384.553859
68506,52419.253013,52421.275043,52419.253013
68506,52445.565402,52447.587432,52445.565402
68506,52467.882962,52469.904992,52467.882962
68506,52494.195350,52496.217380,52494.195350
68506,52528.911572,52530.933601,52528.911572
68506,52555.223960,52557.245990,52555.223960
68506,52577.541612,52579.563642,52577.541612
68506,52603.854001,52605.876031,52603.854001
68506,52638.553585,52640.575615,52638.553585
68506,52664.865974,52666.888004,52664.865974
68506,52687.183622,52689.205652,52687.183622
68506,52713.496010,52715.518040,52713.496010
68506,52748.217746,52750.239776,52748.217746
68506,52774.530134,52776.552164,52774.530134
68506,52796.847649,52798.869679,52796.847649
68506,52823.160037,52825.182067,52823.160037
68506,53350.498909,53352.520939,53350.498909
68506,53376.811297,53378.833327,53376.811297
68506,53399.128769,53401.150798,53399.128769
68506,53425.441157,53427.463187,53425.441157
68506,53460.140905,53462.162935,53460.140905
68506,53486.453294,53488.475324,53486.453294
68506,53508.770877,53510.792907,53508.770877
68506,53535.083266,53537.105296,53535.083266
68506,53569.777807,53571.799836,53569.777807
68506,53596.090195,53598.112225,53596.090195
68506,53618.407834,53620.429864,53618.407834
68506,53644.720223,53646.742253,53644.720223
68506,53679.422968,53681.444998,53679.422968
68508,568.519043,570.541073,568.519043
68508,594.831432,596.853461,594.831432
68508,617.149006,619.171036,617.149006
68508,643.461395,645.483425,643.461395
68508,678.186645,680.208675,678.186645
68508,704.499034,706.521064,704.499034
68508,726.816535,728.838565,726.816535
68508,753.128924,755.150953,753.128924
68508,787.832144,789.854174,787.832144
68508,814.144533,816.166563,814.144533
68508,836.462090,838.484120,836.462090
68508,862.774479,864.796509,862.774479
68508,897.483382,899.505412,897.483382
68508,923.795771,925.817800,923.795771
68508,946.113201,948.135231,946.113201
68508,972.425590,974.447619,972.425590
68508,1007.128402,1009.150432,1007.128402
68508,1033.440791,1035.462820,1033.440791
68508,1055.758533,1057.780563,1055.758533
68508,1082.070921,1084.092951,1082.070921
68508,1116.787282,1118.809312,1116.787282
68508,1143.099671,1145.121701,1143.099671
68508,1165.417155,1167.439184,1165.417155
68508,1191.729543,1193.751573,1191.729543
68508,1226.398349,1228.420379,1226.398349
68508,1252.710738,1254.732768,1252.710738
68508,1275.028764,1277.050794,1275.028764
68508,1301.341152,1303.363182,1301.341152
68508,1336.054929,1338.076959,1336.054929
68508,1362.367317,1364.389347,1362.367317
68508,1384.684688,1386.706718,1384.684688
68508,1410.997077,1413.019107,1410.997077
68508,1445.706767,1447.728797,1445.706767
68508,1472.019155,1474.041185,1472.019155
68508,1494.336691,1496.358721,1494.336691
68508,1520.649079,1522.671109,1520.649079
68508,1555.312645,1557.334674,1555.312645
68508,1581.625033,1583.647063,1581.625033
68508,1603.942563,1605.964593,1603.942563
68508,1630.254952,1632.276981,1630.254952
68508,1724.248212,1726.270242,1724.248212
68508,1750.560601,1752.582631,1750.560601
68508,1772.878085,1774.900114,1772.878085
68508,1799.190473,1801.212503,1799.190473
68508,1833.882798,1835.904828,1833.882798
68508,1860.195186,1862.217216,1860.195186
68508,1882.512800,1884.534830,1882.512800
68508,1908.825189,1910.847219,1908.825189
68508,1943.511588,1945.533618,1943.511588
68508,1969.823977,1971.846007,1969.823977
68508,1992.141458,1994.163488,1992.141458
68508,2018.453847,2020.475876,2018.453847
68508,2053.199915,2055.221945,2053.199915
68508,2079.512304,2081.534333,2079.512304
68508,2101.829768,2103.851798,2101.829768
68508,2128.142157,2130.164186,2128.142157
68508,2162.867403,2164.889433,2162.867403
68508,2189.179792,2191.201822,2189.179792
68508,2211.497352,2213.519381,2211.497352
68508,2237.809740,2239.831770,2237.809740
68508,2272.485784,2274.507814,2272.485784
68508,2298.798173,2300.820203,2298.798173
68508,2321.115692,2323.137721,2321.115692
68508,2347.428080,2349.450110,2347.428080
68508,2382.155366,2384.177396,2382.155366
68508,2408.467754,2410.489784,2408.467754
68508,2430.785235,2432.807265,2430.785235
68508,2457.097624,2459.119653,2457.097624
68508,2491.841236,2493.863265,2491.841236
68508,2518.153624,2520.175654,2518.153624
68508,2540.471067,2542.493097,2540.471067
68508,2566.783456,2568.805486,2566.783456
68508,2601.520259,2603.542288,2601.520259
68508,2627.832647,2629.854677,2627.832647
68508,2650.150096,2652.172126,2650.150096
68508,2676.462485,2678.484515,2676.462485
68508,2711.200462,2713.222491,2711.200462
68508,2737.512850,2739.534880,2737.512850
68508,2759.830262,2761.852292,2759.830262
68508,2786.142651,2788.164681,2786.142651
68508,3255.146659,3257.168689,3255.146659
68508,3281.459048,3283.481078,3281.459048
68508,3303.776527,3305.798556,3303.776527
68508,3330.088916,3332.110946,3330.088916
68508,3364.797823,3366.819853,3364.797823
68508,3391.110212,3393.132242,3391.110212
68508,3413.427601,3415.449630,3413.427601
68508,3439.739990,3441.762020,3439.739990
68508,3474.457685,3476.479715,3474.457685
68508,3500.770074,3502.792104,3500.770074
68508,3523.087473,3525.109503,3523.087473
