Run Number,Min Time,Max Time,Zero Time
68465,64482.022894,64491.348128,64482.022894
68465,64555.415105,65273.592554,64555.415105
68465,65337.663886,65346.987946,65337.663886
68465,65411.059840,65420.389380,65411.059840
68465,65484.457229,65493.790050,65484.457229
68465,65557.859359,65567.187251,65557.859359
68465,65631.248789,65640.584507,65631.248789
68465,65704.653181,65714.001447,65704.653181
68465,65778.057906,65787.413842,65778.057906
68465,65851.438673,65860.744336,65851.438673
68465,65924.826582,65934.104773,65924.826582
68465,65998.164530,66122.676675,65998.164530
68465,66186.739306,66196.094031,66186.739306
68465,66260.098242,66269.424829,66260.098242
68465,66333.486763,66342.786146,66333.486763
68465,66406.835371,66416.173621,66406.835371
68465,66480.199406,66489.528676,66480.199406
68465,66553.594650,66562.908011,66553.594650
68465,66626.984512,66636.312081,66626.984512
68465,66700.373383,66709.713792,66700.373383
68465,66773.758200,66783.067921,66773.758200
68465,66847.112289,67026.827282,66847.112289
68465,67090.904289,67100.198317,67090.904289
68465,67164.268918,67173.594706,67164.268918
68465,67237.646155,67246.983606,67237.646155
68465,67311.061066,67320.385086,67311.061066
68465,67384.437995,67393.771663,67384.437995
68465,67457.797454,67467.107216,67457.797454
68465,67531.184289,67540.511441,67531.184289
68465,67604.598615,67613.919524,67604.598615
68465,67677.982340,67687.311596,67677.982340
68465,67751.377861,67936.379259,67751.377861
68465,68000.428464,68009.829001,68000.428464
68465,68073.882449,68083.184376,68073.882449
68465,68147.211473,68156.549393,68147.211473
68465,68220.604834,68229.911986,68220.604834
68465,68293.932854,68303.289783,68293.932854
68465,68367.328896,68376.690487,68367.328896
68465,68440.785897,68450.841026,68440.785897
68465,68514.861207,68524.186383,68514.861207
68465,68588.274700,68597.607507,68588.274700
68465,68661.656346,68935.470431,68661.656346
68465,68999.527788,69008.828738,68999.527788
68465,69072.880844,69082.200101,69072.880844
68465,69146.281260,69155.588466,69146.281260
68465,69219.659500,69228.994747,69219.659500
68465,69293.056359,69302.392690,69293.056359
68465,69366.451776,69375.784766,69366.451776
68465,69439.842641,69449.150570,69439.842641
68465,69513.191412,69522.512496,69513.191412
68465,69586.584427,69595.908829,69586.584427
