Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks
68465,1117685,0.051982,72098.591764,72098.793857,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117686,0.089776,72098.629558,72098.831651,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117687,0.119574,72098.659356,72098.861449,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117688,0.360823,72098.900604,72099.102697,1, 0, 0, 1,-1.237606,5.700225,-14.732571,-1,2
68465,1117689,0.597388,72099.137169,72099.339262,1, 0, 0, 1,4.322859,1.611147,-8.961755,-1,2
68465,1117690,0.687164,72099.226944,72099.429038,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1117691,0.692692,72099.232472,72099.434566,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117692,0.836299,72099.376080,72099.578174,1, 0, 0, 1,-8.277451,3.589061,-1.751847,-1,3
68465,1117693,1.067558,72099.607338,72099.809432,1, 0, 0, 1,1.252395,-1.055004,20.538346,-1,2
68465,1117694,1.318417,72099.858197,72100.060291,1, 0, 0, 1,-1.330800,3.971136,1.758673,-1,5
68465,1117695,1.353915,72099.893695,72100.095790,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1117696,1.378738,72099.918518,72100.120612,1, 0, 0, 1,7.751026,4.259747,8.225233,-1,2
68465,1117697,1.461016,72100.000795,72100.202890,1, 0, 0, 1,-6.020430,4.212616,14.101365,-1,2
68465,1117698,1.463107,72100.002887,72100.204982,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117699,1.690782,72100.230561,72100.432656,1, 0, 0, 1,3.291977,1.608824,10.066818,-1,2
68465,1117700,1.913133,72100.452912,72100.655007,1, 0, 0, 1,0.097207,1.152127,1.699553,-1,2
68465,1117701,1.932042,72100.471821,72100.673917,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117702,1.967401,72100.507179,72100.709275,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117703,2.119589,72100.659367,72100.861463,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117704,2.164674,72100.704452,72100.906549,1, 0, 0, 1,-5.972686,-7.477738,-9.659318,-1,2
68465,1117705,2.218282,72100.758060,72100.960157,1, 0, 0, 1,2.812636,3.532930,7.412290,-1,2
68465,1117706,2.486720,72101.026497,72101.228594,1, 0, 0, 1,7.676553,2.777924,12.513093,-1,2
68465,1117707,2.509150,72101.048927,72101.251024,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117708,2.924341,72101.464117,72101.666215,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1117709,3.027639,72101.567416,72101.769514,1, 0, 0, 1,-9.451585,-0.336863,7.588154,-1,2
68465,1117710,3.077482,72101.617258,72101.819356,1, 0, 0, 1,6.261072,-5.271013,20.004490,-1,2
68465,1117711,3.168599,72101.708375,72101.910473,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117712,3.223572,72101.763348,72101.965447,1, 0, 0, 1,15.216529,-6.818144,7.563681,-1,2
68465,1117713,3.365830,72101.905606,72102.107705,1, 0, 0, 1,-5.284816,3.751356,-18.283416,-1,2
68465,1117714,3.366984,72101.906760,72102.108858,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117715,3.398261,72101.938036,72102.140135,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1117716,3.431222,72101.970998,72102.173096,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117717,3.438130,72101.977906,72102.180005,1, 0, 0, 1,2.048901,8.347107,-22.452002,-1,2
68465,1117718,3.460989,72102.000764,72102.202863,1, 1, 0, 1,0.882720,-2.957391,-10.848565,-1,3
68465,1117719,3.462816,72102.002592,72102.204691,1, 0, 0, 1,-2.143677,-4.426717,-17.696358,-1,2
68465,1117720,3.497163,72102.036939,72102.239038,1, 0, 0, 1,0.243061,-13.251201,-3.249755,-1,2
68465,1117721,3.520723,72102.060498,72102.262597,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1117722,3.570233,72102.110009,72102.312108,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117723,3.588181,72102.127957,72102.330056,1, 0, 0, 1,-3.276810,-4.966242,-12.697126,-1,2
68465,1117724,3.619966,72102.159741,72102.361840,1, 0, 0, 1,-0.536699,-6.317383,10.971200,-1,2
68465,1117725,3.660616,72102.200391,72102.402490,1, 0, 0, 1,2.345539,3.903430,-8.877931,-1,2
68465,1117726,3.784056,72102.323832,72102.525931,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117727,3.784157,72102.323932,72102.526032,1, 0, 0, 1,-0.677849,-8.290785,6.390055,-1,2
68465,1117728,3.828493,72102.368268,72102.570367,1, 0, 0, 1,5.178430,4.818679,-12.869572,-1,8
68465,1117729,3.835835,72102.375610,72102.577710,1, 0, 0, 1,-17.643947,-0.893168,4.326599,-1,2
68465,1117730,3.889192,72102.428967,72102.631066,1, 1, 1, 1,0.186430,-1.989788,7.339001,-1,2
68465,1117731,4.007575,72102.547350,72102.749450,1, 0, 0, 1,-1.706735,0.234646,17.618435,-1,2
68465,1117732,4.023415,72102.563189,72102.765289,1, 0, 0, 1,0.271209,-4.220777,-0.148372,-1,2
68465,1117733,4.030787,72102.570562,72102.772661,1, 0, 0, 1,-2.300724,1.156850,-12.281166,-1,2
68465,1117734,4.051772,72102.591546,72102.793646,1, 0, 0, 1,2.284235,1.776568,8.442701,-1,2
68465,1117735,4.180740,72102.720514,72102.922614,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117736,4.262088,72102.801862,72103.003962,1, 0, 0, 1,13.838634,2.522761,-18.066163,-1,2
68465,1117737,4.567755,72103.107529,72103.309630,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117738,4.644236,72103.184009,72103.386110,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117739,4.779581,72103.319354,72103.521455,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1117740,4.863799,72103.403572,72103.605673,1, 0, 0, 1,7.994434,-4.510623,-11.715280,-1,2
68465,1117741,4.926453,72103.466226,72103.668327,1, 1, 1, 1,0.102587,-2.303375,-8.437321,-1,5
68465,1117742,5.079337,72103.619110,72103.821211,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117743,5.144435,72103.684207,72103.886309,1, 0, 0, 1,8.491685,-1.106705,-15.581758,-1,2
68465,1117744,5.173092,72103.712864,72103.914966,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117745,5.516975,72104.056747,72104.258849,1, 0, 0, 1,-5.751795,5.484678,3.532075,-1,2
68465,1117746,5.523866,72104.063638,72104.265741,1, 0, 0, 1,6.405655,0.522595,14.861441,-1,2
68465,1117747,5.566199,72104.105971,72104.308074,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1117748,5.647301,72104.187073,72104.389175,1, 0, 0, 1,3.761847,-3.670706,10.094631,-1,2
68465,1117749,5.703152,72104.242924,72104.445026,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117750,5.731731,72104.271503,72104.473606,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117751,5.829114,72104.368885,72104.570988,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117752,5.836671,72104.376442,72104.578545,1, 0, 0, 1,-9.628782,-1.051529,-13.833816,-1,2
68465,1117753,5.851211,72104.390982,72104.593085,1, 1, 0, 1,1.012248,-2.236864,4.041003,-1,2
68465,1117754,5.976134,72104.515905,72104.718008,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,0
68465,1117755,5.995194,72104.534965,72104.737068,1, 1, 0, 1,-2.210740,-2.793266,-8.989901,-1,3
68465,1117756,6.044350,72104.584121,72104.786224,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117757,6.061392,72104.601163,72104.803267,1, 0, 0, 1,3.387075,5.105881,6.010255,-1,2
68465,1117758,6.066162,72104.605933,72104.808036,0, 0, 0, 0,-99.000000,-99.000000,-99.000000,-1,1
68465,1117759,6.100838,72104.640609,72104.842713,1, 0, 0, 1,-0.373911,-8.959224,-14.986531,-1,2
68465,1117760,6.139041,72104.678812,72104.880915,1, 0, 0, 1,3.479661,-1.533434,-2.039318,-1,2
