Run Number,Min Time,Max Time,Zero Time
68489,37526.142528,37528.164558,37526.142528
68489,37552.454914,37554.476944,37552.454914
68489,37574.772374,37576.794403,37574.772374
68489,37601.084760,37603.106790,37601.084760
68489,37764.413269,37766.435299,37764.413269
68489,37790.725655,37792.747685,37790.725655
68489,37813.043181,37815.065211,37813.043181
68489,37839.355568,37841.377598,37839.355568
68489,37874.062211,37876.084241,37874.062211
68489,37900.374598,37902.396627,37900.374598
68489,37922.692158,37924.714188,37922.692158
68489,37949.004544,37951.026574,37949.004544
68489,37983.735589,37985.757618,37983.735589
68489,38010.047975,38012.070005,38010.047975
68489,38032.365449,38034.387479,38032.365449
68489,38058.677836,38060.699866,38058.677836
68489,38093.375767,38095.397796,38093.375767
68489,38119.688153,38121.710183,38119.688153
68489,38142.005549,38144.027578,38142.005549
68489,38168.317935,38170.339965,38168.317935
68489,38203.007586,38205.029616,38203.007586
68489,38229.319973,38231.342003,38229.319973
68489,38251.637384,38253.659414,38251.637384
68489,38277.949771,38279.971801,38277.949771
68489,38312.699868,38314.721898,38312.699868
68489,38339.012255,38341.034284,38339.012255
68489,38361.330503,38363.352533,38361.330503
68489,38387.642890,38389.664919,38387.642890
68489,38422.329206,38424.351236,38422.329206
68489,38448.641593,38450.663622,38448.641593
68489,38470.959105,38472.981135,38470.959105
68489,38497.271492,38499.293522,38497.271492
68489,38531.998647,38534.020677,38531.998647
68489,38558.311034,38560.333064,38558.311034
68489,38580.628536,38582.650566,38580.628536
68489,38606.940923,38608.962953,38606.940923
68489,38641.645474,38643.667503,38641.645474
68489,38667.957860,38669.979890,38667.957860
68489,38690.275339,38692.297369,38690.275339
68489,38716.587726,38718.609756,38716.587726
68489,38751.251731,38753.273761,38751.251731
68489,38777.564118,38779.586148,38777.564118
68489,38799.881629,38801.903659,38799.881629
68489,38826.194016,38828.216045,38826.194016
68489,38950.681644,38952.703674,38950.681644
68489,38976.994031,38979.016061,38976.994031
68489,38999.311546,39001.333576,38999.311546
68489,39025.623933,39027.645963,39025.623933
68489,39060.327614,39062.349644,39060.327614
68489,39086.640001,39088.662030,39086.640001
68489,39108.957576,39110.979606,39108.957576
68489,39135.269963,39137.291993,39135.269963
68489,39169.976987,39171.999017,39169.976987
68489,39196.289374,39198.311404,39196.289374
68489,39218.606976,39220.629006,39218.606976
68489,39244.919363,39246.941392,39244.919363
68489,39279.619325,39281.641355,39279.619325
68489,39305.931711,39307.953741,39305.931711
68489,39328.249349,39330.271378,39328.249349
68489,39354.561735,39356.583765,39354.561735
68489,39389.247538,39391.269568,39389.247538
68489,39415.559925,39417.581954,39415.559925
68489,39437.877357,39439.899387,39437.877357
68489,39464.189744,39466.211774,39464.189744
68489,39498.929060,39500.951090,39498.929060
68489,39525.241447,39527.263477,39525.241447
68489,39547.559125,39549.581155,39547.559125
68489,39573.871512,39575.893541,39573.871512
68489,39608.587201,39610.609231,39608.587201
68489,39634.899588,39636.921617,39634.899588
68489,39657.217131,39659.239160,39657.217131
68489,39683.529517,39685.551547,39683.529517
68489,39718.225390,39720.247420,39718.225390
68489,39744.537777,39746.559807,39744.537777
68489,39766.855207,39768.877237,39766.855207
68489,39793.167594,39795.189624,39793.167594
68489,39827.875582,39829.897611,39827.875582
68489,39854.187968,39856.209998,39854.187968
68489,39876.505426,39878.527455,39876.505426
68489,39902.817812,39904.839842,39902.817812
68489,39937.506318,39939.528348,39937.506318
68489,39963.818705,39965.840734,39963.818705
68489,39986.136142,39988.158172,39986.136142
68489,40012.448529,40014.470558,40012.448529
68489,40226.185037,40228.207067,40226.185037
68489,40252.497424,40254.519454,40252.497424
68489,40274.814970,40276.837000,40274.814970
68489,40301.127356,40303.149386,40301.127356
68489,40335.844895,40337.866924,40335.844895
68489,40362.157281,40364.179311,40362.157281
68489,40384.474893,40386.496923,40384.474893
68489,40410.787280,40412.809309,40410.787280
68489,40445.457617,40447.479647,40445.457617
68489,40471.770004,40473.792033,40471.770004
68489,40494.087542,40496.109572,40494.087542
68489,40520.399928,40522.421958,40520.399928
68489,40555.122845,40557.144875,40555.122845
68489,40581.435231,40583.457261,40581.435231
68489,40603.753543,40605.775573,40603.753543
68489,40630.065930,40632.087959,40630.065930
68489,40664.757305,40666.779335,40664.757305
68489,40691.069692,40693.091721,40691.069692
68489,40713.387201,40715.409231,40713.387201
68489,40739.699587,40741.721617,40739.699587
68489,40774.415375,40776.437405,40774.415375
68489,40800.727761,40802.749791,40800.727761
68489,40823.045697,40825.067727,40823.045697
68489,40849.358083,40851.380113,40849.358083
68489,40884.096459,40886.118489,40884.096459
68489,40910.408846,40912.430875,40910.408846
68489,40932.726276,40934.748306,40932.726276
68489,40959.038663,40961.060692,40959.038663
68489,40993.739212,40995.761242,40993.739212
68489,41020.051598,41022.073628,41020.051598
68489,41042.369200,41044.391229,41042.369200
68489,41068.681586,41070.703615,41068.681586
68489,41103.373009,41105.395039,41103.373009
68489,41129.685395,41131.707425,41129.685395
68489,41152.002983,41154.025012,41152.002983
68489,41178.315369,41180.337398,41178.315369
68489,41213.019255,41215.041285,41213.019255
68489,41239.331641,41241.353671,41239.331641
68489,41261.649183,41263.671213,41261.649183
68489,41287.961569,41289.983599,41287.961569
68489,41397.179178,41399.201208,41397.179178
68489,41423.491564,41425.513594,41423.491564
68489,41445.809594,41447.831624,41445.809594
68489,41472.121981,41474.144010,41472.121981
68489,41506.846809,41508.868838,41506.846809
68489,41533.159195,41535.181224,41533.159195
68489,41555.477114,41557.499143,41555.477114
68489,41581.789500,41583.811529,41581.789500
68489,41616.496490,41618.518520,41616.496490
68489,41642.808876,41644.830906,41642.808876
68489,41665.126307,41667.148336,41665.126307
68489,41691.438692,41693.460722,41691.438692
68489,41726.136930,41728.158959,41726.136930
68489,41752.449316,41754.471345,41752.449316
68489,41774.766913,41776.788943,41774.766913
68489,41801.079299,41803.101329,41801.079299
68489,41835.796107,41837.818137,41835.796107
68489,41862.108493,41864.130523,41862.108493
68489,41884.425926,41886.447956,41884.425926
68489,41910.738312,41912.760342,41910.738312
68489,41945.452928,41947.474958,41945.452928
68489,41971.765314,41973.787344,41971.765314
68489,41994.082852,41996.104882,41994.082852
68489,42020.395238,42022.417268,42020.395238
68489,42055.125643,42057.147673,42055.125643
68489,42081.438029,42083.460058,42081.438029
68489,42103.755582,42105.777611,42103.755582
68489,42130.067967,42132.089997,42130.067967
68489,42164.773742,42166.795771,42164.773742
68489,42191.086127,42193.108157,42191.086127
68489,42213.403575,42215.425605,42213.403575
68489,42239.715961,42241.737991,42239.715961
68489,42274.415750,42276.437779,42274.415750
68489,42300.728136,42302.750165,42300.728136
68489,42323.045632,42325.067661,42323.045632
68489,42349.358017,42351.380047,42349.358017
68489,42384.049634,42386.071663,42384.049634
68489,42410.362019,42412.384049,42410.362019
68489,42432.679547,42434.701576,42432.679547
68489,42458.991932,42461.013962,42458.991932
68489,42742.771769,42744.793799,42742.771769
68489,42769.084155,42771.106185,42769.084155
68489,42791.401847,42793.423877,42791.401847
68489,42817.714233,42819.736262,42817.714233
68489,42852.452999,42854.475029,42852.452999
68489,42878.765385,42880.787415,42878.765385
68489,42901.082900,42903.104930,42901.082900
68489,42927.395286,42929.417316,42927.395286
68489,42962.136905,42964.158934,42962.136905
68489,42988.449290,42990.471320,42988.449290
68489,43010.766780,43012.788809,43010.766780
68489,43037.079165,43039.101195,43037.079165
68489,43071.780442,43073.802471,43071.780442
68489,43098.092827,43100.114857,43098.092827
68489,43120.410320,43122.432349,43120.410320
68489,43146.722705,43148.744735,43146.722705
68489,43181.433830,43183.455859,43181.433830
68489,43207.746215,43209.768245,43207.746215
68489,43230.063721,43232.085751,43230.063721
68489,43256.376107,43258.398136,43256.376107
68489,43291.069746,43293.091776,43291.069746
68489,43317.382132,43319.404161,43317.382132
68489,43339.699617,43341.721646,43339.699617
68489,43366.012002,43368.034032,43366.012002
68489,43400.700956,43402.722986,43400.700956
68489,43427.013342,43429.035371,43427.013342
68489,43449.330802,43451.352832,43449.330802
68489,43475.643188,43477.665217,43475.643188
68489,43510.349365,43512.371395,43510.349365
68489,43536.661751,43538.683780,43536.661751
68489,43558.979290,43561.001320,43558.979290
68489,43585.291676,43587.313705,43585.291676
68489,43619.993556,43622.015586,43619.993556
68489,43646.305942,43648.327972,43646.305942
68489,43668.623444,43670.645474,43668.623444
68489,43694.935829,43696.957859,43694.935829
68489,43729.615377,43731.637407,43729.615377
68489,43755.927763,43757.949793,43755.927763
68489,43778.245354,43780.267383,43778.245354
68489,43804.557739,43806.579769,43804.557739
