Run Number,Min Time,Max Time,Zero Time
68506,51763.348237,51765.370267,51763.348237
68506,51785.612566,51787.634596,51785.612566
68506,51811.978279,51814.000309,51811.978279
68506,51834.242608,51836.264638,51834.242608
68506,51872.993790,51875.015820,51872.993790
68506,51895.258119,51897.280148,51895.258119
68506,51921.623582,51923.645612,51921.623582
68506,51943.887911,51945.909941,51943.887911
68506,51982.648603,51984.670633,51982.648603
68506,52004.912932,52006.934962,52004.912932
68506,52031.278617,52033.300646,52031.278617
68506,52053.542945,52055.564975,52053.542945
68506,52092.293483,52094.315513,52092.293483
68506,52114.557812,52116.579842,52114.557812
68506,52140.924225,52142.946255,52140.924225
68506,52163.188554,52165.210584,52163.188554
68506,52201.975199,52203.997229,52201.975199
68506,52224.239528,52226.261558,52224.239528
68506,52250.605111,52252.627140,52250.605111
68506,52272.869439,52274.891469,52272.869439
68506,52311.635643,52313.657673,52311.635643
68506,52333.899972,52335.922002,52333.899972
68506,52360.265500,52362.287530,52360.265500
68506,52382.529829,52384.551859,52382.529829
68506,52421.277043,52423.299073,52421.277043
68506,52443.541372,52445.563402,52443.541372
68506,52469.906992,52471.929022,52469.906992
68506,52492.171320,52494.193350,52492.171320
68506,52530.935601,52532.957631,52530.935601
68506,52553.199930,52555.221960,52553.199930
68506,52579.565642,52581.587672,52579.565642
68506,52601.829971,52603.852001,52601.829971
68506,52640.577615,52642.599645,52640.577615
68506,52662.841944,52664.863974,52662.841944
68506,52689.207652,52691.229682,52689.207652
68506,52711.471980,52713.494010,52711.471980
68506,52750.241776,52752.263806,52750.241776
68506,52772.506105,52774.528134,52772.506105
68506,52798.871679,52800.893709,52798.871679
68506,52821.136008,52823.158037,52821.136008
68506,53352.522939,53354.544969,53352.522939
68506,53374.787268,53376.809298,53374.787268
68506,53401.152798,53403.174828,53401.152798
68506,53423.417127,53425.439157,53423.417127
68506,53462.164935,53464.186965,53462.164935
68506,53484.429264,53486.451294,53484.429264
68506,53510.794907,53512.816937,53510.794907
68506,53533.059236,53535.081266,53533.059236
68506,53571.801836,53573.823866,53571.801836
68506,53594.066165,53596.088195,53594.066165
68506,53620.431864,53622.453894,53620.431864
68506,53642.696193,53644.718223,53642.696193
68506,53681.446998,53683.469027,53681.446998
68508,570.543073,572.565103,570.543073
68508,592.807402,594.829432,592.807402
68508,619.173036,621.195066,619.173036
68508,641.437365,643.459395,641.437365
68508,680.210675,682.232705,680.210675
68508,702.475004,704.497034,702.475004
68508,728.840565,730.862595,728.840565
68508,751.104894,753.126923,751.104894
68508,789.856174,791.878204,789.856174
68508,812.120503,814.142533,812.120503
68508,838.486120,840.508150,838.486120
68508,860.750449,862.772479,860.750449
68508,899.507412,901.529442,899.507412
68508,921.771741,923.793770,921.771741
68508,948.137231,950.159261,948.137231
68508,970.401560,972.423590,970.401560
68508,1009.152432,1011.174462,1009.152432
68508,1031.416761,1033.438791,1031.416761
68508,1057.782563,1059.804592,1057.782563
68508,1080.046891,1082.068921,1080.046891
68508,1118.811312,1120.833342,1118.811312
68508,1141.075641,1143.097671,1141.075641
68508,1167.441184,1169.463214,1167.441184
68508,1189.705513,1191.727543,1189.705513
68508,1228.422379,1230.444409,1228.422379
68508,1250.686708,1252.708738,1250.686708
68508,1277.052794,1279.074824,1277.052794
68508,1299.317123,1301.339152,1299.317123
68508,1338.078958,1340.100988,1338.078958
68508,1360.343287,1362.365317,1360.343287
68508,1386.708718,1388.730748,1386.708718
68508,1408.973047,1410.995077,1408.973047
68508,1447.730796,1449.752826,1447.730796
68508,1469.995125,1472.017155,1469.995125
68508,1496.360721,1498.382750,1496.360721
68508,1518.625049,1520.647079,1518.625049
68508,1557.336674,1559.358704,1557.336674
68508,1579.601003,1581.623033,1579.601003
68508,1605.966593,1607.988623,1605.966593
68508,1628.230922,1630.252952,1628.230922
68508,1726.272242,1728.294272,1726.272242
68508,1748.536571,1750.558601,1748.536571
68508,1774.902114,1776.924144,1774.902114
68508,1797.166443,1799.188473,1797.166443
68508,1835.906828,1837.928858,1835.906828
